,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2016-11-02,47.43,26.39,4.38,160.01,22.07,,68.19,19.23,13.97,34.08,,,,,,,,,,,,,,,,
2016-11-03,56.43,25.26,7.28,108.33,16.92,,58.34,20.89,20.25,36.52,,,,,,,,,,,,,,,,
2016-11-04,35.0,30.68,20.63,177.07,16.54,,58.26,16.08,16.58,24.79,,,,,,,,,,,,,,,,
2016-11-05,,34.67,44.96,39.05,28.57,,66.88,13.59,16.47,31.53,,,,,,,,,,,,,,,,
2016-11-06,,37.6,51.61,39.21,30.82,,66.89,33.37,13.42,38.94,,,,,,,,,,,,,,,,
2016-11-07,,36.94,32.83,33.33,23.07,,72.73,24.83,16.66,40.8,,,,,,,,,,,,,,,,
2016-11-08,,37.14,42.53,35.0,45.86,,66.96,18.96,30.91,34.74,,,,,,,,,,,,,,,,
2016-11-09,,46.92,53.12,33.89,40.58,,74.13,31.45,6.4,39.16,,,,,,,,,,,,,,,,
2016-11-10,,62.56,60.63,42.27,41.28,,79.48,19.55,21.1,29.42,,,,,,,,,,,,,,,,
2016-11-11,,71.14,56.87,50.03,38.3,,79.89,19.08,24.94,56.0,,,,,,,,,,,,,,,,
2016-11-12,,77.53,41.55,43.22,39.62,,92.1,15.87,32.51,67.32,,,,,,,,,,,,,,,,
2016-11-13,,57.77,27.37,66.96,46.12,,91.75,21.19,25.36,80.0,,,,,,,,,,,,,,,,
2016-11-14,,14.2,5.6,63.1,49.91,,59.28,19.09,24.1,75.77,,,,,,,,,,,,,,,,
2016-11-15,,15.65,5.94,37.37,51.18,,55.35,21.31,20.71,70.65,,,,,,,,,,,,,,,,
2016-11-16,,22.33,33.85,35.58,55.53,,78.43,19.64,27.38,92.13,,,,,,,,,,,,,,,,
2016-11-17,,48.83,72.89,37.74,75.67,,75.33,21.4,38.36,97.23,,,,,,,,,,,,,,,,
2016-11-18,,56.67,54.3,37.26,71.42,,76.18,24.17,34.22,91.7,,,,,,,,,,,,,,,,
2016-11-19,,45.24,56.87,48.81,70.68,,67.7,22.68,26.98,56.33,,,,,,,,,,,,,,,,
2016-11-20,,49.29,43.66,53.69,48.85,,64.43,23.46,30.8,56.55,,,,,,,,,,,,,,,,
2016-11-21,,44.48,38.81,50.47,62.79,,53.54,20.18,24.41,48.74,,,,,,,,,,,,,,,,
2016-11-22,,16.37,46.65,32.17,83.59,,42.62,23.32,20.13,41.06,,,,,,,,,,,,,,,,
2016-11-23,,33.28,56.6,38.25,62.75,,63.49,28.75,27.57,42.1,,,,,,,,,,,,,,,,
2016-11-24,,46.95,44.08,35.12,64.29,,67.2,20.25,25.87,40.32,,,,,,,,,,,,,,,,
2016-11-25,,43.76,59.17,40.07,102.91,,50.88,28.99,44.26,38.35,,,,,,,,,,,,,,,,
2016-11-26,,38.04,40.86,39.94,65.4,,32.64,22.22,48.49,43.78,,,,,,,,,,,,,,,,
2016-11-27,,35.33,51.78,38.99,53.47,,51.89,14.59,44.77,53.4,,,,,,,,,,,,,,,,
2016-11-28,,26.27,38.11,36.12,52.92,,57.06,14.68,36.38,61.76,,,,,,,,,,,,,,,,
2016-11-29,,31.34,29.57,40.89,21.15,,49.06,12.39,23.06,57.9,,,,,,,,,,,,,,,,
2016-11-30,,28.52,43.63,44.16,28.74,,44.92,12.66,8.75,63.94,,,,,,,,,,,,,,,,
2016-12-01,,39.83,41.61,49.44,25.1,,49.67,13.64,5.82,85.63,,,,,,,,,,,,,,,,
2016-12-02,,20.83,25.3,34.89,13.58,,38.95,15.52,4.66,58.45,,,,,,,,,,,,,,,,
2016-12-03,,11.42,10.34,34.86,19.75,,33.69,11.12,,55.43,,,,,,,,,,,,,,,,
2016-12-04,,8.61,4.59,33.98,24.94,,32.84,17.87,0.89,88.45,,,,,,,,,,,,,,,,
2016-12-05,,9.8,31.59,31.6,22.05,,39.49,16.35,15.31,86.68,,,,,,,,,,,,,,,,
2016-12-06,,15.37,49.83,38.89,26.16,,62.06,16.52,13.49,76.9,,,,,,,,,,,,,,,,
2016-12-07,,20.32,19.72,53.91,28.82,,47.96,10.96,11.71,68.2,,,,,,,,,,,,,,,,
2016-12-08,,16.42,23.28,36.02,14.26,,53.68,10.99,6.13,56.16,,,,,,,,,,,,,,,,
2016-12-09,,13.5,34.87,38.31,27.98,,62.7,7.67,15.43,68.11,,,,,,,,,,,,,,,,
2016-12-10,,6.73,59.52,41.6,21.86,,54.68,7.71,11.3,91.9,,,,,,,,,,,,,,,,
2016-12-11,,8.43,62.12,37.83,36.47,,50.84,7.31,13.18,84.98,,,,,,,,,,,,,,,,
2016-12-12,,22.58,46.57,30.87,20.21,,45.44,10.22,11.54,87.04,,,,,,,,,,,,,,,,
2016-12-13,,18.31,,32.12,33.56,,37.38,13.19,12.06,93.76,,,,,,,,,,,,,,,,
2016-12-14,,22.5,,33.54,30.52,,36.95,13.86,14.79,90.96,,,,,,,,,,,,,,,,
2016-12-15,,12.13,,34.65,42.66,,27.81,10.95,18.66,83.67,,,,,,,,,,,,,,,,
2016-12-16,,7.08,,33.68,28.08,,44.11,18.42,18.09,61.72,,,,,,,,,,,,,,,,
2016-12-17,,13.37,,33.35,34.64,,40.88,4.16,19.12,52.04,,,,,,,,,,,,,,,,
2016-12-18,,26.23,,34.3,41.88,,40.87,0.6,21.9,56.03,,,,,,,,,,,,,,,,
2016-12-19,,25.9,,31.86,52.68,,46.78,9.33,22.04,56.84,,,,,,,,,,,,,,,,
2016-12-20,,18.88,,34.48,61.73,,56.91,15.03,37.38,58.88,,,,,,,,,,,,,,,,
2016-12-21,,16.53,,33.78,49.94,,49.4,7.06,35.81,54.52,,,,,,,,,,,,,,,,
2016-12-22,,28.61,,37.52,48.78,,49.82,5.45,23.1,51.71,,,,,,,,,,,,,,,,
2016-12-23,,37.75,,45.0,37.73,,42.22,3.6,16.49,50.28,,,,,,,,,,,,,,,,
2016-12-24,,11.26,,41.56,51.97,,55.7,7.2,23.56,83.35,,,,,,,,,,,,,,,,
2016-12-25,,52.62,,38.99,41.32,,63.02,4.86,13.46,46.2,,,,,,,,,,,,,,,,
2016-12-26,,34.44,,36.31,27.5,,51.25,3.24,22.94,84.24,,,,,,,,,,,,,,,,
2016-12-27,,23.74,,36.9,48.98,,49.14,1.95,19.75,55.78,,,,,,,,,,,,,,,,
2016-12-28,,17.27,,40.19,31.52,,74.29,7.17,10.87,92.97,,,,,,,,,,,,,,,,
2016-12-29,,,,55.09,37.77,,57.89,4.28,13.25,65.25,,,,,,,,,,,,,,,,
2016-12-30,,,39.59,43.97,29.16,,80.55,5.13,5.08,65.98,,,,,,,,,,,,,,,,
2016-12-31,,41.16,21.42,42.84,38.03,,83.19,5.09,7.32,56.32,,,,,,,,,,,,,,,,
2017-01-01,,25.9,19.33,50.03,21.3,,69.11,2.69,13.66,55.05,,,,,,,,,,,,,,,,
2017-01-02,,29.95,15.18,47.86,23.46,,47.61,5.88,6.82,49.63,,,,,,,,,,,,,,,,
2017-01-03,,31.55,17.92,42.9,23.4,,50.37,4.34,7.21,50.55,,,,,,,,,,,,,,,,
2017-01-04,,39.09,19.77,41.13,21.68,,56.42,4.16,8.79,64.8,,,,,,,,,,,,,,,,
2017-01-05,,35.78,29.9,41.95,20.3,,45.66,5.19,13.19,92.19,,,,,,,,,,,,,,,,
2017-01-06,,39.95,34.23,44.04,20.66,,36.8,5.03,12.72,85.63,,,,,,,,,,,,,,,,
2017-01-07,,43.82,56.37,47.75,29.13,,58.44,8.51,4.12,54.57,,,,,,,,,,,,,,,,
2017-01-08,,39.25,82.71,45.09,17.02,,52.76,6.99,16.58,56.85,,,,,,,,,,,,,,,,
2017-01-09,,38.14,61.87,42.66,20.6,,60.3,6.71,12.16,47.06,,,,,,,,,,,,,,,,
2017-01-10,,59.48,30.96,36.04,42.01,,53.49,8.5,21.26,39.83,,,,,,,,,,,,,,,,
2017-01-11,,56.92,41.83,29.92,53.13,,49.64,13.17,22.79,41.86,,,,,,,,,,,,,,,,
2017-01-12,,52.42,31.82,32.17,62.81,,51.68,16.93,20.84,49.79,,,,,,,,,,,,,,,,
2017-01-13,,50.8,29.88,33.09,50.93,,43.54,14.76,18.91,76.59,,,,,,,,,,,,,,,,
2017-01-14,,63.14,46.92,29.53,40.4,,47.92,18.1,15.19,90.96,,,,,,,,,,,,,,,,
2017-01-15,,58.37,48.59,24.93,37.74,,42.95,17.32,15.54,105.22,,,,,,,,,,,,,,,,
2017-01-16,,53.3,47.77,33.86,35.47,,30.43,15.81,14.5,64.86,,,,,,,,,,,,,,,,
2017-01-17,,,49.91,36.21,31.55,,32.75,9.11,14.22,67.78,,,,,,,,,,,,,,,,
2017-01-18,,,37.5,34.21,25.42,,58.14,7.53,11.53,60.23,,,,,,,,,,,,,,,,
2017-01-19,,,43.31,34.42,44.53,,66.33,10.72,12.11,104.87,,,,,,,,,,,,,,,,
2017-01-20,,,36.56,39.1,60.3,,55.29,21.18,3.72,109.76,,,,,,,,,,,,,,,,
2017-01-21,,,46.12,18.33,58.58,,48.08,22.35,24.98,153.23,,,,,,,,,,,,,,,,
2017-01-22,,,49.79,19.1,52.92,,53.25,9.84,14.48,103.82,,,,,,,,,,,,,,,,
2017-01-23,,,48.57,20.57,57.27,,53.54,18.3,12.56,73.47,,,,,,,,,,,,,,,,
2017-01-24,,51.39,54.72,37.93,63.08,,53.29,10.86,13.28,55.26,,,,,,,,,,,,,,,,
2017-01-25,,49.67,68.4,40.58,45.84,,58.67,7.03,7.55,94.31,,,,,,,,,,,,,,,,
2017-01-26,,47.81,48.16,34.78,53.82,,75.82,8.56,,100.61,,,,,,,,,,,,,,,,
2017-01-27,,19.01,15.93,36.05,59.01,,51.86,7.46,16.15,64.59,,,,,,,,,,,,,,,,
2017-01-28,,20.22,11.14,36.87,39.17,,43.59,9.89,15.84,40.84,,,,,,,,,,,,,,,,
2017-01-29,,17.63,9.38,39.39,49.63,,49.54,10.97,19.08,48.52,,,,,,,,,,,,,,,,
2017-01-30,,34.35,18.32,36.47,36.78,,56.94,6.13,14.05,61.69,,,,,,,,,,,,,,,,
2017-01-31,,47.14,39.08,35.58,48.99,,53.74,10.46,19.23,42.12,,,,,,,,,,,,,,,,
2017-02-01,,39.53,28.68,34.75,66.29,,74.98,12.59,2.71,39.06,,,,,,,,,,,,,,,,
2017-02-02,,72.53,28.39,36.78,48.13,,68.59,5.78,4.36,52.79,,,,,,,,,,,,,,,,
2017-02-03,,50.44,27.27,39.02,66.82,,76.03,10.09,17.89,43.94,,,,,,,,,,,,,,,,
2017-02-04,,60.82,39.87,43.9,69.82,,82.95,12.33,28.8,32.07,,,,,,,,,,,,,,,,
2017-02-05,,58.61,39.5,44.68,72.01,,98.75,15.41,34.33,37.53,,,,,,,,,,,,,,,,
2017-02-06,,60.34,36.86,35.21,66.52,,61.34,18.03,21.4,34.48,,,,,,,,,,,,,,,,
2017-02-07,,65.58,46.22,36.12,93.16,,42.44,23.88,32.85,38.68,,,,,,,,,,,,,,,,
2017-02-08,,64.64,37.86,34.28,93.98,,45.33,34.67,23.38,45.07,,,,,,,,,,,,,,,,
2017-02-09,,12.28,43.21,36.78,97.45,,50.11,33.62,28.66,40.81,,,,,,,,,,,,,,,,
2017-02-10,,13.96,37.69,35.09,102.19,,67.42,,33.01,32.96,,,,,,,,,,,,,,,,
2017-02-11,,41.88,29.51,31.87,98.26,,64.54,,27.57,39.94,,,,,,,,,,,,,,,,
2017-02-12,,43.53,39.34,31.11,85.21,,47.55,,33.06,47.33,,,,,,,,,,,,,,,,
2017-02-13,,,23.36,36.88,92.44,,79.28,,33.96,43.6,,,,,,,,,,,,,,,,
2017-02-14,,,46.81,35.28,106.14,,57.4,,39.27,32.83,,,,,,,,,,,,,,,,
2017-02-15,,,43.83,31.92,100.51,,38.79,,30.31,39.01,,,,,,,,,,,,,,,,
2017-02-16,,,63.2,31.57,94.62,,40.55,,33.27,40.03,,,,,,,,,,,,,,,,
2017-02-17,,,62.53,32.42,72.86,,37.61,,25.0,37.05,,,,,,,,,,,,,,,,
2017-02-18,,,40.78,30.24,94.06,,39.71,,25.44,40.75,,,,,,,,,,,,,,,,
2017-02-19,,,37.49,29.1,107.45,,50.72,,24.14,34.93,,,,,,,,,,,,,,,,
2017-02-20,,,36.87,35.07,110.71,,39.94,,15.11,29.06,,,,,,,,,,,,,,,,
2017-02-21,,,33.87,33.71,82.82,,39.26,,37.2,28.19,,,,,,,,,,,,,,,,
2017-02-22,,66.01,25.89,38.35,104.83,,49.52,,36.44,25.74,,,,,,,,,,,,,,,,
2017-02-23,,45.32,20.3,44.58,122.82,,52.2,30.97,21.25,20.73,,,,,,,,,,,,,,,,
2017-02-24,,21.94,14.13,55.11,134.37,,56.79,24.84,,28.0,,,,,,,,,,,,,,,,
2017-02-25,,19.64,18.29,55.2,96.73,,51.85,,63.65,36.23,,,,,,,,,,,,,,,,
2017-02-26,,34.75,18.06,31.79,64.91,,57.97,,54.47,33.81,,,,,,,,,,,,,,,,
2017-02-27,,25.64,19.94,35.64,63.28,,64.27,,39.27,32.05,12.96,,,,,,,,,,,,,,,
2017-02-28,,27.08,27.15,38.79,60.93,,64.43,50.3,25.32,31.9,11.88,,,,,,,,,,,,,,,
2017-03-01,,32.88,54.36,45.24,48.09,,38.61,23.92,30.88,46.36,11.53,,,,,,,,,,,,,,,
2017-03-02,,22.95,35.08,35.22,40.72,,42.14,14.83,25.1,53.58,18.68,,,,,,,,,,,,,,,
2017-03-03,,22.65,41.66,32.02,60.5,,51.83,14.1,50.65,45.82,22.22,,,,,,,,,,,,,,,
2017-03-04,,13.85,11.6,27.77,63.27,,68.85,15.29,54.11,34.81,26.62,,,,,,,,,,,,,,,
2017-03-05,,20.8,13.06,31.88,85.68,,55.32,20.65,60.3,20.75,27.03,,,,,,,,,,,,,,,
2017-03-06,,19.79,12.59,30.68,75.65,,50.93,29.04,45.58,15.05,26.3,,,,,,,,,,,,,,,
2017-03-07,,25.64,9.91,34.43,52.0,,55.68,27.18,39.73,11.06,20.63,,,,,,,,,,,,,,,
2017-03-08,,29.59,9.11,35.35,40.04,,57.87,23.5,42.02,13.87,22.44,,,,,,,,,,,,,,,
2017-03-09,,16.07,6.85,45.45,49.43,,47.16,22.15,37.61,13.5,21.11,,,,,,,,,,,,,,,
2017-03-10,,29.37,13.3,47.51,54.51,,42.43,14.82,41.6,12.16,25.06,,,,,,,,,,,,,,,
2017-03-11,,26.56,31.65,47.14,43.07,,43.3,12.99,43.13,17.81,18.79,,,,,,,,,,,,,,,
2017-03-12,,30.11,28.07,42.82,48.95,,44.15,13.82,44.28,16.28,15.64,,,,,,,,,,,,,,,
2017-03-13,,19.9,23.97,34.2,58.4,,52.81,,58.69,26.05,20.27,,,,,,,,,,,,,,,
2017-03-14,,11.13,16.7,34.99,72.02,,50.11,28.34,43.25,29.83,30.34,,,,,,,,,,,,,,,
2017-03-15,,8.93,10.8,32.01,71.76,,41.95,28.39,83.57,17.71,24.63,,,,,,,,,,,,,,,
2017-03-16,,28.92,13.35,31.9,69.38,,42.8,23.97,76.5,17.9,19.36,,,,,,,,,,,,,,,
2017-03-17,,47.72,21.35,32.6,62.64,,39.39,18.72,75.12,16.28,21.78,,,,,,,,,,,,,,,
2017-03-18,,66.57,31.85,33.42,66.67,,34.77,11.87,56.24,17.6,12.86,,,,,,,,,,,,,,,
2017-03-19,,57.26,35.43,31.83,67.65,,29.02,15.86,45.36,19.16,11.77,,,,,,,,,,,,,,,
2017-03-20,,60.19,34.4,30.92,57.34,,25.22,12.25,57.3,20.22,19.98,,,,,,,,,,,,,,,
2017-03-21,,42.51,28.81,28.61,81.12,,41.21,20.24,43.46,17.43,19.83,,,,,,,,,,,,,,,
2017-03-22,,36.22,25.43,20.88,57.99,,68.16,23.76,37.31,12.91,13.71,,,,,,,,,,,,,,,
2017-03-23,,42.18,33.27,31.7,79.98,,64.54,9.53,43.09,14.31,21.21,,,,,,,,,,,,,,,
2017-03-24,,43.89,37.74,19.74,77.01,,64.9,5.82,39.56,14.58,20.82,,,,,,,,,,,,,,,
2017-03-25,,52.37,34.13,22.26,63.47,,63.64,6.43,58.81,15.12,24.66,,,,,,,,,,,,,,,
2017-03-26,,68.34,29.09,23.14,79.85,,65.94,10.72,66.98,,24.14,,,,,,,,,,,,,,,
2017-03-27,,45.77,28.02,23.49,92.53,,66.96,18.51,75.87,14.47,31.95,,,,,,,,,,,,,,,
2017-03-28,,40.7,16.24,18.81,71.93,,57.96,8.99,47.11,12.87,33.22,,,,,,,,,,,,,,,
2017-03-29,,52.94,15.58,15.36,67.76,,57.0,10.04,41.44,9.32,33.88,,,,,,,,,,,,,,,
2017-03-30,,47.33,20.26,14.88,65.19,,54.3,13.69,47.62,9.25,28.11,,,,,,,,,,,,,,,
2017-03-31,,53.42,14.06,22.61,71.47,,62.1,12.5,50.45,9.29,26.72,,,,,,,,,,,,,,,
2017-04-01,,61.72,13.8,22.94,60.12,,59.95,16.12,43.73,9.57,23.22,,,,,,,,,,,,,,,
2017-04-02,,66.27,19.82,34.73,74.08,,49.08,15.91,59.14,12.39,25.45,,,,,,,,,,,,,,,
2017-04-03,,68.42,38.56,32.92,71.64,,53.76,15.59,49.23,6.85,21.0,,,,,,,,,,,,,,,
2017-04-04,,72.54,23.51,31.95,74.3,,55.87,18.49,37.62,7.31,16.77,,,,,,,,,,,,,,,
2017-04-05,,69.06,21.86,29.86,80.64,,43.12,13.35,39.63,11.03,18.72,,,,,,,,,,,,,,,
2017-04-06,,66.84,21.17,30.66,84.98,,39.14,7.61,41.81,13.89,,,,,,,,,,,,,,,,
2017-04-07,,68.4,30.17,35.44,93.6,,48.79,9.87,38.95,17.01,,,,,,,,,,,,,,,,
2017-04-08,,45.04,25.51,36.52,96.31,,41.4,15.6,49.3,16.39,22.8,,,,,,,,,,,,,,,
2017-04-09,,37.96,26.34,52.48,119.65,,36.76,3.31,72.77,11.83,18.12,,,,,,,,,,,,,,,
2017-04-10,,60.0,38.21,54.89,112.79,,46.58,16.77,76.52,10.55,27.2,,,,,,,,,,,,,,,
2017-04-11,,60.0,40.63,45.45,109.3,,41.49,18.05,72.13,11.9,22.06,,,,,,,,,,,,,,,
2017-04-12,,17.79,17.3,33.49,87.94,,10.79,19.05,62.93,,15.98,,,,,,,,,,,,,,,
2017-04-13,,75.93,24.36,27.66,98.05,,64.29,19.66,49.7,,24.73,,,,,,,,,,,,,,,
2017-04-14,,63.27,19.26,43.31,118.79,,53.34,,54.99,,28.36,,,,,,,,,,,,,,,
2017-04-15,,60.39,23.92,28.5,114.27,,46.79,,54.34,,31.65,,,,,,,,,,,,,,,
2017-04-16,,66.23,39.32,40.1,114.72,,41.88,,60.24,,31.99,,,,,,,,,,,,,,,
2017-04-17,,83.69,52.16,35.43,113.96,,41.35,,58.26,,24.0,,,,,,,,,,,,,,,
2017-04-18,,91.3,42.61,28.65,113.56,,56.8,,41.41,,29.95,,,,,,,,,,,,,,,
2017-04-19,,81.46,31.95,32.02,108.42,,50.43,,37.73,,25.46,,,,,,,,,,,,,,,
2017-04-20,,47.22,29.14,49.2,85.96,,48.24,,31.15,,19.14,18.88,,,,,,,,,,,,,,
2017-04-21,,54.16,45.42,56.86,107.34,,48.44,,29.46,,24.91,15.85,,,,,,,,,,,,,,
2017-04-22,,24.41,53.37,,84.75,,42.89,,43.58,,,17.76,,,,,,,,,,,,,,
2017-04-23,,7.03,51.13,55.86,69.35,,36.37,,49.37,,,21.71,,,,,,,,,,,,,,
2017-04-24,,21.33,39.09,42.6,94.63,,33.12,,58.51,,14.81,17.94,,,,,,,,,,,,,,
2017-04-25,,27.0,33.19,50.43,97.46,,35.6,,73.95,,14.42,21.16,,,,,,,,,,,,,,
2017-04-26,,48.16,32.11,38.6,102.2,,26.72,,54.0,,15.2,24.6,,,,,,,,,,,,,,
2017-04-27,,27.84,28.98,41.04,96.12,,48.36,,40.66,,13.77,24.12,,,,,,,,,,,,,,
2017-04-28,,61.69,39.2,33.66,103.57,,70.21,,42.62,,15.0,17.64,,,,,,,,,,,,,,
2017-04-29,,43.66,20.36,40.95,96.8,,59.6,,53.42,,14.22,20.48,,,,,,,,,,,,,,
2017-04-30,,22.75,43.9,57.8,127.74,,55.85,,42.33,,13.02,15.45,,,,,,,,,,,,,,
2017-05-01,,39.36,34.38,42.85,108.83,,45.05,,49.84,,13.83,12.01,,,,,,,,,,,,,,
2017-05-02,,24.89,24.3,58.08,96.07,,64.01,,64.12,,31.76,31.84,,,,,,,,,,,,,,
2017-05-03,,,19.53,43.78,62.12,,54.45,,29.94,,13.82,19.92,,,,,,,,,,,,,,
2017-05-04,,17.45,18.54,45.95,90.9,,52.6,,51.83,,14.19,19.84,,,,,,,,,,,,,,
2017-05-05,,6.19,20.81,50.69,105.68,,65.03,,60.8,,16.02,22.1,,,,,,,,,,,,,,
2017-05-06,,,25.06,43.3,91.64,,50.37,,53.66,,15.81,29.21,,,,,,,,,,,,,,
2017-05-07,,29.52,21.04,42.33,83.13,,67.42,,58.54,,14.66,33.89,,,,,,,,,,,,,,
2017-05-08,,52.55,33.65,39.49,111.37,,62.99,,84.47,,15.99,14.69,,,,,,,,,,,,,,
2017-05-09,,33.71,40.3,43.99,108.01,,53.25,,38.15,,14.46,,,,,,,,,,,,,,,
2017-05-10,,25.26,62.21,61.69,81.45,,93.07,,49.95,,25.25,33.75,,,,,,,,,,,,,,
2017-05-11,,36.74,25.64,68.53,67.61,,57.35,,45.77,,15.85,16.65,,,,,,,,,,,,,,
2017-05-12,,10.9,21.21,66.7,70.2,,53.61,,43.39,,16.36,18.44,,,,,,,,,,,,,,
2017-05-13,,18.96,27.28,63.83,57.11,,45.63,,57.01,,15.59,19.6,,,,,,,,,,,,,,
2017-05-14,,16.82,47.07,41.08,7.59,,44.74,,48.23,,15.09,28.14,,,,,,,,,,,,,,
2017-05-15,,38.46,81.71,34.75,15.99,,49.94,,26.85,,15.33,50.33,,,,,,,,,,,,,,
2017-05-16,,34.53,72.36,52.5,21.36,,37.77,,52.4,,16.46,50.94,,,,,,,,,,,,,,
2017-05-17,,45.09,48.88,48.38,7.08,,38.04,,61.28,,15.39,17.59,,,,,,,,,,,,,,
2017-05-18,,13.13,63.11,52.39,33.03,,32.17,,,,22.22,48.65,,,,,,,,,,,,,,
2017-05-19,,21.6,61.8,45.33,13.5,,32.93,,43.03,,16.05,36.24,,,,,,,,,,,,,,
2017-05-20,,21.87,74.87,46.67,15.7,,36.62,,33.47,,14.62,29.28,,,,,,,,,,,,,,
2017-05-21,,23.31,71.02,49.89,14.86,,39.06,,,,12.34,37.25,,,,,,,,,,,,,,
2017-05-22,,13.76,46.83,40.92,17.02,,44.56,,9.93,,,28.23,,,,,,,,,,,,,,
2017-05-23,,20.05,64.78,39.59,15.66,,29.12,,49.68,,,34.31,,,,,,,,,,,,,,
2017-05-24,,26.67,41.86,39.1,21.4,,30.25,,33.86,,,15.75,,,,,,,,,,,,,,
2017-05-25,,16.72,55.31,30.8,46.73,,47.08,,69.75,,,10.3,,,,,,,,,,,,,,
2017-05-26,,11.46,50.56,53.9,44.63,,45.06,,56.49,,,6.42,,,,,,,,,,,,,,
2017-05-27,,18.34,57.04,53.22,60.87,,43.41,,80.73,,,10.19,,,,,,,,,,,,,,
2017-05-28,,12.12,60.64,57.01,35.16,,53.11,,57.15,,,5.72,,,,,,,,,,,,,,
2017-05-29,,9.02,29.6,49.0,33.64,,41.03,,37.77,,,12.95,,,,,,,,,,,,,,
2017-05-30,,9.85,32.19,54.23,50.48,,36.63,,36.4,,28.62,11.59,,,,,,,,,,,,,,
2017-05-31,,9.92,33.55,50.95,46.76,,45.72,,31.32,,11.51,7.08,,,,,,,,,,,,,,
2017-06-01,,10.13,45.19,65.67,33.71,,48.75,,35.9,,4.84,16.13,,,,,,,,,,,,,,
2017-06-02,,8.69,39.97,45.77,44.74,,57.96,,41.76,,19.74,11.6,,,,,,,,,,,,,,
2017-06-03,,8.19,43.42,42.56,51.77,,53.33,,15.22,,22.7,16.98,,,,,,,,,,,,,,
2017-06-04,,7.55,59.32,29.97,36.67,,46.26,,,,20.98,22.45,,,,,,,,,,,,,,
2017-06-05,,8.38,33.1,20.67,27.98,,54.74,,37.32,,11.54,10.02,,,,,,,,,,,,,,
2017-06-06,,7.92,25.05,26.41,9.41,,54.65,,19.15,,11.92,12.56,,,,,,,,,,,,,,
2017-06-07,,10.29,17.67,39.61,8.36,,48.45,,25.64,,10.97,10.77,,,,,,,,,,,,,,
2017-06-08,,14.64,11.65,,15.85,,36.3,,24.78,,12.77,6.7,,,,,,,,,,,,,,
2017-06-09,,19.12,14.69,,28.79,,33.48,,15.05,,10.26,5.77,,,,,,,,,,,,,,
2017-06-10,,19.88,15.64,,35.01,,36.93,,15.06,,10.9,12.18,,,,,,,,,,,,,,
2017-06-11,,19.08,17.26,,51.08,,27.75,,39.7,,5.17,5.27,,,,,,,,,,,,,,
2017-06-12,,19.47,20.7,,54.38,,27.08,,35.77,,5.62,13.51,,,,,,,,,,,,,,
2017-06-13,,19.68,28.07,,33.68,,42.25,,15.54,,22.07,17.73,,,,,,,,,,,,,,
2017-06-14,,21.06,34.87,,,,54.73,,21.39,,19.14,21.69,,,,,,,,,,,,,,
2017-06-15,,20.85,35.61,,,,48.18,,32.81,,9.51,10.24,,,,,,,,,,,,,,
2017-06-16,,18.43,31.69,,19.38,,50.2,,19.89,,4.88,9.0,,18.3,,,,,,,,,,,,
2017-06-17,,20.06,31.69,,27.63,,52.04,,10.44,,5.94,24.8,,,,,,,,,,,,,,
2017-06-18,,9.1,37.9,,31.87,,54.45,,12.3,,6.45,26.71,,,,,,,,,,,,,,
2017-06-19,,10.17,29.2,,40.94,,40.17,,21.77,,12.85,14.85,11.1,19.1,,,,,,,,,,,,
2017-06-20,,7.75,26.21,,54.02,,39.37,,34.88,,9.16,10.08,13.83,,,,,,,,,,,,,
2017-06-21,,13.04,38.32,,19.89,,37.42,,32.2,,17.47,11.76,38.19,19.1,,,,,,,,,,,,
2017-06-22,,8.43,26.43,,17.81,,27.54,,25.67,,14.56,8.33,44.67,15.48,,,,,,,,,,,,
2017-06-23,,13.82,27.92,,19.07,,29.81,,25.68,,19.71,10.18,39.16,17.54,,,,,,,,,,,,
2017-06-24,,10.04,24.3,,21.96,,34.33,,31.31,,17.64,8.07,10.76,16.65,,,,,,,,,,,,
2017-06-25,,7.84,20.75,,18.72,,35.59,,36.6,,14.7,3.81,9.38,18.7,,,,,,,,,,,,
2017-06-26,,8.44,23.89,,17.87,,33.43,,34.39,,17.97,2.41,13.56,19.53,,,,,,,,,,,,
2017-06-27,,8.39,24.61,,17.94,,31.88,,22.48,,16.13,2.02,4.17,14.46,,,,,,,,,,,,
2017-06-28,,8.99,20.31,,16.62,,31.16,,20.32,,6.46,,1.34,15.22,,,,,,,,,,,,
2017-06-29,,9.92,14.01,,17.99,,32.42,,18.22,,5.39,35.52,1.27,15.44,,,,,,,,,,,,
2017-06-30,,10.32,26.18,,29.09,,33.21,,10.52,,17.35,9.01,1.21,16.46,,,,,,,,,,,,
2017-07-01,,11.34,24.55,,19.08,,32.5,,17.05,,12.36,,1.35,13.63,,,,,,,,,,,,
2017-07-02,,10.47,34.7,,21.33,,31.55,,17.83,,6.43,,1.2,14.29,,,,,,,,,,,,
2017-07-03,,10.21,26.47,,26.4,,32.11,,22.87,,9.21,10.32,1.17,21.13,,,,,,,,,,,,
