,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2018-06-14,43.78,10.85,10.84,11.75,14.51,,3.06,3.33,11.49,8.86,22.27,8.81,10.17,3.18,3.83,5.36,,,,,,,,,,
2018-06-15,43.3,9.95,8.69,12.05,8.67,,2.8,29.96,12.73,7.4,18.83,10.98,9.22,3.21,4.62,4.85,,,,,,,,,,
2018-06-16,38.0,9.44,10.37,10.15,8.39,,2.23,3.39,13.41,6.21,17.86,,8.87,3.12,3.08,5.28,,6.01,,,,,,,,
2018-06-17,41.38,9.08,13.14,8.45,8.86,,2.72,1.64,12.55,,17.91,,9.16,3.25,3.0,9.56,,6.32,,,,,,,,
2018-06-18,39.11,9.51,11.84,11.44,9.8,30.83,2.58,1.65,11.13,,20.97,,8.83,3.06,3.53,5.37,,3.23,,,,,,,,
2018-06-19,29.34,8.27,8.25,10.85,10.13,30.34,1.97,15.64,10.59,1.66,23.1,,9.93,2.99,4.73,4.32,,2.6,,,,,,,,
2018-06-20,35.38,8.31,14.47,13.82,9.45,34.53,2.55,13.87,10.58,1.79,13.1,,12.89,3.03,4.75,3.69,,5.77,,,,,,,,
2018-06-21,33.35,7.76,8.04,11.17,9.48,12.38,1.76,13.56,9.65,1.39,12.02,,8.07,3.04,3.91,3.67,,4.46,,,,,,,,
2018-06-22,38.95,10.67,7.82,23.62,10.78,11.86,2.2,9.04,8.62,1.7,11.3,,9.58,3.05,3.48,3.62,,0.99,,,,,,,,
2018-06-23,35.54,9.93,9.42,17.78,9.97,41.22,2.75,17.27,8.46,1.42,11.04,,7.66,3.12,3.35,4.71,,1.14,,,,,,,,
2018-06-24,65.72,7.93,7.89,10.39,9.34,28.12,3.05,9.13,8.55,1.34,10.89,,7.91,3.1,3.0,4.78,,0.86,,,,,,,,
2018-06-25,44.96,6.93,7.9,10.81,9.58,13.15,2.77,6.9,8.69,1.08,10.83,,8.35,3.15,3.85,2.99,,1.95,,,,,,,,
2018-06-26,40.63,5.69,7.61,8.89,9.84,14.66,3.95,4.48,8.71,2.4,10.6,,8.16,3.24,2.98,4.93,,1.27,,,,,,,,
2018-06-27,37.69,4.95,7.73,9.03,9.33,12.86,4.42,24.63,8.39,2.63,10.56,,11.58,3.26,5.26,6.22,,2.13,,,,,,,,
2018-06-28,25.63,6.3,7.63,8.68,9.56,37.79,4.19,16.81,8.58,1.92,10.88,,11.04,3.53,5.95,4.01,17.49,1.95,,,,,,,,
2018-06-29,26.44,10.26,7.87,10.99,11.46,58.8,3.48,24.65,8.44,1.9,10.77,,9.06,3.04,4.29,5.91,28.29,1.34,,,,,,,,
2018-06-30,21.89,32.78,7.25,10.42,11.5,28.83,6.27,16.5,8.55,1.56,11.82,,9.31,3.1,3.84,6.6,34.88,0.59,,,,,,,,
2018-07-01,19.06,24.59,7.1,10.82,19.68,28.19,3.41,16.5,8.49,1.51,13.26,,10.68,3.26,3.45,5.22,23.92,0.47,,,,,,,,
2018-07-02,21.07,28.13,7.32,7.87,17.1,30.97,3.82,16.48,8.58,1.43,13.17,,11.21,3.1,4.47,3.47,30.44,0.88,,,,,,,,
2018-07-03,25.53,23.02,7.04,11.74,13.47,37.75,3.42,9.39,8.59,2.42,13.11,5.92,11.13,3.11,5.11,5.09,26.59,4.36,,,,,,,,
2018-07-04,27.2,17.71,7.05,8.01,12.11,11.34,3.7,10.65,8.75,2.81,19.18,6.15,11.12,3.16,5.64,5.99,44.73,7.07,,,,,,,,
2018-07-05,34.33,17.18,9.19,13.52,12.14,11.07,4.16,15.75,8.53,2.81,4.7,6.64,10.92,2.94,5.11,4.54,45.82,7.93,,,,,,,,
2018-07-06,29.58,17.06,10.65,16.15,11.9,10.98,4.7,15.66,8.42,11.52,8.37,6.53,9.99,3.02,6.12,4.67,49.75,6.53,,,,,,,,
2018-07-07,17.35,13.94,15.47,8.99,11.28,17.38,4.4,17.46,8.68,12.11,11.37,6.41,8.19,3.13,2.58,5.61,24.64,8.62,,,,,,,,
2018-07-08,17.08,13.04,8.65,14.86,12.03,36.66,4.05,17.83,8.46,9.85,11.28,6.58,9.04,3.17,2.11,4.7,21.82,3.09,,,,,,,,
2018-07-09,19.87,20.04,6.89,9.06,11.42,48.72,4.05,24.99,8.39,9.08,11.31,7.71,9.41,3.28,3.04,4.55,17.94,9.46,,,,,,,,
2018-07-10,24.72,19.76,7.12,7.74,9.6,13.53,4.15,24.65,8.51,10.04,8.86,7.74,10.13,3.1,3.03,5.23,24.1,7.32,,,,,,,,
2018-07-11,29.02,17.69,6.95,8.76,10.77,10.39,4.55,29.43,8.62,22.42,9.4,7.32,10.65,2.81,2.61,6.44,31.62,4.76,,,,,,,,
2018-07-12,25.58,15.33,7.26,10.21,11.61,10.59,4.73,23.78,8.59,19.44,10.43,7.33,10.16,2.99,7.52,4.76,27.63,4.68,,,,,,,,
2018-07-13,30.52,12.73,11.07,12.27,11.78,11.01,4.5,26.13,8.56,14.49,10.6,7.5,10.53,3.02,2.4,3.96,27.12,7.16,,,,,,,,
2018-07-14,29.94,16.04,7.81,13.24,11.66,10.72,5.45,21.59,8.68,16.34,9.99,7.41,10.44,3.06,3.12,3.73,23.12,4.49,,,,,,,,
2018-07-15,20.68,12.09,7.11,8.28,10.42,9.86,5.46,16.85,8.56,14.0,9.76,7.4,11.06,3.06,2.19,3.75,44.6,3.11,,,,,,,,
2018-07-16,17.84,19.67,7.09,13.87,10.58,10.53,5.27,23.0,8.5,12.1,9.81,7.4,10.17,2.95,3.64,5.52,30.33,4.93,,,,,,,,
2018-07-17,30.82,10.93,8.88,11.89,10.65,10.75,4.39,19.67,8.81,12.19,10.07,7.24,9.13,2.97,4.99,4.36,53.24,7.34,,,,,,,,
2018-07-18,27.75,6.08,9.6,12.45,9.95,9.09,4.36,26.1,8.89,12.74,10.48,7.14,8.69,2.9,4.1,4.84,48.5,5.89,,,,,,,,
2018-07-19,31.41,6.33,9.46,10.58,9.54,4.55,4.55,21.71,8.54,12.38,10.44,7.39,9.51,2.98,4.31,7.18,34.42,9.08,,,,,,,,
2018-07-20,31.02,6.5,9.41,12.22,10.07,10.53,4.27,16.24,8.51,24.2,10.29,7.32,10.96,2.98,5.28,7.19,26.72,6.68,,,,,,,,
2018-07-21,35.01,6.02,9.51,17.99,10.68,10.13,2.81,24.04,8.66,20.46,9.6,7.04,8.93,3.1,5.68,5.57,15.1,3.7,,,,,,,,
2018-07-22,25.57,5.71,9.22,12.14,9.46,10.26,3.74,17.22,8.56,11.81,9.36,7.1,9.29,3.08,2.22,5.77,24.05,3.4,,,,,,,,
2018-07-23,34.86,9.81,9.39,14.28,10.1,11.01,4.08,18.25,8.74,10.14,9.38,7.13,9.78,2.87,7.42,4.23,44.39,9.06,,,,,,,,
2018-07-24,43.24,7.46,9.38,12.18,8.93,13.13,4.72,15.65,8.49,9.11,10.29,7.15,9.85,2.89,5.71,6.05,60.36,7.67,,,,,,,,
2018-07-25,39.25,8.78,9.47,15.59,9.83,12.84,5.11,9.79,8.44,10.1,10.73,7.05,10.18,2.99,7.15,7.18,66.27,8.52,,,,,,,,
2018-07-26,29.79,12.84,11.65,16.81,15.25,16.02,9.34,19.11,8.77,11.06,10.62,7.23,10.35,2.95,4.66,6.94,,11.55,,,,,,,,
2018-07-27,29.72,8.27,10.76,14.04,12.5,13.76,7.62,18.62,8.76,10.73,11.29,7.09,9.62,3.0,3.33,8.07,,15.32,,,,,,,,
2018-07-28,23.91,6.85,11.38,13.43,17.04,15.2,8.1,27.56,8.9,8.78,12.49,7.13,9.58,2.92,10.41,6.85,,10.06,,,,,,,,
2018-07-29,27.77,6.38,10.78,18.34,16.02,18.68,5.93,8.78,8.54,9.14,12.69,7.16,8.99,3.09,5.21,7.68,,25.27,,,,,,,,
2018-07-30,29.96,15.82,10.49,15.98,10.36,14.19,5.11,8.27,8.52,15.52,12.67,6.67,7.8,2.91,9.45,5.49,,3.76,,,,,,,,
2018-07-31,28.69,16.68,10.23,15.59,10.67,8.42,5.24,9.77,8.71,12.43,12.42,7.03,8.72,2.87,9.04,5.35,,6.25,,,,,,,,
2018-08-01,26.58,17.54,9.88,19.92,10.66,8.07,4.48,6.82,8.7,7.28,12.7,6.96,14.02,2.94,4.66,5.95,,7.5,,,,,,,,
2018-08-02,25.51,12.55,10.0,20.56,13.5,11.9,6.01,21.75,8.69,9.59,14.06,6.71,10.95,2.86,6.99,5.75,,4.48,,,,,,,,
2018-08-03,25.73,17.03,8.78,19.1,11.51,12.25,6.15,13.64,9.66,12.56,14.18,6.91,12.4,2.83,10.33,7.85,,8.4,,,,,,,,
2018-08-04,22.52,23.36,9.3,19.25,19.48,12.66,5.63,18.45,8.74,17.65,12.49,7.03,15.01,2.89,4.79,8.56,,5.55,,,,,,,,
2018-08-05,18.31,17.45,9.4,17.71,18.02,15.48,5.68,14.01,8.66,6.84,11.48,7.06,11.85,2.96,1.4,5.68,,8.47,,,,,,,,
2018-08-06,28.82,18.79,9.93,19.28,19.71,16.13,5.0,30.75,8.78,14.91,11.72,7.03,13.32,2.81,5.56,11.12,,14.37,,,,,,,,
2018-08-07,25.18,18.82,9.57,18.64,12.83,14.45,4.71,24.9,8.61,14.02,12.57,7.09,8.78,2.95,7.36,8.08,,5.41,,,,,,,,
2018-08-08,29.18,24.08,9.17,19.04,11.91,12.68,4.84,17.24,8.57,16.86,13.32,6.94,12.92,2.9,6.61,6.15,,5.88,,,,,,,,
2018-08-09,25.17,21.68,9.48,17.18,11.2,13.13,8.38,21.84,,11.97,5.55,7.22,16.12,2.87,7.08,7.2,,7.34,,,,,,,,
2018-08-10,27.58,23.38,10.05,27.59,9.35,13.29,6.04,32.33,,17.93,5.69,7.25,12.13,2.8,4.4,9.65,,5.46,,,,,,,,
2018-08-11,21.18,23.61,10.68,18.61,8.66,14.08,7.35,29.36,,20.47,5.73,7.03,10.89,2.91,3.71,8.79,,5.27,,,,,,,,
2018-08-12,25.26,16.83,9.82,14.86,9.78,12.42,6.15,29.65,,21.28,5.52,6.98,9.92,2.98,2.78,4.49,,5.94,,,,,,,,
2018-08-13,29.19,18.47,9.84,16.15,13.17,13.18,5.61,51.86,,32.61,6.32,7.1,8.9,2.81,5.01,4.75,49.26,7.33,,,,,,,,
2018-08-14,30.74,20.8,10.57,14.03,18.35,15.43,8.16,41.33,23.95,25.81,9.76,6.98,8.62,2.91,3.99,7.11,28.97,7.84,,,,,,,,
2018-08-15,27.87,17.91,10.01,9.88,18.09,16.22,4.1,22.18,17.15,,9.59,6.93,9.58,2.85,3.13,4.34,22.75,4.24,,,,,,,,
2018-08-16,12.25,14.92,9.68,18.67,9.27,15.76,3.77,23.83,20.6,13.98,7.73,6.89,8.99,2.86,3.77,5.57,16.2,24.49,,,,,,,,
2018-08-17,18.31,16.77,10.49,18.25,8.79,14.51,4.25,22.59,23.72,12.56,7.37,7.13,6.91,2.78,3.02,6.88,14.73,5.86,,,,,,,,
2018-08-18,26.43,15.73,9.64,12.87,10.93,16.42,4.16,38.72,14.58,14.69,7.22,7.4,8.43,2.93,2.71,8.33,14.16,7.18,,,,,,,,
2018-08-19,30.33,13.99,9.68,18.92,11.13,15.52,11.75,19.38,18.76,10.04,7.16,7.43,16.21,2.92,1.36,4.53,,11.16,,,,,,,,
2018-08-20,24.01,19.12,10.28,23.17,10.61,17.67,5.97,27.91,21.7,15.32,9.14,7.03,20.09,2.8,6.49,4.34,23.51,8.91,,,,,,,,
2018-08-21,29.28,18.5,9.5,11.76,10.83,18.75,5.47,21.28,10.68,14.68,13.48,7.31,12.06,2.95,5.81,4.28,31.2,6.41,,,,,,,,
2018-08-22,30.95,19.51,9.25,14.93,9.94,14.19,6.19,15.84,11.32,12.31,14.16,7.01,13.49,2.91,1.7,5.93,37.72,3.18,,,,,,,,
2018-08-23,30.68,22.31,9.48,15.41,11.84,16.75,6.62,24.62,6.36,9.39,12.46,6.99,14.49,2.78,3.08,6.87,37.02,4.04,,,,,,,,
2018-08-24,34.28,22.92,10.19,17.54,11.49,14.7,5.88,28.22,8.89,,14.88,6.96,13.38,2.97,4.78,8.23,,5.95,,,,,,,,
2018-08-25,36.15,24.38,9.56,14.99,9.89,14.09,7.06,28.19,6.74,17.48,,6.99,14.17,3.01,5.2,10.47,,9.95,,,,,,,,
2018-08-26,31.19,21.34,9.18,9.89,11.5,14.61,5.98,20.01,4.22,,,6.7,10.4,2.97,3.3,11.51,,3.4,,,,,,,,
2018-08-27,33.12,25.62,9.64,10.67,13.04,36.47,9.65,27.97,16.69,36.48,68.83,7.02,15.81,2.88,4.73,9.47,,5.23,,,,,,,,
2018-08-28,26.74,20.83,10.57,14.65,10.05,22.59,6.63,24.68,15.2,13.79,15.11,7.12,10.68,3.02,6.66,11.68,23.72,6.82,,,,,,,,
2018-08-29,26.37,16.42,12.06,15.31,11.48,10.63,6.11,22.17,14.87,10.11,12.38,7.22,10.62,2.93,4.52,9.11,,14.8,,,,,,,,
2018-08-30,33.34,22.69,10.67,21.4,13.04,9.12,7.02,38.1,28.45,6.23,11.03,7.13,10.82,2.93,6.68,7.7,56.32,4.64,,,,,,,,
2018-08-31,41.0,24.42,10.65,13.54,9.7,12.02,6.2,31.38,12.93,31.93,11.92,8.54,9.76,2.8,3.56,,53.97,7.34,,,,,,,,
2018-09-01,35.18,18.31,11.66,19.47,8.14,14.73,6.01,25.88,24.7,30.83,15.86,7.02,12.87,2.94,4.63,,,4.86,,,,,,,,
2018-09-02,28.47,16.09,9.99,20.91,7.44,13.42,7.14,15.41,5.11,12.03,12.55,6.96,13.13,2.93,7.16,,,4.15,,,,,,,,
2018-09-03,,24.51,9.72,17.6,9.59,15.1,7.38,23.99,15.74,11.0,18.56,7.17,13.19,2.89,12.19,,,3.63,,,,,,,,
2018-09-04,33.16,21.82,9.69,34.09,10.46,17.67,7.58,15.63,14.31,12.18,21.61,7.09,14.66,2.97,9.81,,,16.46,,,,,,,,
2018-09-05,26.8,19.25,9.59,21.85,7.74,13.13,5.13,27.25,24.5,15.02,12.35,7.1,13.25,2.8,5.45,,,15.02,,,,,,,,
2018-09-06,28.37,20.52,9.47,28.45,10.39,10.1,4.74,20.69,25.56,18.2,11.14,7.16,13.32,2.92,6.01,,,4.37,,,,,,,,
2018-09-07,24.39,20.06,10.31,30.95,8.23,14.55,5.01,20.27,32.82,16.49,9.57,7.07,14.52,2.88,9.49,,,6.53,,,,,,,,
2018-09-08,34.43,9.29,9.96,17.48,7.69,13.03,4.94,18.26,34.87,10.82,10.26,7.21,11.65,3.0,11.58,,,5.23,,,,,,,,
2018-09-09,40.34,9.72,9.27,10.53,7.78,18.89,9.53,11.31,18.3,13.02,10.88,,10.08,,,,,3.16,,,,,,,,
2018-09-10,43.81,8.51,10.4,15.56,7.65,55.28,6.64,6.16,29.71,9.82,10.47,,13.01,2.88,12.65,,,3.38,,,,,,,,
2018-09-11,32.15,12.1,10.09,19.0,8.25,51.88,7.83,9.91,23.27,15.0,15.68,,15.68,2.95,10.44,,,9.09,,,,,,,,
2018-09-12,26.67,16.57,10.67,17.17,9.98,31.75,10.31,7.38,21.85,9.97,17.18,,13.38,2.9,4.78,,,5.1,,,,,,,,
2018-09-13,29.17,14.04,9.82,19.96,9.17,34.93,11.55,16.06,21.27,5.32,14.76,,9.76,2.98,2.56,,,2.79,,,,,,,,
2018-09-14,31.54,14.95,9.42,20.52,11.38,37.65,5.8,12.1,18.06,12.39,15.63,,9.96,2.87,3.85,,,19.02,,,,,,,,
2018-09-15,33.85,15.31,9.91,26.65,6.95,31.31,6.25,26.69,,18.31,15.74,,11.74,2.8,2.6,,,39.3,,,,,,,,
2018-09-16,32.1,26.3,9.73,21.14,7.05,29.74,8.74,10.71,,10.63,15.74,,8.63,3.04,,,,24.65,,,,,,,,
2018-09-17,34.65,23.91,14.5,22.25,6.35,27.73,4.05,10.04,10.75,9.87,15.24,,8.48,2.77,7.18,,,14.92,,,,,,,,
2018-09-18,29.08,17.97,13.53,15.0,6.59,30.13,5.07,12.18,9.1,10.84,15.55,,12.96,2.88,3.73,,,16.39,,,,,,,,
2018-09-19,22.79,12.96,14.67,26.29,9.81,20.54,6.3,18.8,19.52,12.96,15.34,,13.52,2.74,4.16,,,9.15,,,,,,,,
2018-09-20,38.95,28.53,15.03,28.51,9.83,33.4,3.8,30.0,33.08,16.14,14.89,,8.51,2.89,3.61,,,7.23,,,,,,,,
2018-09-21,23.11,15.97,10.95,11.6,6.36,38.25,5.26,17.15,13.59,7.22,14.78,,6.15,2.92,2.84,,,3.36,,,,,,,,
2018-09-22,23.36,21.53,10.07,10.07,7.13,16.24,3.66,21.93,11.43,7.7,15.34,,7.65,2.77,3.45,,,7.9,,,,,,,,
2018-09-23,22.46,13.19,9.81,7.37,7.6,22.8,3.76,10.62,9.11,17.9,18.2,,5.87,2.88,3.1,,,16.33,,,,,,,,
2018-09-24,25.94,16.43,11.02,14.91,9.22,33.91,7.01,10.89,17.03,15.92,5.52,6.55,14.5,2.69,6.24,,,4.62,,,,,,,,
2018-09-25,27.35,19.45,11.18,20.54,9.92,26.2,10.7,11.5,12.54,10.51,6.39,,22.33,2.64,8.3,,,10.5,,,,,,,,
2018-09-26,24.68,12.51,11.06,31.86,6.97,22.16,19.37,4.92,13.67,16.91,5.0,,22.32,2.91,8.17,,,19.96,,,,,,,,
2018-09-27,20.32,13.98,10.21,66.23,8.42,40.21,7.32,7.31,73.61,16.21,5.79,,30.58,2.86,6.87,,,12.61,,,,,,,,
2018-09-28,40.29,13.23,11.25,86.96,8.1,51.26,12.36,9.03,84.91,14.94,10.47,,42.62,2.9,9.61,,,10.95,,,,,,,,
2018-09-29,42.91,13.34,11.08,61.52,7.27,41.92,18.14,6.11,67.31,20.98,13.44,,42.3,2.83,15.55,,,7.88,,,,,,,,
2018-09-30,42.88,13.1,11.14,20.83,6.17,44.46,17.39,3.77,19.59,19.75,12.2,,18.51,2.82,10.61,,,5.17,,,,,,,,
2018-10-01,59.21,14.5,11.97,30.83,6.62,40.14,6.21,4.21,24.34,8.21,10.65,,25.54,2.86,6.59,,,46.34,,,,,,,,
2018-10-02,26.73,11.08,11.63,31.9,8.5,44.32,8.25,4.09,32.48,13.61,10.67,,40.85,2.76,20.22,,,3.53,,,,,,,,
2018-10-03,15.84,12.05,10.88,39.9,10.28,25.36,5.25,5.49,35.03,13.19,10.62,6.72,18.0,3.05,8.07,,,10.99,,,,,,,,
2018-10-04,12.95,16.7,14.36,40.37,18.92,23.44,6.61,6.0,48.64,15.72,12.77,7.09,11.02,2.78,7.63,,,20.05,,,,,,,,
2018-10-05,4.5,15.24,17.31,65.84,15.53,33.2,5.91,9.27,47.53,22.65,11.02,7.13,13.33,2.8,6.94,,,69.15,,,,,,,,
2018-10-06,30.71,14.33,14.62,44.04,18.05,39.6,7.79,6.51,45.18,18.59,12.69,7.02,22.36,2.8,8.38,,,78.93,,,,,,,,
2018-10-07,32.81,13.17,12.76,39.4,12.53,30.75,5.65,6.29,46.91,5.47,11.01,6.56,14.2,2.82,11.84,,,94.74,,,,,,,,
2018-10-08,34.89,12.11,13.24,37.87,21.02,24.79,6.46,11.43,33.51,4.5,10.98,7.14,17.76,2.7,14.4,,,92.72,,,,,,,,
2018-10-09,34.65,14.75,12.17,31.79,10.32,22.78,8.4,16.12,9.61,5.03,12.7,7.26,33.36,2.74,22.45,,,7.62,,,,,,,,
2018-10-10,46.02,18.56,13.47,23.75,8.72,31.63,7.83,18.64,13.37,9.86,15.73,7.22,17.1,2.77,5.52,,,4.57,,,,,,,,
2018-10-11,33.97,30.58,10.88,14.93,7.96,37.28,5.23,27.22,9.56,14.88,22.22,7.02,9.91,2.64,3.63,,,6.78,,,,,,,,
2018-10-12,44.47,30.12,9.52,29.52,11.01,35.41,6.33,30.24,11.78,10.23,28.01,7.26,13.2,2.96,4.32,,,6.07,,,,,,,,
2018-10-13,25.15,23.04,9.2,54.11,8.45,37.1,13.85,16.16,18.27,6.53,27.51,7.44,11.34,2.98,5.83,,,4.35,,,,,,,,
2018-10-14,19.73,6.99,9.93,36.38,7.02,43.01,6.53,7.06,12.72,14.0,25.75,7.22,11.34,2.91,4.9,,,34.67,,,,,,,,
2018-10-15,23.16,9.88,9.23,50.19,8.21,47.95,4.47,8.62,7.39,18.38,18.97,,34.26,2.87,8.26,,,11.78,,,,,,,,
2018-10-16,28.2,10.95,10.8,84.92,16.77,48.94,6.11,5.51,4.85,13.28,12.31,6.89,46.41,2.77,10.35,,221.74,28.29,,,,,,,,
2018-10-17,29.19,14.07,12.34,67.3,15.76,44.23,6.99,12.36,46.65,9.11,14.24,6.79,52.28,2.79,6.04,8.11,107.23,102.06,,,,,,,,
2018-10-18,26.76,14.0,12.48,100.87,27.57,42.65,6.18,34.98,73.25,22.33,15.1,7.13,43.71,2.9,,15.0,173.27,3.4,,,,,,,,
2018-10-19,18.18,9.89,13.75,40.85,23.5,37.8,9.66,23.19,10.98,9.88,16.77,7.23,20.04,2.98,,17.35,105.53,44.49,,,,,,,,
2018-10-20,27.99,10.61,13.49,37.49,23.35,31.76,8.23,7.74,31.54,9.8,17.65,6.92,19.95,2.86,,12.92,106.29,93.02,,,,,,,,
2018-10-21,94.41,14.12,10.73,49.17,15.52,,6.33,9.46,17.62,18.6,23.68,6.97,7.04,2.99,,13.59,131.63,57.8,,,,,,,,
2018-10-22,112.71,20.84,12.38,49.3,15.99,32.18,10.4,14.42,18.57,11.74,31.6,7.06,27.39,3.11,7.73,14.41,139.91,79.6,,,,,,,,
2018-10-23,81.12,23.55,12.45,65.36,10.34,33.47,5.57,12.78,76.36,20.04,25.22,6.9,19.57,3.1,11.55,12.17,53.97,92.07,,,,,,,,
2018-10-24,34.72,19.33,13.08,103.62,42.64,41.17,5.09,9.5,68.66,19.84,25.79,6.99,29.87,3.08,4.41,12.98,77.56,30.44,,,,,,,,
2018-10-25,51.7,17.54,11.23,97.53,54.51,45.57,8.06,20.53,69.9,28.48,35.32,6.87,23.33,3.05,4.1,14.71,144.06,121.46,,,,,,,,
2018-10-26,30.47,14.97,10.48,114.02,52.26,35.15,6.28,26.49,130.58,4.02,31.86,6.86,11.61,3.18,9.84,14.8,175.51,149.44,,,,,,,,
2018-10-27,90.96,15.66,10.49,123.46,56.42,40.88,13.24,37.13,155.9,12.52,31.37,7.28,15.15,3.17,1.79,16.46,153.31,127.22,,,,,,,,
2018-10-28,34.06,15.03,9.19,81.11,38.15,,10.74,19.56,59.94,3.41,33.67,7.09,13.14,3.25,1.52,16.86,100.27,57.37,,,,,,,,
2018-10-29,18.59,26.17,8.86,84.12,101.1,29.83,4.14,18.98,51.47,3.57,31.74,7.14,19.73,3.21,1.38,18.56,60.53,6.67,,,,,,,,
2018-10-30,26.91,31.63,9.26,98.5,87.2,48.67,5.54,17.72,83.44,3.66,23.42,6.83,22.04,3.4,1.23,17.25,59.47,5.9,,,,,,,,
2018-10-31,24.13,16.33,12.78,99.9,46.72,36.52,8.65,21.81,79.5,3.69,27.24,7.55,17.36,3.12,1.24,17.79,104.96,7.04,,,,,,,,
2018-11-01,48.7,16.9,13.25,106.68,68.11,66.92,9.71,30.27,87.83,3.75,23.71,7.42,39.0,2.85,5.59,25.31,80.51,39.35,,,,,,,,
2018-11-02,49.94,12.79,11.29,57.41,81.63,61.25,8.83,19.71,32.13,4.36,20.17,7.69,65.05,2.78,9.13,22.93,76.44,54.56,,,,,,,,
2018-11-03,68.97,11.8,9.47,21.22,29.6,50.57,6.81,16.1,22.84,4.44,22.89,7.91,43.49,2.93,4.68,24.29,103.53,31.62,,,,,,,,
2018-11-04,44.04,9.14,10.83,14.18,12.0,27.56,4.85,22.08,29.12,3.68,29.63,7.98,14.27,2.8,4.6,28.51,80.28,3.55,,,,,,,,
2018-11-05,43.47,11.81,12.3,26.22,10.9,29.87,5.38,30.69,26.46,10.19,20.97,7.58,19.13,2.78,20.4,24.47,140.37,4.79,,,,,,,,
2018-11-06,37.42,11.41,13.88,23.48,10.08,52.23,5.82,10.64,25.33,28.77,25.7,7.71,25.57,2.91,20.42,24.28,268.03,12.66,,,,,,,,
2018-11-07,59.53,11.01,14.79,30.57,25.03,107.2,4.8,16.79,37.39,27.33,34.67,7.18,41.43,5.14,11.5,15.41,104.68,23.69,,,,,,,,
2018-11-08,93.31,14.54,11.95,89.1,24.17,75.54,3.82,9.34,82.89,25.58,29.06,7.03,33.54,5.07,5.87,12.45,40.98,24.08,,,,,,,,
2018-11-09,70.6,11.58,11.44,89.45,35.78,94.43,4.45,8.23,90.85,13.22,32.1,9.8,62.22,5.88,20.08,15.77,83.98,23.38,,,,,,,,
2018-11-10,38.01,14.78,11.21,99.32,47.14,128.76,4.22,9.62,75.93,14.16,33.43,7.44,50.0,4.57,16.11,15.63,9.45,40.39,,,,,,,,
2018-11-11,65.62,16.45,10.61,91.92,32.25,104.41,4.84,8.86,55.3,3.14,30.03,7.23,25.95,3.99,15.11,19.53,9.61,57.51,,,,,,,,
2018-11-12,79.42,32.73,10.36,75.93,59.74,72.48,7.17,7.51,80.05,4.08,29.16,7.18,55.58,4.32,14.25,22.49,14.91,104.26,,,,,,,,
2018-11-13,77.55,25.65,11.08,85.28,94.34,27.94,10.08,6.32,57.37,3.58,29.69,6.69,83.87,4.23,22.55,24.7,15.83,110.36,,,,,,,,
2018-11-14,41.62,40.06,9.62,41.75,36.19,52.75,10.49,9.03,30.64,3.42,28.13,7.45,13.73,4.22,15.11,20.09,15.52,44.82,,,,,,,,
2018-11-15,33.47,21.57,9.26,29.85,30.07,52.43,9.82,22.27,28.51,3.29,15.73,6.84,21.54,3.87,6.56,21.13,14.82,17.72,,,,,,,,
2018-11-16,44.07,11.77,9.44,19.55,13.23,64.48,7.78,9.64,24.03,3.34,24.72,,15.07,3.62,15.32,,27.84,18.97,,,,,,,,
2018-11-17,68.52,7.31,11.09,38.85,9.46,79.32,6.46,7.36,37.35,7.95,27.67,,46.15,3.56,13.93,,33.69,33.2,,,,,,,,
2018-11-18,108.81,9.24,12.3,68.53,37.51,63.09,7.14,19.84,79.49,10.89,27.31,,15.19,3.27,14.56,,25.62,33.08,,,,,,,,
2018-11-19,90.33,13.0,10.28,18.31,46.98,,5.61,39.28,26.71,3.41,21.63,,15.81,4.39,5.44,,9.05,56.77,,,,,,,,
2018-11-20,88.34,15.66,9.43,53.4,70.41,13.2,7.09,23.43,28.25,4.15,18.8,7.49,30.79,4.62,3.87,,18.18,116.81,,,,,,,,
2018-11-21,115.87,11.66,9.54,54.16,40.37,,5.82,28.63,34.09,,19.47,7.26,25.94,4.21,3.59,,20.48,98.61,,,,,,,,
2018-11-22,57.16,13.98,11.59,91.36,26.53,42.26,4.81,31.34,89.87,,26.15,7.03,8.89,3.94,5.92,,22.47,158.67,,,,,,,,
2018-11-23,39.47,16.08,10.19,77.16,18.07,38.46,7.22,16.91,55.28,,18.97,6.99,13.08,4.03,11.95,,18.83,57.74,,,,,,,,
2018-11-24,34.52,11.24,10.97,26.91,18.76,46.23,8.56,13.39,38.68,,21.0,6.92,26.61,4.72,2.74,,20.45,122.03,,,,,,,,
2018-11-25,25.76,7.46,10.69,59.31,30.49,55.21,4.95,16.19,72.64,,25.88,6.98,74.39,3.54,5.87,,22.89,107.88,,,,,,,,
2018-11-26,16.91,7.78,11.61,94.45,64.45,57.34,5.59,38.96,94.55,,24.13,7.42,27.15,4.16,9.11,,23.12,71.9,,,,,,,,
