,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2019-11-10,Poor,Satisfactory,Poor,Very Poor,Poor,Satisfactory,Moderate,Poor,Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Good,Satisfactory,,Moderate,Poor,,,
2019-11-11,Poor,Moderate,Moderate,Very Poor,Poor,Moderate,Moderate,Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Good,Satisfactory,,Moderate,Poor,,,
2019-11-12,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,Moderate,Poor,Moderate,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,,Poor,Moderate,,,
2019-11-13,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,Satisfactory,Very Poor,Moderate,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Moderate,Satisfactory,,Poor,Moderate,,,
2019-11-14,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,Moderate,Very Poor,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,,Poor,Moderate,,,
2019-11-15,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,Moderate,Very Poor,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Moderate,Satisfactory,,Poor,Poor,,,
2019-11-16,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Satisfactory,,Moderate,Poor,,,
2019-11-17,Severe,Satisfactory,Moderate,Poor,Poor,Moderate,Moderate,Very Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Poor,Poor,Moderate,Satisfactory,,Satisfactory,Poor,,,
2019-11-18,Severe,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Moderate,Very Poor,Moderate,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Poor,,,Satisfactory,Moderate,,,
2019-11-19,Severe,Satisfactory,Satisfactory,Poor,Poor,Moderate,Moderate,Very Poor,Moderate,Moderate,Very Poor,Moderate,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Poor,Satisfactory,,Moderate,Moderate,,,
2019-11-20,Severe,Satisfactory,Good,Very Poor,Poor,Poor,Moderate,Very Poor,Poor,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,,Poor,Moderate,,,
2019-11-21,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Very Poor,Very Poor,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,,Moderate,Poor,,,
2019-11-22,Very Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Very Poor,Very Poor,Moderate,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Moderate,Satisfactory,,Poor,Poor,,,
2019-11-23,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Severe,Very Poor,Moderate,Satisfactory,,Moderate,Satisfactory,Satisfactory,Poor,Poor,Poor,Moderate,Satisfactory,Good,Poor,Poor,,,
2019-11-24,Severe,Satisfactory,Moderate,Poor,Poor,Moderate,Moderate,Very Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,Poor,Poor,Moderate,Satisfactory,Good,Moderate,Poor,,,
2019-11-25,Very Poor,Satisfactory,Satisfactory,Poor,Poor,Moderate,Moderate,Very Poor,Poor,,Moderate,Poor,Moderate,Satisfactory,Moderate,,,Poor,Moderate,Satisfactory,Good,Satisfactory,Poor,,,
2019-11-26,Severe,Satisfactory,Satisfactory,Poor,Very Poor,Moderate,Moderate,Severe,Poor,Poor,Moderate,Very Poor,Moderate,Satisfactory,Moderate,Moderate,,Poor,Moderate,Satisfactory,Good,Moderate,Poor,,,
2019-11-27,Severe,Satisfactory,Satisfactory,Moderate,Very Poor,Moderate,Moderate,Severe,Moderate,Moderate,Satisfactory,Very Poor,Moderate,Satisfactory,Moderate,Moderate,,Poor,Moderate,Satisfactory,Good,Satisfactory,Poor,,,
2019-11-28,Poor,Satisfactory,Satisfactory,Moderate,Very Poor,Moderate,Moderate,Severe,Satisfactory,Moderate,Good,Very Poor,Moderate,Satisfactory,Moderate,,,Poor,Moderate,Satisfactory,Good,Satisfactory,Very Poor,,,
2019-11-29,Poor,Satisfactory,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Very Poor,Satisfactory,Satisfactory,Good,Poor,Moderate,Satisfactory,Satisfactory,Poor,Poor,Poor,Moderate,Satisfactory,Good,Satisfactory,Poor,,,
2019-11-30,Moderate,Satisfactory,Good,Moderate,Moderate,Moderate,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,Poor,Poor,Satisfactory,,Satisfactory,Poor,,,
2019-12-01,Poor,Satisfactory,Satisfactory,Poor,Poor,Poor,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Poor,Good,,Moderate,Poor,,,
2019-12-02,Moderate,Satisfactory,Good,Poor,Poor,Moderate,Satisfactory,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,Good,,Moderate,Poor,,,
2019-12-03,Moderate,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Moderate,Good,,Moderate,Poor,,,
2019-12-04,Moderate,Satisfactory,Satisfactory,Very Poor,Poor,Satisfactory,Moderate,Very Poor,Poor,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,,Moderate,Moderate,,,
2019-12-05,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Severe,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,,Poor,Moderate,,,
2019-12-06,Very Poor,Moderate,Moderate,Severe,Very Poor,Moderate,Moderate,Severe,Very Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,,Moderate,Moderate,,,
2019-12-07,Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Poor,Moderate,Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-08,Poor,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Poor,Satisfactory,,Moderate,Very Poor,,,
2019-12-09,Very Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Very Poor,Very Poor,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Poor,Satisfactory,,Moderate,Very Poor,,,
2019-12-10,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Satisfactory,Poor,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Poor,Satisfactory,,Poor,Poor,,,
2019-12-11,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Satisfactory,Poor,Poor,Moderate,Satisfactory,Satisfactory,Poor,Poor,Moderate,Very Poor,Satisfactory,,Poor,Poor,,,
2019-12-12,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Poor,Moderate,Severe,Very Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Poor,Poor,Moderate,Poor,Satisfactory,,Very Poor,Poor,,,
2019-12-13,Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Satisfactory,Very Poor,Poor,Moderate,Good,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Very Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-14,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Very Poor,Satisfactory,Satisfactory,Satisfactory,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Poor,Satisfactory,,Good,Moderate,,,
2019-12-15,Moderate,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Satisfactory,Very Poor,Moderate,Satisfactory,Satisfactory,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Very Poor,Satisfactory,,Satisfactory,Moderate,,,
2019-12-16,Moderate,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Satisfactory,Very Poor,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Very Poor,Satisfactory,,Satisfactory,Moderate,,,
2019-12-17,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Satisfactory,,Satisfactory,Moderate,,,
2019-12-18,Poor,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,Moderate,Moderate,Moderate,Poor,Satisfactory,,Satisfactory,Poor,,,
2019-12-19,Very Poor,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Moderate,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-20,Severe,Satisfactory,Moderate,Severe,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Poor,Moderate,Very Poor,Satisfactory,,Poor,Moderate,,,
2019-12-21,Poor,Satisfactory,Moderate,Severe,Very Poor,Poor,Moderate,Severe,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very Poor,Poor,Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-22,Moderate,Satisfactory,Moderate,Very Poor,Very Poor,Poor,Moderate,Severe,Poor,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Very Poor,Poor,Poor,,,Moderate,Moderate,,,
2019-12-23,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Severe,Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Poor,Poor,Satisfactory,,Satisfactory,Moderate,,,
2019-12-24,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Severe,Very Poor,Moderate,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-25,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Very Poor,Very Poor,Poor,Moderate,Poor,Moderate,Satisfactory,Moderate,Poor,Very Poor,Poor,Very Poor,Satisfactory,,Satisfactory,Poor,,,
2019-12-26,Poor,Satisfactory,Moderate,Very Poor,Very Poor,Poor,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Poor,Poor,Poor,Very Poor,Satisfactory,,Satisfactory,Poor,,,
2019-12-27,Very Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Poor,Very Poor,Moderate,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Poor,Moderate,Very Poor,Satisfactory,,Satisfactory,Moderate,,,
2019-12-28,Poor,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,,Poor,Poor,Satisfactory,,Moderate,Satisfactory,,,
2019-12-29,Very Poor,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-30,Severe,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Severe,,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Moderate,Moderate,,,
2019-12-31,Very Poor,Satisfactory,Satisfactory,Severe,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Poor,Moderate,,,
2020-01-01,Poor,Satisfactory,Satisfactory,Severe,Severe,Moderate,Satisfactory,Very Poor,Severe,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Moderate,Poor,,,
2020-01-02,Moderate,Satisfactory,Satisfactory,Severe,Very Poor,Poor,Satisfactory,Very Poor,Severe,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,,Moderate,Poor,,,
2020-01-03,Poor,Satisfactory,Satisfactory,Severe,Very Poor,Poor,Satisfactory,Very Poor,Very Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,,Poor,Moderate,Satisfactory,,Moderate,Moderate,,,
2020-01-04,Poor,Satisfactory,Satisfactory,Very Poor,Poor,Poor,Satisfactory,Poor,Very Poor,Satisfactory,Poor,Moderate,Moderate,Satisfactory,Good,Satisfactory,Moderate,Satisfactory,Moderate,Satisfactory,,Satisfactory,Poor,,,
2020-01-05,Poor,Moderate,Satisfactory,Very Poor,Poor,Poor,Moderate,Moderate,Very Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Poor,Satisfactory,,Moderate,Poor,,,
2020-01-06,Moderate,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Moderate,Moderate,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Moderate,Satisfactory,,Satisfactory,Moderate,,,
2020-01-07,Poor,Satisfactory,Satisfactory,Poor,Very Poor,Moderate,Satisfactory,Very Poor,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Satisfactory,Moderate,,,
2020-01-08,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,Moderate,Satisfactory,Very Poor,Moderate,Satisfactory,Good,Poor,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,,Good,Moderate,,,
2020-01-09,Moderate,Moderate,Satisfactory,Poor,Poor,Moderate,Satisfactory,Poor,Moderate,Moderate,Satisfactory,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Very Poor,Satisfactory,,Good,Moderate,,,
2020-01-10,Moderate,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Very Poor,Satisfactory,,Satisfactory,Moderate,,,
2020-01-11,Moderate,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Poor,Moderate,Very Poor,Satisfactory,Good,Satisfactory,Moderate,,,
2020-01-12,Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Poor,Very Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Very Poor,Moderate,Very Poor,Satisfactory,Good,Moderate,Moderate,,,
2020-01-13,Very Poor,Moderate,Moderate,Very Poor,Very Poor,Moderate,Moderate,Poor,Very Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Very Poor,Moderate,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,,,
2020-01-14,Moderate,Moderate,Poor,Very Poor,Very Poor,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,,,
2020-01-15,Moderate,Moderate,Moderate,Poor,Very Poor,Satisfactory,Moderate,Very Poor,Moderate,Poor,Moderate,Poor,Satisfactory,Satisfactory,Moderate,Poor,Very Poor,Very Poor,Severe,Satisfactory,Satisfactory,Satisfactory,Moderate,,,
2020-01-16,Moderate,Moderate,Satisfactory,Poor,Poor,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Satisfactory,Satisfactory,Moderate,Poor,Very Poor,Very Poor,Severe,Satisfactory,Satisfactory,Satisfactory,Very Poor,,,
2020-01-17,Very Poor,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,Poor,Poor,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,Poor,Very Poor,Poor,Very Poor,Satisfactory,Good,Satisfactory,Poor,,,
2020-01-18,Severe,Satisfactory,Satisfactory,Poor,Moderate,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,,,
2020-01-19,Very Poor,Satisfactory,Satisfactory,Poor,Moderate,Poor,Satisfactory,Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,Moderate,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,,,
2020-01-20,Very Poor,Satisfactory,Satisfactory,Poor,Moderate,Poor,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Moderate,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,,,
2020-01-21,Severe,Satisfactory,Satisfactory,Very Poor,Poor,Poor,Satisfactory,Poor,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,
2020-01-22,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Satisfactory,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Poor,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,,,
2020-01-23,Severe,Satisfactory,Moderate,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Poor,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,,Moderate,
2020-01-24,,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,,Poor,Very Poor,,Satisfactory,Satisfactory,Moderate,,Moderate,
2020-01-25,,Satisfactory,Moderate,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,
2020-01-26,,Satisfactory,Satisfactory,Very Poor,Very Poor,Poor,Moderate,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,
2020-01-27,,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Very Poor,Poor,,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,
2020-01-28,Poor,Moderate,Satisfactory,Very Poor,Very Poor,Satisfactory,Moderate,Very Poor,Poor,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,
2020-01-29,Poor,Moderate,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,Poor,Moderate,Moderate,Satisfactory,Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Moderate,
2020-01-30,Severe,Moderate,Satisfactory,Moderate,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,
2020-01-31,Severe,Moderate,Satisfactory,Poor,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Moderate,Satisfactory,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-01,Severe,Moderate,Satisfactory,Poor,Poor,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Moderate,Poor,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderate,
2020-02-02,Very Poor,Satisfactory,Satisfactory,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,,Moderate,Moderate,Satisfactory,Good,Moderate,Poor,Moderate,Poor,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Moderate,
2020-02-03,Poor,Satisfactory,Satisfactory,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,,Moderate,Moderate,Satisfactory,Good,,Moderate,Moderate,Poor,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,
2020-02-04,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Satisfactory,Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,
2020-02-05,Severe,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-06,Very Poor,Satisfactory,Satisfactory,Poor,Poor,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Good,Moderate,Moderate,Moderate,Very Poor,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,Satisfactory,
2020-02-07,Very Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Moderate,Satisfactory,Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Good,Moderate,Moderate,Moderate,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,
2020-02-08,Severe,Moderate,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Good,Satisfactory,Satisfactory,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-09,Poor,Moderate,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Poor,Satisfactory,Poor,,Moderate,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,
2020-02-10,Poor,Moderate,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Poor,Good,Moderate,,Moderate,Poor,Satisfactory,Moderate,,Moderate,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,
2020-02-11,Very Poor,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,
2020-02-12,Severe,Satisfactory,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Poor,Very Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Moderate,
2020-02-13,Severe,Satisfactory,Satisfactory,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,
2020-02-14,Severe,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,
2020-02-15,Severe,Moderate,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-16,Very Poor,Moderate,Satisfactory,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Moderate,
2020-02-17,Severe,Satisfactory,Satisfactory,Very Poor,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-18,Severe,Moderate,Satisfactory,Poor,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,Poor,Very Poor,Satisfactory,Moderate,Satisfactory,Moderate,Satisfactory,Moderate,
2020-02-19,Severe,Moderate,Satisfactory,Poor,Poor,Poor,Moderate,Moderate,Moderate,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,Poor,Satisfactory,Moderate,Moderate,Moderate,Moderate,Poor,
2020-02-20,Severe,Satisfactory,Satisfactory,Poor,Poor,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Moderate,Poor,Satisfactory,Moderate,Moderate,Moderate,Moderate,Moderate,
