Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Gurugram,Jaipur,Thiruvananthapuram
19-06-2017,16.61,50.48,60.9,71.85,7.61,454.35,64.78,24
20-06-2017,24.03,45.95,35.1,55.41,7.38,104.96,70.1,24
21-06-2017,19.58,51.81,58.27,67.89,8.66,159.35,67.5,24
22-06-2017,21.05,43.94,61.93,51.28,11.4,141.73,24.8,16.25
23-06-2017,24.53,46.72,44.08,66.93,11.48,196.21,32.3,15.08
24-06-2017,25.35,51.02,63.62,72.07,10.85,119.27,55.36,11.15
25-06-2017,25.16,41.41,76.1,54.58,11.81,167.63,47.62,12.25
26-06-2017,31.13,45.53,51.52,39.02,11.79,111.06,61.34,10.06
27-06-2017,37.61,47.32,36.62,38.85,11.82,205.23,36.51,13.03
28-06-2017,37.34,39.61,29.83,44.5,8.84,62.93,19.66,14.19
29-06-2017,36.44,48.43,22.98,47.07,10.38,40.01,16.8,15.81
30-06-2017,35.4,94.72,25.83,39.21,13.08,60.53,14.37,14.91
01-07-2017,25.33,56.49,43.35,38.16,10.98,76.66,25.14,14.69
02-07-2017,30.07,62.74,20.52,34.75,9.75,61.17,28.74,10.59
03-07-2017,25.82,47.17,46.71,28.98,11.8,69.17,39.4,10.4
04-07-2017,83.374,37.6,116.12,28.2,15.53,110.09,52.82,19.2
05-07-2017,140.928,46.61,50.81,30.74,10.4,359.63,56.88,22.43
06-07-2017,198.482,42.38,47.17,24.48,14.66,97.11,68.1,19.08
07-07-2017,256.036,53.45,41.42,29.46,14.77,455.38,60.61,18.61
08-07-2017,313.59,59.81,45.31,25.21,18.19,137.34,54.57,33.78
09-07-2017,35.29,52.28,58.46,18.4,18.1,821.42,46.43,14.47
10-07-2017,33.44,42.48,41.92,30.2,15,147.12,44.47,15.94
11-07-2017,29.38,62.34,33.04,16.02,19.31,382.31,81.08,8.74
12-07-2017,27.64,28.72,22.35,21.53,14.29,75.84,41.86,17.33
13-07-2017,28.97,62.64,22.44,28.37,14.49,65.39,33.25,17.62
14-07-2017,22.68,48.22,30.35,55.44,13.9,723.16,30.59,14.44
15-07-2017,22.43,63.29,32.02,57.07,16.53,767.825,45.02,19.42
16-07-2017,17.2,46.96,38.77,47.24,10.24,812.49,44.54,18.97
17-07-2017,21.05,45.1,33.56,40.79,10.78,445.85,33.83,19.72
18-07-2017,18.45,37.98,37.67,46.12,8.48,47.73,33.98,17.01
19-07-2017,16.44,48.24,55.96,41.46,5.72,55.35,15.55,14.38
20-07-2017,31.68,41.12,28.88,41.48,6.54,33.14,30.57,13.47
21-07-2017,21.53,86.01,23.12,56.67,10.83,42.9,28.19,7.42
22-07-2017,20.15,50.07,18.54,47.17,13.37,397.25,18.78,9.68
23-07-2017,17.34,37.84,22.65,47.46,15.97,22.36,14.6,11.94
24-07-2017,24.23,112.23,17.52,45.11,15.62,218.14,11.5,14.2
25-07-2017,28.54,94.7,22.17,37.14,14.04,25.41,21.49,16.93
26-07-2017,23.68,92.04,20.17,46.49,16.55,53,28.82,23.75
27-07-2017,24.49,51.29,24.42,47.36,14.43,84.4,26.78,20.52
28-07-2017,21.77,49.33,25.71,49.58,12.62,264.95,33.62,15.53
29-07-2017,27.91,40.62,27.25,38.49,15.28,124.17,34.23333333,15.07
30-07-2017,22.36,45.56,10.88,40.43,17.5,858.73,34.84666667,24.12
31-07-2017,27.27,28.16,17.1,28.38,17.42,38.04,35.46,23.5
01-08-2017,26.57,74.6,17.24,32.39,16.85,16.12,43.26,18.25
02-08-2017,20.74,68.25,27.56,37.85,16.78,28.56,44.16,15.15
03-08-2017,17.67,29.95,27.29,42.88,11.79,35.52,31.91,15.12
04-08-2017,13.74,42.18,42.65,57.19,13.35,46.25,63.95,13.43
05-08-2017,17.69,30.69,53.69,66.28,20.34,46.38,68.29,10.74
06-08-2017,15.21,38.43,61.44,35.62,23.03,41.5,82.07,13.58
07-08-2017,22.82,39.48,57.42,46.27,26.22,41.47,72.83,20.1
08-08-2017,21.07,33.9,36.58,26.24,24.87,41.47,60.86,13.97
09-08-2017,22.31,31.33,50.42,42.18,20.47,34.18,50.6,19.93
10-08-2017,14.14,27.71,48.6,88.74,14.91,47.05,44.02,18.52
11-08-2017,10.11,46.18,21.83,39.71,17.76,38.07,35.78,11.07
12-08-2017,3.91,42.11,23.4,38.97,15.1,31.51,25.56,21.49
13-08-2017,4.69,23.87,24.97,46.39,17.08,34.22,28.29,31.15
14-08-2017,19.41,52.24,26.54,119.08,20.36,40.09,40.2,31.42
15-08-2017,20.88,34.61,30.12,50.79,16.4,38.83,39.21,26.05
16-08-2017,17.91,39.27,35.23,67.23,20.12,42.61,43.4,20.75
17-08-2017,18.42,42.01,39.6,76.76,21.77,68.96,41.54,22.3
18-08-2017,14.92,40.1225,46.25,39.01,26.6,73.17,39.68,13.49
19-08-2017,18.66,38.235,35.48,44.23,17.35,61.04,37.82,12.91
20-08-2017,10.89,36.3475,22.15,45.75,7.42,41.14,35.96,12.49
21-08-2017,14.53,34.46,25.5,47.44,10.89,46.25,34.1,10.66
22-08-2017,18.87,29.83,46,43.99,12.56,66.42,34.1,11.18
23-08-2017,18.18,36.03,36.54,43.33,15.41,64.36,34.1,17.58
24-08-2017,59.05,32.77,47.79,49.51,23.63,67.82,34.1,24.04
25-08-2017,97.97,56.97,51.33,34.82,13.53,87.97,34.1,20.15
26-08-2017,14.19,41.58,62.33,36.6,11.58,111.01,34.1,13.5
27-08-2017,11.71,34.32,34.3,21.59,13.1,111.01,34.1,8.98
28-08-2017,17.58,79.2,23.82,11.61,8.26,6.42,28.79,9.04
29-08-2017,16.33,37.1,15.23,22.21,6.57,949.99,28.29,9.19
30-08-2017,20.42,61.29,20.5,33.11,12.26,643.71,25.35,12.52
31-08-2017,24.96,40.37,41.62,31.44,14.63,33.26,22.64,17.94
01-09-2017,158.67,37.18,25.58,20.76,19.92,34.03,22.13,18.93
02-09-2017,114.92,48.82,20.06,21.69,24.42,33.97,25.23,14.23
03-09-2017,14.2,34.52,38.19,25.72,12.96,33.95,16.29,16.04
04-09-2017,39.74,39,47.89,32.27,17.26,33.68,21.38,20.62
05-09-2017,14.2,69.85,35.61,41.31,19.86,33.98,20.83,18.4
06-09-2017,21.2,31.96,39.41,47.98,29.32,34.07,26.72,8.76
07-09-2017,9.57,27.78,40.34,48.66,40.82,33.86,31.5,16.14
08-09-2017,32.86,28.24,51.7,57.46,32.63,45.31,27.4,10.8
09-09-2017,22.63,19.53,54.83,59.67,32.88,67.28,29.31,12.77
10-09-2017,14.52,18.22,60.46,72.6,18.58,72.11,29.82,11.01
11-09-2017,15.27,28.14,63.97,86,12.34,79.97,27.27,12.56
12-09-2017,17.48,40.87,46.65,74.71,10.33,95.69,24.81,8.51
13-09-2017,16.5,33.66,54.77,81.77,17.29,78.62,22.04,8.73
14-09-2017,14.05,29.41,80.47,76.58,10.44,85.17,32.23,9.23
15-09-2017,8.58,36.17,64.37,53.51,12.64,61.76,38.06,15.46
16-09-2017,8.49,36.71,51.56,43.46,10.27,69.14,42.42,12.07
17-09-2017,7.02,25.13,53.05,44.81,15.67,62.94,36.33,8.79
18-09-2017,8.57,25.17,60.83,40.76,9.17,56.2,38.83,11.3
19-09-2017,7.68,32.9,55.55,22.15,10.28,51.96,30.51,11.08
20-09-2017,10.21,39.01,70.81,41.19,9.76,93.97,37.34,9.43
21-09-2017,12.64,31.68,55.93,21.08,14.88,76.48,37.63,11.33
22-09-2017,17.93,49.34,11.81,23,20.5,92.74,50,17.54
23-09-2017,21.62,65.67,17.76,30.87,29.61,105.73,54.45,21.19
24-09-2017,23.7,85.36,35.5,40.25,42,100.85,58.92,19.5
25-09-2017,19.26,49.27,50.09,33.76,39.68,87.25,45.26,27.77
26-09-2017,22.47,69.26,66.12,68.45,45.69,102.27,55.995,19.74
27-09-2017,28.3,51.96,80.94,80.19,50.36,83.13,66.73,14.03
28-09-2017,21.59,50,75.4,75.01,45.9,77.67,50.59,12.72
29-09-2017,22.36,44.9,89.38,65.98,41.57,90.11,78.87,11.84
30-09-2017,30.65,29.8,74.2,77.33,41.26,112.11,92.75,10.28
01-10-2017,20.01,25.58,68.47,61.56,31.08,113.12,80.91,6.15
02-10-2017,20.5,16.59,63.41,68.78,24.6,93.61,60.15,3.88
03-10-2017,22.85,25.6,69.45,58.8,24.16,90.15,72.27,7.71
04-10-2017,121.63,20.75,76.81,42.05,49.75,90.59,91.49,12.07
05-10-2017,21.36,25.51,75.73,59.02,55.88,79.04,67.43,18.07
06-10-2017,24.73,38.5,79.81,60.54,28.48,74.37,71.82,7.5
07-10-2017,29.16,40.16,70.98,83.04,22.6,91.11,82.3,10.41
08-10-2017,78.14,35.37,102.2,82.36,32.08,63.02,90.96,18.35
09-10-2017,26.08,35.94,107.63,81.08,25.79,80.75,112.8,19.75
10-10-2017,32.21,52.2,105.88,100.7,28.04,83.99,89.21,19.45
11-10-2017,22.5,41.34,104.45,73.41,27.38,83.88,101.04,19.15
12-10-2017,27.29,35.8,106.85,95.02,41.74,77.28,99.52,18.85
13-10-2017,24.83,44.53,137.42,140.41,20.48,78.47,108.16,18.55
14-10-2017,32.61,56.36,147.07,138.31,33.32,78.69,105.56,18.24
15-10-2017,40.34,37.27,147.83,128.71,35.59,80.94,104.08,17.94
16-10-2017,21.63,35.62,152.61,169.38,81.29,94.86,79.51,17.64
17-10-2017,27.86,68.01,121.7,176.38,72.18,107.62,87.06,17.34
18-10-2017,39.39,193.3,152.16,194.31,69.53,111.21,98.97,17.19
19-10-2017,44.66,226.74,176.17,173.5,75.46,132.57,75.56,17.04
20-10-2017,79.76,57.62,426.52,172.87,78.69,306.42,133.05,11.5
21-10-2017,39.67,30.2,213.12,130.42,67.18,170,126.59,7.5
22-10-2017,22.44,31.17,146.01,229.03,65.39,108.93,71.63,23.55
23-10-2017,26.85,58.59,163.35,196.91,53.78,113.66,64.19,39.6
24-10-2017,42.56,53.74,188.24,199.31,63.35,139.31,73.93,30
25-10-2017,35.29,36.65,203.03,209.09,74.57,157.36,121.26,27.66666667
26-10-2017,25.49,25.9,178.91,204.12,66.55,188.08,124.18,25.33333333
27-10-2017,26.03,31.32,167.54,161.98,64.05,155.83,96.68,23
28-10-2017,37.38,53.37,198.37,171.39,71.27,160.09,88.72,23.83
29-10-2017,47.47,62.08,187.82,184.47,70.46,163.11,70.41,24.66
30-10-2017,45.49,19.87,196.37,155.1,66.92,149.85,88.45,25.49
31-10-2017,122.41,41.87,211.64,136.84,63.38,186.54,110.96,26.32
01-11-2017,39.88,24.56,179.17,151.16,68.21,174.9,109.77,24.01
02-11-2017,66.54,27.99,160.69,172.33,69.73,157.43,75.66,22.38
03-11-2017,58.73,30.02,168.16,195.75,66.51,171.54,77.68,25.48
04-11-2017,41.02,27.1,190.33,198.64,49.62,171.96,107.35,30.17
05-11-2017,26.7,24.37,209.61,195.99,32.45,162.81,104.86,19.39
06-11-2017,22.05,29.63,216.53,200.8,29.33,168.65,102.63,26.15
07-11-2017,27.98,33.67,517.93,230.94,34.96,236.77,122.13,19.07
08-11-2017,26.89,37.64,639.19,334.9,38.84,447.72,97.73,13.15
09-11-2017,25.94,40.88,495.9,387.84,39.57,462.29,95.4,16.32
10-11-2017,31.21,68.58,370.73,378.39,44.44,373.47,124.91,29.27
11-11-2017,32.87,70.8,363.77,258.15,61.84,310.3,119.13,30.27
12-11-2017,26.99,81.94,465.08,239.63,57.58,364.24,173.72,42.35
13-11-2017,30.4,48.07,354.56,446.68,55.36,356.97,137.56,62.55
14-11-2017,26.94,30.57,254.36,425.31,58.41,212.05,84.21,53.64
15-11-2017,30.7,41.87,192.04,237.11,51.08,170.67,90.76,57.66
16-11-2017,37.93,45.77,191.57,191.15,41.31,194.09,102.37,49.5
17-11-2017,35.72,58.96,150.79,181.72,37.72,148.67,152.82,59.27
18-11-2017,34.96,24.73,143.51,190.16,66.82,173.23,90.89,61.57
19-11-2017,30.66,22.81,128.65,192.63,36.53,152.24,247.89,39.43
20-11-2017,32.21,22.57,171.34,139.29,43.64,169.05,70.12,27.4
21-11-2017,25.79,18.44,178.08,171.74,44.65,143.54,63.22,17.99
22-11-2017,44.84,41.9,177.41,187.09,40.48,137.73,66.56,27.16
23-11-2017,38.07,79.51,175.56,167.77,96.83,129.69,76.04,40.15
24-11-2017,17.64,75.6,187.97,171.75,69.5,176.81,112.71,62.96
25-11-2017,17.81,90.46,185.31,194.67,70.91,153.84,120.58,93.79
26-11-2017,15.67,57.36,224.37,181.66,84.08,173.98,165.57,80.06
27-11-2017,10.7,37.83,198.34,230.28,73.25,204.11,109.53,36.21
28-11-2017,11.46,42.05,167.74,178.03,91.39,205.04,102.04,32.04
29-11-2017,197.41,38.73,215.17,236.79,66.49,164.81,116.2,32.23
30-11-2017,74.5,29.62,219.84,274.25,64.72,159.09,106.23,4.23
01-12-2017,1.76,31.57,190.45,286.15,70.03,173.88,98.1,9.7
02-12-2017,1.72,50.43,208.87,220.65,69.44,180.22,161.94,8.62
03-12-2017,32.42,46.63,240.87,226.91,70.83,171.86,101.06,17.138
04-12-2017,18.72,43.1,261.82,210.11,70.47,198.58,119.08,25.656
05-12-2017,11.27,34.52,230.56,194.41,58.07,207.67,136.16,34.174
06-12-2017,93.7,38.1,120.91,237.17,51.81,115.57,89.75,42.692
07-12-2017,70.22,94.87,88.95,119.24,69.33,93.33,82.61,51.21
08-12-2017,103.18,73.06,115.08,119.57,74.79,103.25,84.81,44.97
09-12-2017,90.59,77.29,165.76,178.06,67.7,140.45,89.74,33.94
10-12-2017,81.28,79.19,230.34,235.17,48.99,193.87,72.32,54.94
11-12-2017,63.5,70.02,218.87,164.75,55.7,169.32,52.64,68.46
12-12-2017,96.11666667,59.77,109.18,193.96,66.78,85.9,58.96,66.61
13-12-2017,128.7333333,45.88,134.99,173.02,69.33,96.19,52.76,40.99
14-12-2017,161.35,46.3,126.67,169.94,66.12,70.83,43.67,48.17
15-12-2017,85.57,59.7,127.57,155.69,68.48,100.22,54.27,68.66
16-12-2017,75.91,53.21,100.72,130.22,68.87,93.97,43.25,49.07
17-12-2017,79.75,50.08,95.58,150.31,71.38,68.28,69.9,52.59
18-12-2017,84.85,47.66,115.19,206.45,73.33,84.54,50.09,53.21
19-12-2017,76.92,41.07,168.33,347.73,59.35,119.93,85.99,47.43
20-12-2017,107.9,45.39,283.24,433,88.14,169.07,67.74,33.58
21-12-2017,84.55,52.1,293.14,288.47,74.94,165.99,48.39,39.14
22-12-2017,71.71,62.7,157.72,207.16,130.23,118.41,31.24,26.11
23-12-2017,56.14,38.95,117.72,158.89,82.05,93.73,50.68,40.41
24-12-2017,48.78,51.21,203.18,218.33,79.19,173,70.37,33.34
25-12-2017,159.52,53.02,259,233.41,76.47,241.52,60.28,47.76
26-12-2017,63.3,79.72,224.42,227.18,76.08,132.76,154.11,60.35
27-12-2017,73.7,82.28,224.27,290.8,63.18,203.93,75.44,64.68
28-12-2017,62.76,64.49,249.17,369.35,68.65,237.11,102.64,72.44
29-12-2017,32.57,52.37,227.28,243.94,112.35,226.91,65.88,61.44
30-12-2017,26.74,53.72,273.56,196.62,65.09,199.61,68.64,73.02
31-12-2017,18.29,48.28,306.17,235.15,68.45,217.74,81.93,59.05
01-01-2018,38.06,51.16,303.41,170.51,57.7,329.12,82.33,64.62
02-01-2018,35.12,58.46,277.48,199.89,68.55,360.72,89.98,64.43
03-01-2018,28.84,56.26,217.01,239.01,77.77,230.85,106.38,57.45
04-01-2018,24.57,113.21,248.54,250.36,79.18,179.21,80.07,67
05-01-2018,24.31,76.77,240.42,241.25,76.33,240.06,87.46,76.69
06-01-2018,30.02,76.4,252.57,192.99,73.15,293.84,95.36,83.73
07-01-2018,40.05,62.12,191.66,252.98,72.41,181.67,70.3,78.68
08-01-2018,34.88,75.69,152.98,300.46,72.66,166.13,78.86,69.38
09-01-2018,28.74,55.3,233.1,245.76,77.65,238.69,89.46,83.7
10-01-2018,31.37,66.55,186.26,235.73,74.08,159.63,94.76,81.02
11-01-2018,54.32,79.23,154.64,260.93,76.19,129.14,88.44,51.42
12-01-2018,37.55,82.65,168.87,301.74,74.76,145.9,96.1,53.08
13-01-2018,36.12,164.37,230.5,284.77,70.48,191.49,105.77,47.04
14-01-2018,34.43,76.62,191.47,231.89,72.38,159.67,83.29,38.06
15-01-2018,38.84,68.45,177.71,238.68,70.98,172.6,67.74,50.17
16-01-2018,41.35,74.62,133.56,198.9,65.1,84.4,71.2,72.69
17-01-2018,46.76,71.04,235.06,211.58,64.2,204.16,52.41,80.8
18-01-2018,37.73,67.8,276.25,210.07,65.86,214.5,73.67,72.59
19-01-2018,55,70.06,253.7,290.41,61.1,229.15,84.48,67.73
20-01-2018,33.34,68.89,152.33,183.73,64.18,100.78,94.69,81.25
21-01-2018,33.55,85.98,153.61,197.86,68.52,108.46,84.69,88.14
22-01-2018,39.03,70.63,202.11,242.99,72.01,166.73,67.67,83.84
23-01-2018,48.08,80.58,160.79,275.53,60.4,190.04,67.38,84.45
24-01-2018,45.88,80.11,130.16,162.78,67.07,176.41,84.31,79.84
25-01-2018,39.93,84.31,111.75,157,68.8,123.09,86.57,57.42
26-01-2018,39.28,74.03,128.45,178.63,66.84,148.06,95.31,55.36
27-01-2018,47.03,79.6,155.2,179.67,69.43,177.59,72.7,61.78
28-01-2018,39.38,71.53,150.96,202.52,68.84,166.12,67.97,49.7
29-01-2018,33.47,73.21,162.48,201.04,67.69,200.38,59.22,70.43
30-01-2018,53.56,68.01,126.84,155.06,59.46,133.82,99.61,68.26
31-01-2018,37.93,72.05,123.48,151.75,53.45,138.5,69.6,65.86
01-02-2018,33.99,66.15,157.33,162.83,50.88,134.25,71.01,75.74
02-02-2018,29.63,78.68,140.35,164.95,47.46,162.5,79.98,64.95
03-02-2018,28.81,74.22,115.05,235.22,43.48,116.74,49.84,54.76
04-02-2018,23.31,37.64,133.8,163.84,39.14,125.94,56.54,56.47
05-02-2018,29.23,38.01,163.6,158.45,41.79,138.97,116.02,55.14
06-02-2018,32.55,44.18,143.29,161.37,48.86,145.36,311.35,52.43
07-02-2018,30.93,33.44,131.49,125.72,56.76,122.79,130.52,41.4
08-02-2018,35.48,34.52,186.19,169.06,46.18,162.47,53.61,30.24
09-02-2018,37.87,49.07,203.33,137.16,50.05,186.96,61.1,42.41
10-02-2018,30.34,50.86,209.7,123.17,52.28,160.71,68.06,42.91
11-02-2018,28.29,52.68,148.13,125.92,50.55,139.72,77.44,41.06
12-02-2018,27.9,46.07,72.36,124.69,54.34,91.94,56.46,45.67
13-02-2018,30.53,76.41,103.93,115.87,46.38,101.11,61.48,55.79
14-02-2018,32.43,55.38,76.92,120.76,50.52,106.08,79.69,62.38
15-02-2018,30.19,63.06,94.49,148.44,52.88,3.42,70.2,41.22
16-02-2018,29.62,57.82,123.19,225.93,51.84,145.17,73.01,45.86
17-02-2018,32.11,55.81,127.8,226.87,49.86,149.51,107.82,52.27
18-02-2018,27.53,70.43,127.27,194.03,55.87,187.13,103.08,54.22
19-02-2018,28.6,67.83,172.55,199.58,46.22,206.73,65.08,60.38
20-02-2018,28.89,63.29,167.16,143.78,47.64,196.98,65.66,58.11
21-02-2018,34.62,74.3,172.99,228.66,54.76,187.24,105.11,62.07
22-02-2018,37.13,59.12,159.67,233.24,57.85,177.49,116.61,47.75
23-02-2018,34.6,50.3,163.75,228.21,56.99,167.74,146.31,41.55
24-02-2018,26.41,48.95,164.2,198.75,43.57,158,74.56,51.15
25-02-2018,21.87,31.53,106.26,183.9,43.37,148.25,49.48,38.19
26-02-2018,21.31,48.05,67.27,101.97,56.87,138.5,42.24,25.23
27-02-2018,23.35,73.78,85.53,76.71,57.66,128.75,56.23,36.46
28-02-2018,29.3,95.58,143.25,107.99,62.25,119.01,55.39,30.47
01-03-2018,29.48,100.8,120.71,114.94,54.84,109.26,64.1,27.73
02-03-2018,30.38,52.34,139.18,111.57,52.72,102.12,55.62,36.2
03-03-2018,38.39,49.83,98.25,94.86,51.59,93.67,51.15,39.89
04-03-2018,36.56,60.18,79.83,96.12,54.72,75.85,56.89,57.24
05-03-2018,30.79,43.63,76.96,91.04,47.44,73.09,31.08,46.58
06-03-2018,32.09,48.43,75.45,141.46,47.97,63.42,33.67,56.15
07-03-2018,33.88,68.14,87.62,133.8,50.78,53.53,44.18,57.18
08-03-2018,41.37,82.38,139.88,170.76,53.81,65.2,30.45,52.59
09-03-2018,59.48,61.5,134.76,140.81,57.28,109,32.75,56.09
10-03-2018,59.82,70.08,75.67,118.16,66.37,63.36,45.01,52.85
11-03-2018,45.19,59.66,88.3,133.03,53.02,61.22,34.41,60.8
12-03-2018,35.82,93.32,105.29,133.07,38.87,76.06,42.66,44.16
13-03-2018,20.49,30.74,109.22,102.13,39.69,75.25,55.22,25.16
14-03-2018,29.23,26.74,116.62,166.43,47.34,62.68,47.13,18.74
15-03-2018,26.46,30.99,108.98,137.04,47.88,68.85,43.63,13.15
16-03-2018,19.13,26.1,111.67,115.27,60.25,81.59,50.2,17.31
17-03-2018,23.01,37.93,81.57,84.82,51,78.71,41,20.51
18-03-2018,20.75,53.22,82.15,77.35,41.38,72.49,33.6,27.78
19-03-2018,31.94,50.29,81.93,97.05,48.07,67.09,44.62,22.23
20-03-2018,43.91,65.17,109.99,96.72,54.74,90.64,41.72,40.89
21-03-2018,42.72,56.5,133.53,115.04,57.87,92.37,56.15,42.91
22-03-2018,31.78,45.69,83.4,112.45,57.07,81.66,52.94,30.46
23-03-2018,40.18,56.79,64.2,101.79,56.64,63.59,40.63,31.97
24-03-2018,37.72,66.3,78.4,88.04,59.91,76.62,48.33,30.17
25-03-2018,38.84,51.92,85.34,93.26,71.4,68.55,56.76,41.77
26-03-2018,29.345,50.55,85.9,72.45,61.47,87.43,56.16,44.52
27-03-2018,19.85,51.77,111.26,75.58,59.53,81.94,76.01,43.41
28-03-2018,20.39,26.35,117.78,106.91,53.11,88.11,49.92,24.17
29-03-2018,20.92,22.93,95.98,130.56,62.27,85.46,46.52,35.1
30-03-2018,21.46,34.85,96.45,143.54,54.62,84.54,60.9,40.45
31-03-2018,21.99,39.89,101.59,54.5,50.15,94.97,43.4,38.5
01-04-2018,22.53,45.25,75.14,70.5,43.05,100.59,54.63,27.92
02-04-2018,23.07,29.45,96.38,100.47,37.91,58.41,60.99,28.27
03-04-2018,23.6,27.82,101.18,158.72,51.35,85.98,62.79,33.99
04-04-2018,24.14,36.15,111.82,163.42,44.94,97.55,55.95,32.84
05-04-2018,23.6,38.02,152.56,83.45,41.51,119.78,62.98,43.66
06-04-2018,24.14,38.53,100.5,74.21,46.87,73.01,56.87,33.37
07-04-2018,24.67,35.94,48.46,61.52,35.9,87.35,45.6,42.99
08-04-2018,25.21,24.52,50.27,58.97,30.27,58.59,49.85,25.7
09-04-2018,25.74,26,49.56,80.37,40.26,43.74,39.81,20.2
10-04-2018,26.28,36.7,93.89,60.77,35.54,83.55,48.96,15.2
11-04-2018,26.82,29.62,48.61,66.26,27.63,40.73,42.24,19.23
12-04-2018,27.35,26.52,46.21,36.82,31.58,20.24,26.2,18.61
13-04-2018,28.96,43.91,83.96,54.59,25.24,10,27.64,15.54
14-04-2018,29.45,22.23,97.16,58.68,23.05,59.32,33.56,9.71
15-04-2018,29.94,16.69,107.36,67.08,29.71,125.49,37.67,17.78
16-04-2018,30.43,21.91,119.75,85.99,45.86,198.61,57.56,17.81
17-04-2018,32.38,22.75,81.97,120.71,34.29,159.44,51.78,21.46
18-04-2018,36.4,41.36,73.44,87.72,37.19,122.305,54.55,30.07
19-04-2018,47.67,27.35,89.49,75.31,43.52,85.17,64.1,19.84
20-04-2018,36.52,36.7,100.01,116.85,42.38,48.035,79.58,16.04
21-04-2018,33.4,31.87,119.24,76.52,49.14,10.9,126.39,26.07
22-04-2018,33.42,31.22,62.06,91.21,42.97,40.76,36.29,28.02
23-04-2018,41.19,38.58,76.11,64.98,33.12,60.44,96.02,26.83
24-04-2018,42.62,51.52,108.64,82.47,33.09,76.49,98.88,21.79
25-04-2018,42.99,41.31,117.56,127.39,35.61,79.18,56.46,24.34
26-04-2018,49.93,44.01,142.82,135.49,38.11,59.79,55.72,29.15
27-04-2018,44.12,42.33,107.47,90.87,39.78,32.02,76.08,35.06
28-04-2018,39.22,29.34,84.13,79.19,39.85,49.21333333,58.94,35.77
29-04-2018,44.57,32.08,89.1,92.34,43.44,66.40666667,56.72,46.14
30-04-2018,187.49,42.57,79.3,64.04,44.84,83.6,53.42,29.38
01-05-2018,59.11,50.73,54.88,46.01,43.83,57.47,56.81,23.65
02-05-2018,65.71,62.94,66.74,74,36.08,59.63,65.79,64.52
03-05-2018,44.58,52.76,47.25,55.94,31.39,42.96,47.86,22.42
04-05-2018,113.31,76.95,49.09,45.38,19.59,38.57,51.16,28.82
05-05-2018,62.35,37.39,74.82,82.48,28.81,65.96,60.11,26.48
06-05-2018,79,39.42,110.48,93.08,31.91,110.32,67.36,18.29
07-05-2018,50.52,48.75,111.95,111.99,33.68,118.2,53.19,16.81
08-05-2018,55.88,22.47,61,215.09,43.05,94.7,96.38,13.97
09-05-2018,32.46,15.55,71.99,139.75,44.32,81.48,55.01,23.21
10-05-2018,28.99,22.62,93.45,106.67,33.83,95.96,52.1,11.28
11-05-2018,27.03,23.19,132.39,171.75,32.76,146.92,60.83,12.24
12-05-2018,27.01,20.7,144.33,123.16,33.05,173.13,55.45,9.12
13-05-2018,26.73,28.08,80.64,191.59,31.85,143.86,76.41,9.35
14-05-2018,33.13,25.14,49.22,268.33,29.86,64.77,83.35,10.52
15-05-2018,35.64,27.68,67.23,73.23,24.49,80.06,78.39,26.65
16-05-2018,34.36,27.85,78.74,121.81,41.89,139.53,71.69,28.45
17-05-2018,39.69,23.7,105.99,152.65,43.47,141.26,70.42,21.54
18-05-2018,43.05,48.5,96.96,112.66,37.31,108.65,56.88,8.96
19-05-2018,45.09,35.46,103.98,133.45,47.42,125.5,66.11,13.25
20-05-2018,47.83,35.53,83.66,157.41,38.59,86.98,54.57,10.25
21-05-2018,52.64,42.6,71.25,298.35,48.33,92.98,57.33,15.69
22-05-2018,59.24,52.89,91.16,151.54,42.68,106.83,68.99,18.72
23-05-2018,62.6,42.53,129.23,107.17,47.5,163.89,75.45,22.04
24-05-2018,35.4,40.25,114.13,225.11,36.41,132.65,61.93,25.68
25-05-2018,46.14,28.46,83.88,102.37,42.17,127.06,68.44,12.04
26-05-2018,33.64,38.2,103.02,125.89,23.65,110.31,56.84,22.6
27-05-2018,41.73,51.13,97.37,125.34,26.11,154.28,63.49,10.94
28-05-2018,29.29,47.54,117.56,104.31,31.17,130.49,70.45,13.24
29-05-2018,16.92,46.07,112.6,92.65,34.68,154.59,64.81,14.46
30-05-2018,35.67,44.17,65.76,84.9,31.7,115.04,59.09,14.78
31-05-2018,33.16,56.1,71.99,81.53,32.57,98.26,50.38,18.75
01-06-2018,42.07,57.69,79.98,72.29,37.26,110.07,71.04,17.99
02-06-2018,44.47,64.65,52.6,77.82,36.7,75.9,116.5,13.59
03-06-2018,38.79,50.69,59.52,94.26,34.85,65.38,69.06,11.68
04-06-2018,23.35,52.68,64.42,117.76,30.95,82.98,79.44,16.7
05-06-2018,25.5,42.26,61.72,96.54,31.51,69.94,79.41,17.04
06-06-2018,22.77,50.38,57.68,59.98,31.33,75.87,59.58,17.49
07-06-2018,25.27,34.9,73.77,85.89,19.68,76.26,69.5,15.77
08-06-2018,19.28,36.28,76.78,62.91,19.43,89.34,83.02,13.57
09-06-2018,19.32,41.3,52.79,62.85,20.03,93.2,49.28,10.75
10-06-2018,18.93,33.79,67.02,54.84,16.49,50.85,45.19,5.19
11-06-2018,23.76,41.09,73.22,57.9,22.31,85.68,49.5,13.23
