Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-01-29,,,,,,,17.78,9.69,,,35.08,126.93,,,24.9,,,,,15.69,,28.71,,,17.85,,2.72,,,,,,,,,,,,20.68,,13.08,7.34,123.93,10.016666666666667,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,,,,16.58,7.35,,,34.19,113.16,,,32.96,,,,,23.34,,28.68,,,5.99,,2.39,,,,,,,,,,,,32.1,,13.02,6.49,52.01,10.123333333333335,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,,,,,,,15.43,9.84,,,37.08,128.83,,,29.67,,,,,13.68,,32.66,,,14.58,,5.62,,,,,,,,,,,,28.57,,13.06,7.98,118.72,10.23,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,,,,,,,21.97,18.38,,,49.42,194.24,,,44.08,,,,,27.65,,42.08,,,25.48,,5.0,,,,,,,,,,,,32.65,,12.59,8.54,57.01,10.6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,,,,,,,26.3,15.59,,,42.69,84.92,,,35.19,,,,,18.81,,35.31,,,25.61,,9.06,,,,,,,,,,,,23.89,,17.67,8.21,21.59,10.82,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,,,,25.78,13.57,,,37.86,81.51,,,19.69,,,,,11.06,,28.4,,,25.99,,9.31,,,,,,,,,,,,19.41,,13.27,9.32,22.07,10.25,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,,,,20.3,9.28,,,32.27,86.98,,,18.42,,,,,10.92,,22.83,,,30.23,,10.01,,,,,,,,,,,,45.9,,12.6,7.35,21.63,10.54,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,,,,,,,23.4,9.8,,,34.0,120.14,,,20.0,,,,,11.73,,21.39,,,33.76,,9.36,,,,,,,,,,,,41.93,,12.82,6.0,40.0,10.51,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,,,,,,,15.32,12.58,,,41.5,229.86,,,67.12,,,,,33.74,,26.94,,,33.57,,9.71,,,,,,,,,,,,36.6,,12.71,6.08,25.03,10.9,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-07,,,,,,,16.25,12.88,,,40.98,213.58,,,43.79,,,,,18.65,,31.32,,,34.89,,10.05,,,,,,,,,,,,22.94,,13.08,5.8,21.49,12.11,49.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-08,,,,,,,14.91,10.1,,,37.4,173.19,,,33.0,,,,,19.35,,27.3,,,36.18,,6.57,,,,,,,,,,,,15.96,,12.59,5.55,20.8,11.55,54.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,12.75,7.76,,,35.79,129.83,,,12.25,,,,,14.38,,24.27,,,26.21,,11.74,,,,,,,,,,,,16.54,,13.02,6.35,20.91,11.33,55.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,10.41,7.6,,,41.0,137.03,,,28.71,,,,,27.67,,18.21,,,28.5,,11.02,,,,,,,,,,,,12.77,,12.9,5.68,21.04,10.95,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,14.97,7.75,,,54.16,168.16,,,33.79,,,,,41.17,,23.8,,,31.77,,9.74,,,,,,,,,,,,19.625,,12.83,5.23,26.35,11.43,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,15.04,9.07,,,22.93,191.09,,,41.1,,,,,44.81,,30.1,,,25.96,,15.56,,,,,,,,,,,,26.48,,13.06,4.81,24.95,12.1,53.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
