Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-02-07,,,,,,,6.68,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-08,,,,,,,0.57,,,,,,,,,,,,,,,0.27,,,,,,,,0.0,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,,,,1.24,,,,,,,,,,,,,,,3.55,,,,,,,,0.0,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,,,,7.93,,,,,,,,,,,,,,,3.31,,,,,,,,0.0,,,,,,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,,,,10.72,,,,,,,,,,,,,,,16.49,,,,,,,,0.0,,,,,,,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,,,,10.65,,,,,,,,,,,,,,,2.51,,,,,,,,0.0,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,,,,11.45,,,,,,,,,,,,,,,3.35,,,,,,,,0.0,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-14,,,,,,,14.17,,,,,,,,,,,,,,,6.98,,,,,,,,0.0,,,,,,,,,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,,,,,,,12.44,,,,,,,,,,,,,,,3.22,,,,,,,,0.0,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,3.49,,,,,,,,,,,,,,,4.0,,,,,,,,0.0,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,3.78,,,,,,,,,,,,,,,2.52,,,,,,,,0.0,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,4.38,,,,,,,,,,,,,,,4.04,,,,,,,,0.0,,,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,3.49,,,,,,,,,,,,,,,3.25,,,,,,,,0.0,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,4.07,,,,,,,,,,,,,,,7.48,,,,,,,,0.0,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-21,,,,,,,9.41,,,,,,,,,,,,,,,15.44,,,,,,,,0.0,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,,,,,,,1.44,,,,,,,,,,,,,,,8.47,,,,,,,,0.0,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,,,10.87,,,,,,,,,,,,,,,28.46,,,,,,,,0.0,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,,,17.65,,,,,,,,,,,,,,,6.05,,,,,,,,0.0,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,,,1.75,,,,,,,,,,,,,,,0.81,,,,,,,,0.0,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,,,3.64,,,,,,,,,,,,,,,0.9375,,,,,,,,0.0,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,,,4.34,,,,,,,,,,,,,,,1.065,,,,,,,,0.0,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,1.25,,,,,,,,,,,,,,,1.1925,,,,,,,,0.0,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,,,,,,,2.6,,,,,,,,,,,,,,,1.32,,,,,,,,0.0,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,,,0.69,,,,,,,,,,,,,,,0.22,,,,,,,,0.0,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,,,,2.41,,,,,,,,,,,,,,,2.25,,,,,,,,0.0,,,,,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,,,,6.62,,,,,,,,,,,,,,,1.55,,,,,,,,0.0,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,,,,,,,10.65,,,,,,,,,,,,,,,4.13,,,,,,,,0.0,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,,,,7.14,,,,,,,,,,,,,,,2.26,,,,,,,,0.0,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-07,,,,,,,1.25,,,,,,,,,,,,,,,0.39,,,,,,,,0.0,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-08,,,,,,,1.35,,,,,,,,,,,,,,,0.63,,,,,,,,0.0,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
