Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2018-05-24,10.95,21.33,40.81,,,4.1,,6.78
2018-05-25,10.53,13.05,30.89,,,3.62,,
2018-05-26,9.54,15.97,44.44,,,1.29,,
2018-05-27,9.94,15.25,29.75,,,2.14,,
2018-05-28,15.84,12.17,35.28,,,2.99,,
2018-05-29,5.32,4.53,27.88,,,3.84,,
2018-05-30,2.32,2.27,25.59,,,,,
2018-05-31,2.82,5.61,24.76,,,,,
2018-06-01,1.9,6.91,27.31,,,,,
2018-06-02,0.94,5.586666666666667,25.79,,,,,
2018-06-03,1.67,4.263333333333334,23.39,,,,,
2018-06-04,1.41,2.94,19.51,,,,,
2018-06-05,5.1,3.73,20.86,,,,,
2018-06-06,5.0,3.26,21.82,,,8.87,,
2018-06-07,8.22,3.61,8.89,,,7.03,,28.56
2018-06-08,7.39,2.6,18.61,,,,,
2018-06-09,4.42,5.2,17.06,,,,,
2018-06-10,7.18,3.67,20.16,,,,,
2018-06-11,7.65,2.69,13.5,,,,,
2018-06-12,10.62,2.33,18.22,,,,37.77,
2018-06-13,7.76,2.84,18.91,3.27,,8.36,0.73,
2018-06-14,6.48,7.67,20.75,1.89,,,0.6699999999999999,15.61
2018-06-15,5.62,11.77,17.95,1.73,5.54,,0.6099999999999999,5.79
2018-06-16,6.09,10.68,21.02,3.4,5.993333333333333,,0.5499999999999998,5.86
2018-06-17,5.24,8.54,18.64,4.66,6.446666666666666,,0.49,6.52
2018-06-18,9.22,8.51,16.74,4.28,6.9,,2.72,6.31
2018-06-19,5.85,7.07,19.72,2.88,5.86,9.29,1.72,6.03
2018-06-20,14.26,5.95,20.0,3.79,6.96,,1.74,6.29
2018-06-21,8.57,5.98,17.93,3.65,7.06,,1.67,9.97
2018-06-22,40.4,6.08,26.68,3.87,5.93,,1.82,6.09
2018-06-23,15.72,7.17,26.56,3.72,6.75,,1.82,6.28
2018-06-24,13.3,6.09,26.19,3.91,6.2,,1.44,5.69
2018-06-25,14.11,4.89,21.3,4.17,7.15,12.96,1.7,6.98
2018-06-26,16.12,6.19,19.75,4.73,6.63,,1.39,6.04
2018-06-27,,3.46,18.16,4.35,5.51,,1.58,5.63
2018-06-28,,6.45,15.86,3.74,6.39,,1.64,6.2
2018-06-29,,7.62,15.5,4.01,6.13,,1.65,5.83
2018-06-30,,4.7,16.78,4.98,5.71,,1.76,5.99
2018-07-01,,3.03,14.52,3.24,5.33,,1.66,5.5
2018-07-02,,3.96,15.99,3.84,6.08,8.47,2.03,7.29
2018-07-03,,3.06,17.68,4.64,7.37,,1.49,6.51
2018-07-04,,4.27,16.31,3.91,5.77,,1.48,6.43
2018-07-05,,8.41,15.21,4.27,5.89,,1.71,6.04
2018-07-06,,14.57,17.68,3.6,8.43,,1.61,6.15
2018-07-07,,0.93,17.65,3.37,9.57,8.95,1.71,6.55
2018-07-08,,2.29,15.93,3.41,8.42,,1.63,6.22
2018-07-09,,7.31,16.5,3.36,8.53,,1.85,6.04
2018-07-10,,10.96,16.01,4.19,8.43,,1.6,5.74
2018-07-11,,8.39,14.09,1.34,8.55,,1.8,6.24
2018-07-12,,13.26,15.83,1.07,7.97,,1.67,5.66
2018-07-13,,14.88,14.93,3.11,7.9,,1.81,6.65
2018-07-14,,21.23,15.17,4.02,7.39,,1.48,7.27
2018-07-15,,16.85,15.49,3.52,8.73,3.47,1.42,6.13
2018-07-16,,15.32,17.28,3.83,8.18,,1.73,6.05
2018-07-17,,16.26,16.22,3.66,7.72,,1.53,5.91
2018-07-18,,13.76,15.39,4.24,8.05,,1.65,5.54
2018-07-19,,12.27,15.83,3.71,8.98,,1.81,5.66
2018-07-20,,9.84,15.68,3.71,8.37,,1.68,6.97
2018-07-21,,8.48,16.97,2.62,8.29,9.42,1.59,6.22
2018-07-22,,10.77,15.49,3.07,8.32,,1.65,5.82
2018-07-23,,6.95,15.17,4.26,9.08,,1.79,6.57
2018-07-24,,6.64,15.31,3.5,7.53,,1.82,5.72
2018-07-25,,3.14,16.46,5.98,7.6,,1.59,5.74
2018-07-26,,3.96,16.83,4.62,8.38,,1.67,6.05
2018-07-27,,4.72,14.91,4.37,6.78,,1.6,5.87
2018-07-28,,8.46,15.95,4.46,8.0,8.8,1.33,6.81
2018-07-29,,3.45,14.67,1.2,9.52,,1.72,6.12
2018-07-30,,7.15,15.69,3.11,7.88,,1.49,5.45
2018-07-31,,9.16,14.92,3.53,9.38,,1.63,6.25
2018-08-01,,15.33,16.81,4.73,8.25,,1.51,6.18
2018-08-02,,27.5,16.54,3.61,5.63,9.86,1.67,6.57
2018-08-03,,14.74,14.93,3.34,4.54,11.72,1.45,6.84
2018-08-04,,17.44,15.75,3.44,6.92,,1.67,6.41
2018-08-05,,21.05,14.86,3.11,6.19,,1.7,6.15
2018-08-06,,14.77,15.25,3.52,6.36,,1.74,6.48
2018-08-07,,3.7,15.07,3.62,5.83,,1.82,7.64
2018-08-08,,4.76,16.95,3.6,6.78,,1.61,6.44
2018-08-09,,4.6,15.78,4.44,6.15,,1.92,8.8
2018-08-10,,7.87,17.55,4.29,6.64,10.37,1.81,5.89
2018-08-11,,8.09,12.71,3.61,7.24,,1.48,5.52
2018-08-12,9.3,5.28,16.58,4.21,7.25,,1.8,6.1
2018-08-13,9.38,5.78,15.41,4.04,6.45,,7.88,5.19
2018-08-14,9.98,14.81,15.87,4.94,6.57,,9.77,4.88
2018-08-15,9.75,10.59,14.94,4.64,7.03,,9.76,5.75
2018-08-16,10.45,8.9,17.35,4.53,6.46,,15.01,6.19
2018-08-17,9.81,8.6,13.98,3.53,6.57,,5.01,6.04
2018-08-18,10.14,8.84,14.49,3.62,5.32,,8.08,5.11
2018-08-19,11.41,16.81,15.63,3.88,6.13,,5.05,5.84
2018-08-20,8.84,15.69,13.65,4.74,6.51,6.98,4.22,4.6
2018-08-21,9.64,13.25,14.14,4.78,4.85,5.795,2.98,4.31
2018-08-22,9.65,10.78,16.34,5.15,5.71,4.61,3.0,5.5
2018-08-23,9.52,10.02,14.97,3.97,6.56,,2.98,3.77
2018-08-24,9.97,7.59,15.34,4.15,6.26,,3.99,4.3
2018-08-25,18.03,7.38,16.38,2.6,6.51,,35.4,4.49
2018-08-26,13.74,7.12,16.46,4.22,7.03,,27.6,4.49
2018-08-27,11.89,7.9,16.83,4.41,6.97,11.12,26.87,4.5
2018-08-28,11.95,10.82,16.78,4.29,7.1,9.19,3.0,4.49
2018-08-29,10.97,9.41,17.74,4.9,6.85,9.18,3.02,4.49
2018-08-30,14.2,11.95,15.95,5.68,7.96,7.0,3.02,5.08
2018-08-31,11.31,11.12,18.56,4.22,8.43,10.74,2.99,6.42
2018-09-01,17.95,9.6,16.83,4.54,10.24,9.78,3.01,5.41
2018-09-02,11.94,9.08,16.58,5.0,9.3,11.67,3.01,5.12
2018-09-03,11.04,9.34,17.64,5.58,9.24,10.49,3.0,5.78
2018-09-04,12.53,18.76,17.06,5.73,10.0,9.41,3.0,6.1
2018-09-05,18.67,9.79,17.58,5.28,10.19,9.66,3.01,6.42
2018-09-06,29.02,12.62,16.64,5.08,10.57,9.93,2.29,7.27
2018-09-07,20.86,11.34,17.93,5.08,10.16,8.02,1.59,2.77
2018-09-08,20.53,14.07,16.34,5.31,9.16,11.95,1.6,4.09
2018-09-09,20.28,11.99,17.45,4.96,9.53,12.96,1.59,3.7
2018-09-10,21.33,9.1,17.63,4.67,9.29,8.77,1.61,4.32
2018-09-11,19.73,3.61,18.39,5.46,10.58,7.02,1.59,4.97
2018-09-12,20.69,4.27,16.55,5.21,8.19,6.79,1.6,4.77
2018-09-13,20.5,8.21,17.52,4.98,11.28,6.57,1.6,4.51
2018-09-14,20.07,9.32,18.68,4.66,9.46,7.38,1.59,5.5
2018-09-15,27.51,17.21,17.11,4.84,10.3,7.12,1.6,5.47
2018-09-16,21.03,17.49,17.66,5.76,10.95,11.87,1.6,4.75
2018-09-17,23.21,14.93,16.33,5.045,10.99,20.71,1.58,5.24
2018-09-18,19.55,16.32,17.38,4.33,10.01,27.95,1.6,5.02
2018-09-19,27.98,24.68,17.99,5.03,11.33,12.59,1.61,7.25
2018-09-20,,14.95,17.81,4.85,10.01,14.69,1.61,4.3
2018-09-21,,16.78,17.92,4.86,9.73,10.66,1.62,3.43
2018-09-22,,15.89,16.98,4.86,10.43,6.09,1.59,2.84
2018-09-23,,17.81,16.85,5.16,10.68,8.07,1.61,2.46
2018-09-24,21.42,35.84,16.85,4.06,12.13,8.22,1.59,4.24
2018-09-25,21.38,16.19,17.05,4.16,9.8,10.34,13.68,2.76
2018-09-26,21.23,7.22,17.87,5.16,10.39,9.02,1.6,3.62
2018-09-27,24.23,10.6,18.05,0.67,10.69,8.08,1.59,4.54
2018-09-28,21.44,12.72,19.13,3.94,9.86,9.99,1.6,4.14
2018-09-29,21.68,13.97,14.8,2.2,10.41,8.29,1.61,4.01
2018-09-30,20.34,9.08,16.77,3.92,10.73,11.46,1.62,3.4
2018-10-01,23.02,8.32,18.11,5.03,10.84,10.84,1.6,4.36
2018-10-02,23.49,7.97,14.55,5.02,10.37,11.84,1.6,3.72
2018-10-03,23.05,7.27,18.49,4.95,11.64,12.5,1.61,3.93
2018-10-04,20.98,9.35,15.9,4.42,9.33,43.72,1.6,4.91
2018-10-05,20.55,10.92,17.35,3.34,12.61,70.54,1.59,4.45
2018-10-06,21.19,5.85,17.36,4.09,12.83,59.67,1.6,7.93
2018-10-07,20.96,10.68,19.43,4.12,10.24,22.92,1.61,9.5
2018-10-08,20.97,8.56,19.74,4.43,12.13,19.43,1.6,9.51
2018-10-09,21.04,16.71,22.26,3.83,11.04,18.34,1.6,9.5
2018-10-10,21.16,19.69,19.58,4.1,10.98,33.48,1.62,12.63
2018-10-11,20.62,14.13,18.79,7.2,11.49,13.17,2.25,12.71
2018-10-12,19.75,12.66,23.29,5.0,11.12,6.85,3.15,9.49
2018-10-13,20.57,16.72,20.63,4.5,12.36,7.01,2.01,9.5
2018-10-14,20.5,16.55,20.23,2.58,9.88,8.09,1.08,9.49
2018-10-15,20.19,17.07,22.0,3.33,9.13,8.14,4.38,9.3
2018-10-16,18.43,24.35,18.42,3.91,9.38,8.88,4.16,9.51
2018-10-17,23.06,14.93,18.14,4.49,8.42,12.57,6.98,9.5
2018-10-18,22.31,25.37,18.28,4.73,11.29,7.21,2.02,7.25
2018-10-19,20.6,11.58,16.7,4.44,11.44,18.16,2.73,3.51
2018-10-20,20.55,9.5,21.38,4.91,9.66,23.6,2.72,3.5
2018-10-21,20.06,9.92,21.87,6.16,11.0,7.8,2.74,3.51
2018-10-22,20.62,18.53,20.7,7.1,12.09,27.35,2.72,10.38
2018-10-23,22.43,18.58,18.19,13.56,9.5,24.01,3.9,22.02
2018-10-24,22.12,28.63,14.4,16.25,9.87,18.47,1.01,19.87
2018-10-25,26.69,25.48,13.94,5.49,13.21,9.31,1.99,13.02
2018-10-26,26.87,27.83,12.2,5.99,19.01,11.2,2.72,13.84
2018-10-27,27.57,18.07,9.05,6.1,7.21,17.02,2.72,20.31
2018-10-28,14.2,19.52,8.71,9.52,3.99,22.87,2.73,12.19
2018-10-29,16.18,27.3,9.01,12.13,3.29,6.44,2.73,8.84
2018-10-30,16.18,22.23,6.82,12.94,4.26,12.96,3.46,12.88
2018-10-31,9.3,28.57,5.86,4.72,5.44,10.93,3.69,7.6
2018-11-01,17.72,30.91,6.8,5.6,5.4,16.91,3.87,9.15
2018-11-02,10.4,28.11,6.11,6.21,6.88,10.81,4.76,11.85
2018-11-03,13.26,29.75,6.39,4.97,9.39,16.03,5.97,3.88
2018-11-04,20.36,16.17,5.35,4.81,5.11,19.99,2.17,3.51
2018-11-05,20.65,16.61,6.87,6.95,4.85,14.12,2.58,8.17
2018-11-06,18.81,20.75,4.54,6.71,6.76,10.98,2.03,5.36
2018-11-07,18.87,15.6,9.48,8.44,7.33,10.4,4.77,18.53
2018-11-08,28.05,23.04,16.57,6.35,11.43,11.28,9.3,21.59
2018-11-09,19.1,23.73,8.04,7.26,7.3,10.18,7.48,10.77
2018-11-10,16.54,22.96,6.78,3.79,7.28,19.37,4.73,13.02
2018-11-11,20.94,24.63,6.2,4.56,7.54,19.73,5.46,9.41
2018-11-12,29.32,28.54,7.23,6.03,7.51,24.63,5.85,9.7
2018-11-13,18.12,26.87,5.45,5.93,7.09,20.22,4.65,12.76
2018-11-14,21.6,22.35,5.47,7.04,7.38,17.94,5.95,6.91
2018-11-15,22.7,16.07,3.83,4.73,6.43,14.77,6.11,7.84
2018-11-16,22.49,11.9,4.03,3.67,7.08,9.19,6.36,5.23
2018-11-17,6.99,15.3,5.41,3.96,7.47,8.91,6.25,11.46
2018-11-18,9.44,17.51,5.54,2.77,7.76,7.97,5.49,19.72
2018-11-19,3.75,18.37,4.41,3.02,7.05,6.98,5.28,10.98
2018-11-20,9.59,16.27,6.14,4.03,6.88,10.31,4.2,15.97
2018-11-21,8.2,16.39,6.13,3.07,12.94,6.8,3.14,15.35
2018-11-22,8.76,24.25,7.92,3.96,9.14,9.79,4.07,15.37
2018-11-23,8.68,28.33,5.96,4.18,7.98,7.55,4.49,15.08
2018-11-24,6.39,15.63,5.73,3.49,7.45,8.71,4.46,14.76
2018-11-25,12.14,18.09,7.52,2.74,7.4,8.98,3.64,15.94
2018-11-26,14.08,24.9,11.7,3.56,8.42,10.38,3.28,16.54
2018-11-27,11.91,26.92,6.83,3.86,6.38,10.48,2.91,15.19
2018-11-28,9.54,11.48,7.07,3.93,7.19,6.98,4.11,11.84
2018-11-29,5.58,6.14,5.42,3.57,9.11,6.41,4.9,9.08
2018-11-30,4.22,8.48,5.31,3.24,9.32,8.48,3.62,11.12
2018-12-01,5.69,5.66,6.48,3.87,9.25,17.32,3.4,11.19
2018-12-02,10.92,14.56,7.15,4.84,8.66,7.08,3.43,13.53
2018-12-03,8.62,14.57,6.76,3.65,12.47,7.98,4.31,11.45
2018-12-04,17.37,13.14,4.97,3.76,9.2,7.93,3.26,14.79
2018-12-05,24.59,15.01,5.53,3.72,9.54,9.71,4.08,10.61
2018-12-06,28.08,14.77,5.51,3.7,11.19,9.07,3.73,12.95
2018-12-07,22.27,12.23,5.72,4.4,8.29,11.34,4.59,11.61
2018-12-08,23.35,11.52,5.67,3.98,10.0,11.57,4.81,7.31
2018-12-09,29.23,20.45,7.5,3.29,15.7,11.89,4.06,8.71
2018-12-10,27.23,22.95,5.93,3.31,10.89,13.77,3.24,12.77
2018-12-11,23.94,14.38,9.57,3.91,12.78,11.73,3.84,8.21
2018-12-12,21.78,13.26,12.6,3.94,12.94,11.66,4.4,6.06
2018-12-13,15.83,6.08,14.11,4.5,11.18,10.57,5.1,7.57
2018-12-14,16.08,3.34,14.32,3.9,11.74,10.24,5.95,6.9
2018-12-15,15.9,4.09,14.78,3.52,11.25,12.18,5.83,7.21
2018-12-16,16.9,7.14,16.26,4.86,9.36,10.13,5.66,9.35
2018-12-17,18.81,12.64,19.02,6.52,14.21,13.04,5.25,9.5
2018-12-18,19.22,11.17,24.17,6.21,8.33,17.87,5.33,9.64
2018-12-19,19.77,6.19,23.38,3.13,11.05,20.15,4.88,10.23
2018-12-20,20.65,8.83,21.21,3.93,11.22,10.71,4.99,8.61
2018-12-21,14.36,18.24,19.26,4.19,11.93,10.59,4.88,11.73
2018-12-22,15.59,10.74,21.64,4.6,10.52,8.8,4.81,12.5
2018-12-23,18.46,13.39,19.81,3.43,7.48,10.72,4.78,10.81
2018-12-24,16.5,17.05,19.4,3.64,6.76,11.55,4.41,7.44
2018-12-25,9.21,15.02,15.4,3.38,6.64,11.69,5.015000000000001,11.87
2018-12-26,11.04,7.61,20.61,2.42,6.74,10.73,5.62,12.16
2018-12-27,18.31,18.52,19.11,2.5,7.95,10.71,5.85,19.0
2018-12-28,8.07,13.83,18.91,3.58,8.95,12.57,4.63,22.0
2018-12-29,14.26,24.97,21.66,3.91,10.28,12.64,1.99,36.86
2018-12-30,17.15,31.36,22.44,3.76,8.36,10.44,1.78,37.34
2018-12-31,15.88,47.82,20.13,4.23,10.03,21.44,1.38,38.25
2019-01-01,15.29,30.88,21.99,4.92,9.52,27.82,1.31,40.75
2019-01-02,14.12,35.25,21.71,4.76,30.9,20.0,1.84,40.02
2019-01-03,10.8,36.09,16.87,4.87,42.18,22.8,2.23,17.63
2019-01-04,5.62,16.79,18.92,4.54,16.39,14.77,4.15,13.42
2019-01-05,6.51,28.08,18.32,3.48,14.78,14.36,3.68,15.92
2019-01-06,5.09,17.51,16.81,3.22,17.36,11.76,2.39,8.57
2019-01-07,7.61,17.59,17.23,3.72,17.86,15.75,3.05,13.38
2019-01-08,6.94,18.51,19.9,5.68,23.55,26.37,2.17,8.89
2019-01-09,8.08,7.85,21.68,3.55,11.25,6.87,2.85,11.51
2019-01-10,9.85,9.66,28.8,4.15,5.13,7.4,2.32,14.92
2019-01-11,17.08,26.99,28.59,4.66,2.28,6.62,1.8,15.73
2019-01-12,14.4,29.48,17.4,3.93,1.78,9.31,2.09,9.44
2019-01-13,11.08,16.98,20.4,3.37,1.92,19.36,2.29,10.44
2019-01-14,7.08,12.73,18.82,1.97,2.57,24.49,2.86,6.06
2019-01-15,8.53,12.11,23.75,5.5,1.88,22.71,2.77,9.13
2019-01-16,13.41,10.82,26.28,4.9,2.22,14.53,2.19,11.39
2019-01-17,12.81,22.64,23.43,4.55,4.38,10.85,1.88,10.06
2019-01-18,10.03,12.4,19.24,4.27,13.09,10.26,2.35,8.74
2019-01-19,12.68,17.43,23.54,3.9,15.39,10.62,3.57,11.4
2019-01-20,18.34,43.98,21.6,5.12,9.15,16.99,2.59,16.16
2019-01-21,8.03,35.55,16.57,3.92,8.57,9.8,2.0,7.85
2019-01-22,5.62,25.12,18.31,3.14,4.19,10.19,2.6,10.21
2019-01-23,7.9,14.69,19.02,4.41,4.43,11.18,3.42,8.26
2019-01-24,9.04,18.55,20.46,3.59,3.6,12.01,3.04,11.14
2019-01-25,6.1,15.44,18.39,3.94,4.1,11.06,3.1,8.7
2019-01-26,7.87,11.55,18.27,5.13,4.08,6.63,2.87,5.55
2019-01-27,7.09,7.54,20.66,4.65,3.86,7.69,2.7,5.88
2019-01-28,7.24,9.33,19.38,4.05,3.9,8.88,2.92,8.87
2019-01-29,11.05,9.02,25.85,4.41,4.12,48.31,3.25,9.43
2019-01-30,30.55,16.64,34.89,4.47,3.6,27.79,3.21,10.05
2019-01-31,24.33,24.42,19.97,4.3,4.17,10.76,2.73,11.7
2019-02-01,23.06,21.41,19.82,4.88,3.79,10.95,2.41,10.82
2019-02-02,6.19,15.26,17.03,3.81,4.05,9.81,3.01,8.48
2019-02-03,8.15,15.32,17.64,3.42,3.51,12.42,2.51,6.37
2019-02-04,11.58,14.34,17.87,3.57,3.8,13.61,3.14,9.88
2019-02-05,32.53,31.9,19.73,3.41,4.07,14.03,3.51,8.4
2019-02-06,11.88,22.6,16.27,4.2,4.37,11.25,6.26,9.77
2019-02-07,6.6,11.29,16.83,4.58,4.04,10.91,5.17,4.75
2019-02-08,12.23,12.45,17.95,5.53,3.59,9.15,6.15,9.29
2019-02-09,14.16,9.8,18.7,8.09,3.23,6.01,4.73,7.17
2019-02-10,17.54,18.93,22.33,,3.17,8.5,5.68,6.23
2019-02-11,19.07,19.4,22.01,,3.1,7.47,6.38,10.06
2019-02-12,31.01,19.65,20.24,,2.96,6.51,4.48,10.78
2019-02-13,24.44,26.67,17.84,,3.08,18.26,2.11,10.87
2019-02-14,12.19,25.92,16.44,,3.45,14.8,2.12,10.03
2019-02-15,28.77,22.7,16.02,,3.53,10.96,2.75,5.94
2019-02-16,8.54,20.18,21.06,,3.69,7.35,2.8,6.08
2019-02-17,9.26,20.25,18.81,,3.19,6.23,1.76,5.57
2019-02-18,15.69,23.25,8.15,,3.74,5.3,2.5,9.05
2019-02-19,19.17,28.2,6.79,,3.9,6.63,2.55,9.73
2019-02-20,28.52,31.05,6.54,,3.61,5.94,1.87,8.53
2019-02-21,23.72,29.48,7.16,,3.38,8.61,3.39,11.4
2019-02-22,9.16,30.71,4.87,,3.8,9.86,2.17,8.86
2019-02-23,11.05,27.8,7.77,,3.74,16.63,3.69,5.91
2019-02-24,14.44,34.27,12.01,,3.63,9.9,2.8,9.52
2019-02-25,25.73,25.0,5.46,,3.66,4.85,2.61,13.36
2019-02-26,20.22,13.1,7.9,,3.63,6.22,4.48,6.29
2019-02-27,16.49,12.94,3.57,,3.79,6.23,4.06,2.58
2019-02-28,16.67,16.92,11.93,3.97,3.68,7.71,2.97,4.565
2019-03-01,16.08,16.15,8.12,3.86,3.24,5.9,2.59,6.55
2019-03-02,24.76,17.32,7.44,4.22,3.37,8.11,6.07,11.57
2019-03-03,15.98,15.83,7.355,4.29,3.41,7.01,6.9,8.06
2019-03-04,12.04,27.76,7.27,4.75,3.51,7.12,5.9,8.27
2019-03-05,10.5,36.35,8.57,4.6,3.78,6.58,5.5,6.86
2019-03-06,12.03,23.0,7.86,5.76,3.21,7.14,5.05,11.12
2019-03-07,14.14,14.34,8.73,7.44,3.76,6.26,5.72,9.97
2019-03-08,19.92,13.1,7.6,6.57,3.76,6.64,5.44,10.3
2019-03-09,16.62,12.12,6.61,4.37,3.7,7.58,5.93,12.24
2019-03-10,13.99,5.67,5.27,4.96,3.17,5.05,6.5,9.24
2019-03-11,26.79,13.04,4.84,5.8,3.26,7.9,4.94,12.32
2019-03-12,13.9,12.11,3.11,8.45,3.44,7.82,6.3,9.41
2019-03-13,24.44,17.64,8.99,11.46,3.33,8.66,6.34,12.57
2019-03-14,22.43,15.0,4.4,8.08,3.64,7.64,5.5,11.4
2019-03-15,19.17,13.34,7.73,6.73,3.56,6.58,6.49,7.49
2019-03-16,13.1,12.38,6.86,6.65,3.34,7.6,6.08,9.31
2019-03-17,15.49,19.44,9.75,7.26,3.39,9.2,7.01,10.82
2019-03-18,18.02,17.15,14.7,4.74,3.33,6.85,5.135,10.8
2019-03-19,19.92,21.82,9.41,4.66,3.39,5.91,3.26,14.57
2019-03-20,23.14,13.4,5.83,5.44,3.42,6.12,3.33,15.17
2019-03-21,24.09,7.96,6.67,5.79,3.53,6.18,3.29,9.14
2019-03-22,15.13,6.16,7.25,4.4,3.4,4.93,3.31,9.46
2019-03-23,15.28,7.8,6.99,4.36,3.32,4.42,3.29,9.11
2019-03-24,19.8,7.92,6.6,5.18,3.34,4.43,3.3,10.7
2019-03-25,24.32,9.8,8.81,4.35,3.39,4.52,2.99,12.25
2019-03-26,18.63,10.18,7.43,7.86,3.31,4.97,2.98,10.47
2019-03-27,17.88,10.28,9.29,5.01,3.45,5.12,3.29,12.3
2019-03-28,26.64,11.23,9.8,6.31,3.36,4.44,3.23,15.33
2019-03-29,21.95,7.84,8.79,5.86,3.53,5.73,3.09,16.76
2019-03-30,31.74,5.54,7.19,5.4,3.36,4.16,4.31,12.52
2019-03-31,21.9,3.07,7.88,6.49,3.4,4.31,3.88,8.44
2019-04-01,15.48,5.73,13.72,5.69,3.43,4.43,4.04,11.72
2019-04-02,22.3,7.41,11.98,6.07,3.28,4.22,4.17,11.72
2019-04-03,19.45,5.96,11.63,7.84,3.3,4.53,3.94,13.63
2019-04-04,38.49,9.53,11.84,3.94,3.35,4.71,3.48,5.99
2019-04-05,52.05,8.9,14.47,6.56,3.42,4.43,2.45,4.22
2019-04-06,29.82,5.24,12.02,7.1,3.26,4.65,2.07,3.37
2019-04-07,30.44,6.47,7.48,6.16,3.38,4.11,2.36,3.19
2019-04-08,26.09,2.84,7.9,6.085,3.23,5.64,1.98,3.63
2019-04-09,38.11,6.06,10.43,6.01,3.34,4.51,2.13,3.55
2019-04-10,32.63,11.46,10.68,5.57,3.24,4.5,2.07,3.31
2019-04-11,26.6,9.27,12.84,5.93,3.34,5.75,1.23,2.6
2019-04-12,26.18,8.36,10.55,5.77,3.19,4.63,1.24,3.07
2019-04-13,25.5,8.99,9.71,5.49,3.32,4.46,1.35,2.89
2019-04-14,21.23,10.68,12.37,8.22,3.34,5.82,1.73,2.84
2019-04-15,18.58,10.24,12.86,6.21,3.15,4.3,2.0,4.11
2019-04-16,12.3,8.67,8.68,7.43,3.31,5.56,1.17,3.09
2019-04-17,9.89,5.81,6.06,5.38,3.2,3.78,1.0,2.32
2019-04-18,17.71,7.52,9.25,7.01,3.22,3.61,1.0,2.28
2019-04-19,20.6,9.46,14.79,3.01,3.47,4.75,1.15,2.72
2019-04-20,22.24,12.89,21.27,4.006666666666667,3.28,4.66,3.0,3.46
2019-04-21,18.14,11.76,14.52,5.003333333333334,3.13,4.84,4.0,4.14
2019-04-22,55.12,19.31,14.9,6.0,3.44,5.58,4.0,4.77
2019-04-23,39.86,15.96,12.52,2.4,3.19,6.12,4.0,2.6
2019-04-24,18.5,8.38,9.46,3.6,3.25,5.26,4.0,2.98
2019-04-25,19.03,9.1,8.54,6.76,3.21,4.67,4.5,8.36
2019-04-26,36.9,11.34,13.13,4.58,3.23,5.44,5.11,9.7
2019-04-27,20.14,12.64,21.89,4.85,3.27,4.97,5.14,7.78
2019-04-28,21.68,14.96,10.97,7.49,3.23,4.0,5.11,9.67
2019-04-29,29.82,19.26,13.29,6.22,3.37,5.55,5.12,9.76
2019-04-30,38.25,14.48,11.15,3.04,3.42,5.27,5.13,13.75
2019-05-01,46.31,5.82,11.31,6.63,3.28,6.41,5.11,5.69
2019-05-02,30.57,5.44,10.12,4.63,3.22,5.26,5.12,4.37
2019-05-03,32.24,4.79,10.65,2.56,3.32,4.18,5.1,5.22
2019-05-04,18.59,7.32,9.17,1.62,3.24,3.92,5.11,3.79
2019-05-05,19.27,12.94,9.35,3.43,3.28,3.97,5.13,5.01
2019-05-06,25.22,7.34,10.7,3.37,3.09,4.21,5.13,4.52
2019-05-07,19.07,2.1,10.84,4.32,3.27,4.51,5.12,5.82
2019-05-08,23.14,3.67,8.65,3.65,3.345,5.51,5.13,6.26
2019-05-09,18.42,5.24,6.97,2.76,3.42,,5.1,6.17
2019-05-10,16.64,3.54,5.31,6.1,3.27,,5.13,9.83
2019-05-11,20.48,5.23,8.28,3.24,3.23,,5.13,10.72
2019-05-12,16.88,5.09,7.64,3.295,3.25,,5.14,4.97
2019-05-13,36.24,12.03,11.64,3.35,3.37,,5.11,3.08
2019-05-14,15.71,2.46,4.67,4.72,3.27,6.89,5.12,4.42
2019-05-15,41.67,5.21,5.46,8.14,3.3,5.09,5.12,5.38
2019-05-16,22.66,5.12,4.19,2.18,3.21,5.03,5.14,4.37
2019-05-17,18.74,6.03,4.22,6.48,3.34,4.92,5.19,4.0
2019-05-18,9.76,3.13,2.96,10.01,3.76,4.85,5.83,4.41
2019-05-19,13.23,4.94,5.96,2.33,3.58,4.45,5.87,3.99
2019-05-20,15.24,11.89,7.58,2.83,3.48,5.52,5.96,4.36
2019-05-21,16.45,8.13,8.08,8.7,3.64,5.9,5.84,7.35
2019-05-22,13.78,8.47,5.17,15.46,3.54,4.59,10.81,6.34
2019-05-23,18.64,10.88,4.85,6.31,3.19,4.09,6.04,5.76
2019-05-24,12.48,8.17,3.25,2.94,3.55,5.05,0.49,2.48
2019-05-25,9.98,6.68,4.63,1.33,3.63,3.32,2.06,2.79
2019-05-26,14.06,6.29,5.4,1.46,3.47,5.73,4.53,2.51
2019-05-27,14.2,10.02,6.54,2.86,3.08,5.1,3.6,3.95
2019-05-28,18.87,9.08,9.32,2.77,2.34,7.72,4.44,5.47
2019-05-29,17.9,8.54,9.62,2.92,2.45,5.55,2.32,5.96
2019-05-30,18.13,9.55,6.89,4.06,2.37,5.38,1.6,3.97
2019-05-31,19.57,9.58,7.65,4.28,2.35,6.22,0.46,1.91
2019-06-01,30.18,13.84,5.04,1.98,2.2,5.2,1.64,3.77
