Date,DL002,DL021,DL031,KA003,TN001,UP012,UP014
2020-04-25,95.95,76.34,63.74,11.09,14.89,12.08,16.81
2020-04-26,86.1,59.65,72.52,15.77,15.55,11.38,17.97
2020-04-27,78.04,64.89,81.82,14.12,12.45,9.35,16.55
2020-04-28,70.25,71.02,77.32,13.39,14.46,8.75,20.23
2020-04-29,106.77,73.63,94.93,12.9,18.88,12.05,15.22
2020-04-30,72.25,64.89,,15.91,21.49,11.69,27.53
2020-05-01,,40.11,,19.43,21.63,16.98,26.68
2020-05-02,,98.24,,18.43,22.22,13.7,29.09
2020-05-03,,65.84,,15.65,19.9,15.93,25.28
2020-05-04,,69.32,,20.07,17.28,8.8,15.26
2020-05-05,,99.58,,22.67,19.38,18.37,13.12
2020-05-06,,77.29,66.09,20.56,28.79,30.0,17.01
2020-05-07,,101.21,91.75,14.41,28.33,32.88,31.53
2020-05-08,,101.07,81.23,13.29,29.25,33.41,34.6
2020-05-09,,108.97,78.13,11.97,15.96,37.84,35.04
2020-05-10,,83.12,57.7,12.58,16.17,35.79,30.36
2020-05-11,,84.86,62.28,13.18,19.05,30.36,30.54
2020-05-12,,93.03,59.7,11.08,19.18,28.72,31.52
2020-05-13,,78.27,60.65,9.1,19.02,24.88,27.3
2020-05-14,,67.85,49.88,12.73,23.68,28.92,6.32
2020-05-15,71.69,69.18,57.97,7.96,20.29,27.47,8.08
2020-05-16,95.85,80.24,67.33,10.96,24.42,34.05,9.16
2020-05-17,106.51,68.29,56.98,12.91,19.95,33.19,11.85
2020-05-18,90.26,63.69,57.24,16.3,17.86,33.57,11.05
2020-05-19,93.74,67.76,56.02,14.45,24.04,34.42,14.34
2020-05-20,111.07,68.73,56.48,13.11,23.55,39.99,10.09
2020-05-21,136.83,57.08,56.42,14.37,45.81,52.95,12.82
2020-05-22,31.23,63.79,48.09,16.72,32.75,66.63,8.89
2020-05-23,91.39,51.3,35.1,22.5,16.3,63.89,7.78
2020-05-24,108.81,60.42,41.8,12.05,18.91,55.42,5.38
2020-05-25,118.23,58.75,48.53,16.27,18.83,56.91,4.55
2020-05-26,81.47,37.21,36.42,18.86,10.67,60.89,16.1
2020-05-27,141.11,77.1,55.29,13.05,15.67,61.27,13.92
2020-05-28,123.58,59.48,45.39,14.63,14.9,64.55,8.38
2020-05-29,98.1,49.29,24.56,18.29,26.23,62.67,7.7
2020-05-30,95.58,63.25,22.44,12.2,39.72,50.43,8.58
2020-05-31,81.21,57.35,20.49,9.51,32.03,52.8,4.64
2020-06-01,112.18,67.15,37.54,6.25,6.87,65.66,6.2
2020-06-02,107.8,64.07,25.28,6.68,20.82,62.23,16.03
2020-06-03,115.68,73.37,37.25,10.23,32.68,60.08,10.9
2020-06-04,79.34,49.31,21.38,9.89,68.71,57.0,15.11
2020-06-05,95.29,49.57,24.25,10.37,34.75,51.38,14.13
2020-06-06,90.37,62.01,25.52,11.3,3.81,46.8,5.59
2020-06-07,100.3,45.41,22.89,8.17,13.58,55.01,5.98
2020-06-08,117.67,53.31,27.95,10.09,17.46,55.41,7.52
2020-06-09,106.99,55.12,27.24,9.99,38.95,59.28,25.26
2020-06-10,83.95,35.41,13.9,9.08,40.78,60.01,45.44
2020-06-11,48.18,20.03,12.5,9.19,71.12,52.59,40.42
2020-06-12,68.46,45.82,12.91,10.01,45.47,53.75,40.11
2020-06-13,69.62,42.19,11.01,9.17,27.38,68.22,40.6
2020-06-14,66.09,44.76,16.03,9.44,31.27,67.75,39.38
2020-06-15,77.66,55.87,21.49,10.97,29.32,68.53,39.96
2020-06-16,85.0,70.32,23.41,10.24,34.91,71.07,40.6
2020-06-17,81.1,62.51,20.12,9.17,23.67,77.77,41.15
2020-06-18,87.35,57.03,21.98,8.79,96.87,75.94,40.67
2020-06-19,90.17,41.44,19.43,8.49,64.94,71.26,45.61
2020-06-20,81.81,39.86,17.43,8.77,82.01,74.84,47.71
2020-06-21,79.25,46.79,14.38,8.0,66.58,65.29,47.68
2020-06-22,99.84,49.59,14.46,7.76,81.06,70.22,46.04
2020-06-23,67.41,35.39,11.28,10.6,82.25,68.25,47.08
2020-06-24,53.86,26.14,11.07,10.43,70.38,61.22,48.27
2020-06-25,48.98,22.14,8.38,12.3,63.66,50.85,47.81
2020-06-26,49.96,13.96,19.03,16.99,55.44,55.33,48.01
2020-06-27,37.43,7.16,8.05,13.25,55.53,72.2,46.35
2020-06-28,35.01,7.09,8.67,16.56,89.62,63.06,48.7
2020-06-29,61.81,16.5,9.26,16.37,67.59,35.74,47.51
2020-06-30,80.42,33.58,9.73,14.04,85.12,34.57,47.04
2020-07-01,77.25,26.95,9.93,8.13,16.56,22.53,49.17
