Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2019-07-06,38.29,42.12,36.09,21.78,27.42,14.7,24.09,30.69
2019-07-07,58.19,38.39,39.88,13.26,27.16333333333333,14.14,26.19,29.14
2019-07-08,63.27,31.96,49.1,14.42,26.906666666666663,14.91,25.71,28.09
2019-07-09,51.32,24.39,42.72,15.26,26.65,14.64,26.25,28.23
2019-07-10,61.58,34.86,34.04,18.89,30.31,14.03,25.7,31.61
2019-07-11,61.45,19.94,37.54,16.57,31.58,17.01,24.46,32.33
2019-07-12,45.44,25.2,33.0,40.57,32.29,14.08,26.28,32.37
2019-07-13,51.32,24.1,31.3,29.58,30.17,13.52,23.45,25.33
2019-07-14,49.72,22.35,34.24,16.51,28.99,12.4,22.57,25.23
2019-07-15,36.36,22.68,42.27,21.82,30.25,12.56,23.6,26.54
2019-07-16,52.94,27.77,48.59,22.25,30.14,16.31,23.1,25.42
2019-07-17,47.48,24.62,39.98,27.5,30.19,15.11,23.38,24.39
2019-07-18,70.44,30.54,41.4,31.04,29.42,15.15,24.18,30.31
2019-07-19,71.4,30.96,48.98,26.86,28.75,13.77,24.56,27.06
2019-07-20,45.55,29.83,50.55,20.28,29.52,13.6,24.12,25.87
2019-07-21,52.26,33.06,41.95,26.25,29.87,11.12,22.21,23.35
2019-07-22,45.47,30.22,48.93,30.2,28.52,14.23,20.61,23.53
2019-07-23,62.56,23.43,56.33,26.25,29.68,14.31,19.08,22.25
2019-07-24,86.02,20.85,51.89,32.74,32.3,12.13,20.19,26.47
2019-07-25,62.16,16.37,35.19,33.37,30.17,12.87,19.75,25.13
2019-07-26,37.43,17.03,40.28,25.39,29.25,20.55,19.54,22.3
2019-07-27,33.93,17.18,35.52,24.32,28.9,18.46,18.68,23.04
2019-07-28,42.75,27.36,27.08,22.74,27.35,20.47,17.58,20.76
2019-07-29,37.13,23.96,34.15,21.62,27.59,14.86,18.25,21.05
2019-07-30,40.67,19.45,41.4,26.67,30.19,16.28,19.71,28.02
2019-07-31,38.78,14.88,36.72,24.07,28.59,15.84,20.82,20.55
2019-08-01,44.19,12.21,34.47,19.19,25.97,14.15,21.49,20.91
2019-08-02,44.1,12.83,41.7,18.92,28.39,16.55,21.52,20.81
2019-08-03,37.53,17.39,40.52,18.69,28.2,14.66,24.64,21.79
2019-08-04,40.92,14.18,40.6,15.94,28.78,13.32,30.27,22.36
2019-08-05,50.42,16.04,35.13,18.24,29.36,15.05,25.73,23.98
2019-08-06,67.22,13.5,42.41,17.45,29.73,18.29,22.96,24.46
2019-08-07,52.96,13.92,42.23,16.15,29.77,13.73,21.25,28.85
2019-08-08,38.13,12.27,37.33,18.61,28.43,16.07,23.33,30.18
2019-08-09,30.76,13.95,30.34,23.03,26.24,15.68,23.34,31.88
2019-08-10,40.77,16.97,25.31,13.7,29.37,14.84,22.14,29.3
2019-08-11,50.78,25.97,25.4,21.276666666666667,26.67,13.83,21.42,28.16
2019-08-12,60.79,12.39,31.26,28.85333333333333,29.97,14.71,21.12,29.01
2019-08-13,56.54,12.5,32.39,36.43,30.01,11.67,22.58,27.97
2019-08-14,72.29,14.68,41.98,19.92,29.2,12.18,22.12,28.09
2019-08-15,49.84,14.51,37.17,18.11,24.6,22.55,21.44,29.06
2019-08-16,31.72,12.2,26.16,21.77,27.71,12.5,19.67,28.69
2019-08-17,24.66,12.52,18.18,25.45,29.28,11.93,17.44,28.72
2019-08-18,43.19,12.16,14.81,29.33,27.19,11.18,18.01,27.78
2019-08-19,58.04,12.54,40.08,29.85,37.96,14.49,17.63,30.92
2019-08-20,49.62,12.56,35.69,25.85,41.84,12.88,16.74,29.16
2019-08-21,63.54,12.08,41.1,37.98,38.46,13.76,18.16,27.33
2019-08-22,67.46,20.47,44.67,49.87,37.31,12.95,15.61,28.16
2019-08-23,77.41,31.14,36.95,27.46,34.77,13.38,15.58,26.87
2019-08-24,78.48,22.63,45.52,55.14,32.33,13.88,17.58,26.77
2019-08-25,49.19,47.29,30.99,48.22,30.7,13.44,16.0,28.26
2019-08-26,46.1,89.03,33.91,41.3,28.31,21.84,16.04,30.32
2019-08-27,59.09,25.86,40.09,34.38,31.68,25.08,16.5,26.73
2019-08-28,58.73,24.15,36.22,24.44,32.46,14.6,16.82,27.0
2019-08-29,53.51,19.31,30.87,15.73,33.69,13.52,15.85,24.33
2019-08-30,58.76,18.37,35.83,19.82,31.01,14.57,14.7,29.06
2019-08-31,101.48,21.62,51.6,18.7,28.48,16.58,17.47,33.38
2019-09-01,45.22,22.75,44.95,16.95,30.19,15.01,23.32,27.83
2019-09-02,53.47,22.5,44.94,13.86,24.82,10.41,19.61,19.77
2019-09-03,63.63,23.67,55.99,18.76,26.91,15.01,15.7,16.73
2019-09-04,56.97,25.6,56.28,17.92,32.5,13.54,15.59,27.66
2019-09-05,34.98,22.2,34.28,20.49,24.56,13.74,14.14,17.87
2019-09-06,33.64,21.62,34.74,18.66,25.73,18.99,14.26,9.32
2019-09-07,41.07,21.98,31.97,15.25,26.56,8.35,17.1,9.39
2019-09-08,40.8,18.34,38.18,11.78,24.855,9.02,22.07,9.36
2019-09-09,54.06,15.68,45.93,13.91,23.15,8.84,22.15,9.4
2019-09-10,64.78,18.4,50.81,15.01,31.3,8.49,21.29,9.34
2019-09-11,74.69,25.7,55.5,13.32,,8.64,19.09,9.48
2019-09-12,39.42,23.28,40.89,38.74,,8.64,18.82,9.42
2019-09-13,49.51,24.7,31.35,25.44,,8.75,18.52,9.4
2019-09-14,37.09,14.0,27.69,19.31,,8.6,18.36,9.39
2019-09-15,40.91,20.66,27.09,8.21,,8.31,18.97,9.4
2019-09-16,77.82,17.15,48.24,0.98,27.85,8.36,19.28,9.35
2019-09-17,73.69,19.36,55.32,4.36,31.06,8.42,18.09,13.05
2019-09-18,40.89,20.64,33.98,22.36,29.8,8.51,21.6,16.41
2019-09-19,27.6,16.7,27.64,29.76,28.51,9.0,26.02,16.14
2019-09-20,40.16,35.2,35.87,29.06,29.78,7.43,25.75,16.43
2019-09-21,47.58,21.68,35.67,29.61,30.66,12.87,24.45,17.1
2019-09-22,41.71,28.82,35.17,26.72,31.09,13.07,26.76,18.57
2019-09-23,42.99,21.37,36.14,53.35,32.61,12.37,26.46,18.64
2019-09-24,47.63,25.41,40.83,41.18,30.68,11.67,24.73,18.62
2019-09-25,43.33,20.86,41.4,39.67,29.02,10.21,23.95,18.65
2019-09-26,32.35,22.19,25.32,25.26,29.72,10.73,20.27,17.79
2019-09-27,31.36,22.12,5.0,22.34,32.17,12.54,12.78,20.68
2019-09-28,31.02,23.85,11.42,29.07,30.89,12.31,9.09,20.7
2019-09-29,26.99,22.03,5.91,15.99,31.82,12.01,7.23,20.68
2019-09-30,37.66,19.43,0.4,16.3,31.71,11.13,17.04,20.68
2019-10-01,37.82,22.99,1.1,28.57,34.06,16.43,21.65,20.68
2019-10-02,47.09,24.78,0.35,43.64,35.75,25.59,21.92,19.82
2019-10-03,69.05,28.59,0.54,42.19,37.39,27.79,19.35,18.8
2019-10-04,66.1,25.89,37.31,50.61,38.26,23.54,8.62,18.8
2019-10-05,63.89,28.15,46.99,53.64,44.76,22.24,14.97,18.8
2019-10-06,72.5,29.46,54.73,70.16,29.66,22.09,30.9,18.8
2019-10-07,64.4,30.72,49.4,49.72,28.64,21.41,35.61,18.8
2019-10-08,57.63,30.26,42.38,35.92,25.13,21.59,37.56,18.81
2019-10-09,73.74,40.11,56.64,50.62,35.41,23.57,34.56,17.88
2019-10-10,96.83,40.69,69.63,44.62,39.75,22.71,46.66,18.77
2019-10-11,86.24,36.23,73.49,46.44,44.06,21.81,52.78,18.8
2019-10-12,80.82,31.0,67.21,33.32,33.56,21.86,56.69,18.8
2019-10-13,93.78,34.21,64.65,26.89,27.62,21.28,60.76,18.82
2019-10-14,95.29,37.42,61.66,32.51,36.0,21.01,65.52,18.25
2019-10-15,100.32,48.62,73.99,35.83,28.88,23.33,54.05,16.92
2019-10-16,77.39,51.85,72.48,35.37,25.03,23.95,49.02,16.95
2019-10-17,67.4,50.18,64.33,39.72,28.9,26.3,53.44,16.1
2019-10-18,74.27,35.74,54.62,33.32,26.61,25.1,73.96,18.88
2019-10-19,96.55,42.33,57.37,29.59,25.84,25.51,95.79,22.88
2019-10-20,101.24,41.2,30.32,26.73,26.08,25.03,56.87,22.58
2019-10-21,101.67,40.18,31.49,38.9,28.85,25.56,54.05,22.58
2019-10-22,115.88,42.31,31.64,34.48,24.49,25.98,92.97,19.73
2019-10-23,135.24,45.05,56.72,35.65,27.5,23.51,134.86,15.05
2019-10-24,119.68,56.98,95.22,36.82,25.32,23.25,135.95,15.72
2019-10-25,93.06,47.91,50.81,37.99,28.73,23.64,92.5,28.09
2019-10-26,118.57,48.78,34.46,32.0,26.9,24.45,151.92,45.35
2019-10-27,122.29,39.07,33.6,27.33,26.43,28.66,138.34,92.77
2019-10-28,127.93,39.19,54.89,30.14,22.65,22.61,128.79,83.26
2019-10-29,140.63,47.21,43.04,29.2,19.38,26.05,146.97,75.51
2019-10-30,136.45,48.98,39.82,22.82,20.73,25.18,108.57,74.78
2019-10-31,137.5,48.77,44.18,25.69,23.18,24.76,149.95,65.56
2019-11-01,148.61,53.39,60.68,32.31,25.8,25.17,165.62,36.94
2019-11-02,105.79,40.62,40.37,29.67,30.45,22.26,239.68,32.4
2019-11-03,101.12,37.13,37.23,36.02,27.63,26.07,126.94,40.94
2019-11-04,87.55,36.43,37.25,51.57,41.79,28.93,100.89,23.48
2019-11-05,93.17,35.59,36.81,61.32,48.74,30.5,91.63,20.47
2019-11-06,106.74,43.19,31.09,54.82,41.16,22.82,116.37,20.25
2019-11-07,101.89,51.92,11.42,58.31,40.18,14.76,177.73,19.23
2019-11-08,121.03,49.75,7.45,47.56,34.09,17.17,160.39,18.05
2019-11-09,106.04,37.59,20.32,44.28,30.51,13.61,148.05,17.83
2019-11-10,126.94,42.36,29.1,35.92,26.61,11.6,87.65,15.7
2019-11-11,130.52,52.02,36.07,43.36,31.36,13.63,73.67,12.07
2019-11-12,137.49,54.19,40.29,36.56,29.78,19.28,117.99,9.83
2019-11-13,126.27,61.69,65.41,36.54,31.47,16.33,150.66,9.19
2019-11-14,122.47,77.17,93.09,33.54,31.02,7.49,153.97,14.48
2019-11-15,107.11,54.87,62.98,33.24,32.19,8.81,109.61,15.32
2019-11-16,67.7,40.02,30.14,29.4,29.11,11.38,103.81,14.98
2019-11-17,57.73,30.92,18.96,35.32,24.89,12.9,70.72,14.65
2019-11-18,89.11,36.34,10.11,33.04,28.3,8.07,41.46,37.3
2019-11-19,91.58,45.34,9.65,31.36,27.87,7.63,31.97,79.82
2019-11-20,146.49,51.14,18.41,32.31,26.38,8.19,31.96,48.63
2019-11-21,111.03,73.55,66.75,46.53,31.15,7.8,75.74,12.4
2019-11-22,87.01,61.29,38.76,41.6,27.22,9.84,83.42,11.87
2019-11-23,99.86,43.66,26.95,39.54,30.89,23.17,60.68,20.43
2019-11-24,84.68,38.97,25.39,30.69,29.22,12.8,73.08,13.96
2019-11-25,77.69,47.48,48.8,42.77,30.4,13.04,108.05,38.52
2019-11-26,84.59,50.48,50.57,42.68,29.89,13.19,166.62,14.15
2019-11-27,67.21,39.92,45.64,42.73,32.39,11.87,82.57,18.33
2019-11-28,49.16,29.69,19.62,34.25,35.41,9.69,42.18,26.4
2019-11-29,63.74,42.11,39.08,35.22,33.32,10.96,35.66,29.9
2019-11-30,101.1,39.86,38.92,28.03,30.09,11.16,35.59,33.55
2019-12-01,104.05,46.35,39.04,21.92,24.66,9.92,32.61,30.36
2019-12-02,101.34,50.3,50.25,24.9,25.02,10.34,33.04,32.46
2019-12-03,107.79,51.88,49.66,32.9,27.94,13.45,40.37,36.3
2019-12-04,116.53,47.27,55.28,32.77,27.76,14.25,86.78,51.81
2019-12-05,124.68,46.72,70.42,40.28,30.4,14.43,97.24,65.0
2019-12-06,103.16,47.97,59.27,39.16,31.71,15.05,90.68,47.85
2019-12-07,101.08,39.49,55.63,39.05,34.27,23.82,83.76,42.96
2019-12-08,125.64,42.98,52.45,27.53,30.22,22.69,76.08,39.76
2019-12-09,115.01,41.21,44.32,35.58,32.37,24.25,80.67,43.61
2019-12-10,127.88,42.2,35.09,39.45,31.42,22.3,75.65,44.33
2019-12-11,133.72,56.23,46.14,39.12,38.1,25.03,84.4,57.59
2019-12-12,132.0,54.24,56.39,34.94,35.45,22.69,64.29,43.75
2019-12-13,154.74,27.38,32.31,33.05,34.06,25.84,11.51,15.68
2019-12-14,200.45,34.93,35.39,26.51,29.83,28.63,20.13,17.64
2019-12-15,246.16,28.22,31.33,25.83,28.53,22.95,19.48,21.42
2019-12-16,154.18,25.09,25.49,29.35,31.55,22.21,7.35,22.54
2019-12-17,109.36,23.87,23.36,33.87,30.91,22.58,4.36,14.36
2019-12-18,160.29,27.19,33.24,40.24,33.2,26.54,1.6,19.37
2019-12-19,146.58,46.02,22.13,39.1,32.43,28.83,10.55,32.12
2019-12-20,239.12,38.54,38.86,43.79,36.96,26.1,24.36,54.1
2019-12-21,182.69,33.94,43.63,30.48,31.88,26.97,23.51,76.32
2019-12-22,121.1,26.31,18.29,25.81,28.99,24.13,6.35,55.01
2019-12-23,121.69,26.35,32.83,35.18,33.34,28.47,16.44,18.89
2019-12-24,304.94,43.39,56.6,37.94,33.02,25.83,16.15,15.06
2019-12-25,160.86,27.67,32.43,30.11,31.01,23.72,16.41,13.99
2019-12-26,198.72,30.12,35.43,31.39,32.24,23.19,90.89,13.59
2019-12-27,241.88,33.01,41.6,34.26,32.77,17.58,201.15,31.38
2019-12-28,331.68,31.34,17.22,27.74,30.05,24.15,228.0,37.12
2019-12-29,222.67,42.49,6.81,26.35,29.15,19.27,217.46,32.35
2019-12-30,68.68,45.97,57.05,32.21,32.05,19.66,172.55,36.89
2019-12-31,47.27,32.69,12.8,26.87,34.12,19.28,305.3,60.89
2020-01-01,54.01,37.43,19.49,42.9,30.48,17.56,307.24,70.4
2020-01-02,60.86,48.52,15.34,58.93,32.11,15.62,266.96,55.7
2020-01-03,48.18,33.33,8.3,37.43,30.86,16.47,232.99,33.49
2020-01-04,91.58,35.46,38.73,41.0,36.65,11.62,212.42,36.14
2020-01-05,67.73,33.13,61.53,32.65,32.39,12.67,160.98,28.3
2020-01-06,62.14,38.0,68.74,35.58,29.31,14.43,184.97,32.7
2020-01-07,42.58,42.15,49.55,29.9,31.17,16.43,227.42,25.16
2020-01-08,37.12,31.42,40.23,47.51,32.94,28.93,186.43,18.74
2020-01-09,43.21,26.11,31.33,46.02,39.62,24.19,107.83,13.69
2020-01-10,53.12,37.41,46.27,50.68,36.1,24.32,86.79,28.72
2020-01-11,70.57,44.35,55.41,32.59,33.09,23.72,185.38,54.12
2020-01-12,73.52,39.5,65.55,35.27,38.81,24.95,212.64,57.15
2020-01-13,55.83,42.97,54.4,43.87,42.15,24.73,111.42,45.93
2020-01-14,38.37,28.19,34.71,45.92,41.29,28.27,191.18,55.24
2020-01-15,46.6,32.14,42.86,32.13,34.48,18.54,226.88,66.65
2020-01-16,38.45,29.65,39.22,49.08,40.83,20.06,75.99,34.69
2020-01-17,38.58,24.05,29.39,53.0,42.99,14.44,130.75,31.34
2020-01-18,74.74,30.56,40.35,28.18,30.71,10.6,105.31,26.01
2020-01-19,55.29,22.58,28.23,22.38,27.71,18.8,99.39,29.94
2020-01-20,61.21,23.26,32.73,36.94,34.21,15.43,103.02,31.05
2020-01-21,62.87,31.67,54.32,36.16,32.43,20.79,191.42,52.13
2020-01-22,60.5,26.94,58.08,39.71,33.59,25.62,173.74,48.97
2020-01-23,52.17,28.54,9.6,33.65,30.79,25.49,86.64,35.38
2020-01-24,80.9,30.82,27.76,40.27,37.83,27.74,101.81,42.95
2020-01-25,92.6,36.27,44.79,54.97,42.86,25.69,163.01,58.87
2020-01-26,83.4,30.7,73.41,55.29,40.58,22.29,180.71,45.23
2020-01-27,95.14,45.79,93.88,54.9,40.48,24.26,177.92,52.71
2020-01-28,52.05,31.64,30.33,56.21,35.31,23.4,58.63,48.85
2020-01-29,56.83,27.45,5.82,64.24,39.64,21.09,14.61,26.63
2020-01-30,56.81,31.44,35.05,64.05,45.13,21.05,16.55,31.54
2020-01-31,73.98,28.44,38.52,55.2,35.21,18.75,21.38,43.6
2020-02-01,68.47,29.06,31.15,39.9,30.62,19.22,24.17,51.77
2020-02-02,77.74,31.99,37.94,28.9,25.43,24.6,34.47,41.72
2020-02-03,89.8,36.13,49.16,41.34,30.32,23.47,42.96,53.3
2020-02-04,80.75,44.41,78.32,45.02,30.6,13.37,64.62,74.55
2020-02-05,81.85,34.97,48.9,40.61,30.44,24.59,39.96,47.62
2020-02-06,78.41,32.37,38.81,61.54,30.05,20.21,46.1,36.78
2020-02-07,89.16,41.1,33.21,47.13,29.55,18.23,55.51,49.59
2020-02-08,75.52,34.05,48.32,37.35,30.57,15.56,44.39,49.2
2020-02-09,90.1,36.14,55.36,29.3,23.66,11.53,50.39,57.3
2020-02-10,60.88,40.08,68.45,31.35,22.54,12.15,43.36,64.22
2020-02-11,99.86,39.23,87.86,35.34,23.91,17.54,47.48,60.37
2020-02-12,88.8,34.04,69.6,41.68,25.48,23.19,35.85,55.75
2020-02-13,72.49,30.0,34.7,44.01,26.16,25.61,33.07,43.75
2020-02-14,54.34,28.2,33.4,55.75,27.61,26.02,18.34,33.25
2020-02-15,88.05,31.34,44.88,64.42,50.07,26.37,34.21,38.23
2020-02-16,89.84,39.05,79.68,46.16,27.04,21.91,55.54,56.45
2020-02-17,98.82,40.9,85.38,53.55,33.09,20.16,42.28,52.62
2020-02-18,109.8,41.27,81.49,53.66,30.36,25.33,31.14,43.54
2020-02-19,78.22,35.21,81.79,35.52,27.29,21.91,68.98,79.81
2020-02-20,35.77,24.21,45.96,48.01,29.97,25.75,28.73,38.86
2020-02-21,38.59,20.17,43.4,36.1,24.87,24.58,9.76,21.73
2020-02-22,44.92,29.29,43.72,26.62,20.77,13.55,15.83,32.29
2020-02-23,50.12,26.95,53.56,30.74,17.5,14.05,29.75,43.98
2020-02-24,49.4,29.31,50.12,35.1,21.52,15.92,31.5,49.55
2020-02-25,58.63,32.71,54.33,56.98,25.76,19.74,12.61,22.18
2020-02-26,71.59,33.89,64.31,41.57,22.73,7.82,29.61,40.84
2020-02-27,65.7,39.37,47.13,40.55,22.22,12.62,28.0,44.55
2020-02-28,42.69,22.32,30.5,36.46,19.08,16.88,37.59,44.48
2020-02-29,43.75,20.11,27.43,24.6,21.09,23.0,33.11,41.07
2020-03-01,70.96,23.66,29.3,18.12,16.69,13.4,32.96,38.26
2020-03-02,72.34,26.25,39.78,34.31,23.46,16.29,38.67,45.85
2020-03-03,78.86,27.73,39.06,50.5,21.93,14.49,43.9,44.44
2020-03-04,64.75,33.22,38.01,47.44,24.58,19.3,38.25,48.95
2020-03-05,46.79,20.38,28.03,63.09,16.72,17.22,24.77,36.19
2020-03-06,42.64,22.9,26.06,33.49,14.09,7.15,16.73,24.46
2020-03-07,50.14,25.87,26.04,39.57,15.25,10.81,19.03,23.25
2020-03-08,56.84,30.04,24.73,28.79,12.51,6.27,21.25,23.72
2020-03-09,49.26,28.44,20.13,33.45,13.73,8.87,19.82,30.11
2020-03-10,51.69,22.69,27.68,36.8,13.22,15.9,24.9,31.41
2020-03-11,33.35,24.04,27.12,43.74,14.41,2.59,35.6,31.7
2020-03-12,44.07,25.89,34.61,54.53,16.51,1.46,35.45,48.96
2020-03-13,51.8,30.19,42.38,53.25,17.39,26.06,14.34,27.78
2020-03-14,41.36,21.33,47.93,35.08,17.49,24.27,22.88,23.78
2020-03-15,48.6,28.48,60.77,22.54,12.2,15.9,18.15,24.8
2020-03-16,67.66,28.88,60.18,20.83,13.67,13.31,27.77,17.95
2020-03-17,64.54,34.06,62.01,23.13,12.34,9.95,35.17,11.99
2020-03-18,69.47,32.61,69.75,32.84,15.96,6.4,31.18,14.205000000000002
2020-03-19,68.4,30.69,67.97,40.06,16.39,7.65,29.96,16.42
2020-03-20,55.48,45.61,88.49,28.25,16.21,7.66,56.16,12.6
2020-03-21,74.45,34.71,64.99,38.37,17.99,7.39,25.1,13.45
2020-03-22,41.65,24.23,44.98,16.49,8.52,3.4,7.55,21.74
2020-03-23,34.08,17.71,37.27,39.99,17.18,8.41,7.2,14.06
2020-03-24,33.56,21.02,31.47,35.35,10.0,13.98,11.43,14.12
2020-03-25,20.56,15.73,20.78,10.5,6.43,10.38,9.01,13.89
2020-03-26,17.26,15.31,13.19,9.08,5.76,19.16,1.74,14.19
2020-03-27,14.63,13.26,12.68,10.39,6.77,12.81,3.48,13.46
2020-03-28,15.81,14.8,15.08,14.91,6.22,10.57,1.04,18.26
2020-03-29,15.2,14.15,9.95,18.27,6.71,7.37,2.83,13.64
2020-03-30,17.27,13.8,13.79,17.4,6.08,8.43,2.69,12.01
2020-03-31,17.71,13.47,13.01,11.92,5.93,7.54,6.0,11.79
2020-04-01,17.18,14.39,12.01,13.36,5.99,10.26,10.31,36.18
2020-04-02,15.42,12.91,9.9,11.71,5.97,8.79,6.95,15.83
2020-04-03,23.65,14.34,14.58,12.41,5.91,6.33,8.05,16.32
2020-04-04,24.37,14.77,22.87,10.44,5.98,7.02,8.27,14.79
2020-04-05,24.37,16.23,28.01,11.07,6.47,9.88,9.61,16.47
2020-04-06,,16.94,23.61,13.7,5.87,14.61,7.84,16.81
2020-04-07,,13.49,12.92,22.94,6.78,15.97,7.23,19.26
2020-04-08,,12.93,12.82,24.34,6.86,11.25,18.47,17.0
2020-04-09,,13.96,18.37,20.13,6.07,17.05,8.87,16.19
2020-04-10,,17.74,31.0,14.37,6.48,19.8,13.69,16.84
2020-04-11,,17.72,26.43,14.32,5.74,22.4,20.04,16.76
2020-04-12,,13.65,14.67,17.41,6.02,18.76,11.72,16.8
2020-04-13,,19.24,30.53,25.71,6.73,21.49,17.83,21.45
2020-04-14,,18.53,37.68,25.1,7.43,21.0,17.72,16.67
2020-04-15,,19.01,30.59,20.91,6.76,18.02,16.89,16.67
2020-04-16,,20.47,31.93,17.69,6.47,14.37,19.26,16.68
2020-04-17,,13.46,13.88,19.1,6.74,0.41,24.55,16.82
2020-04-18,,12.71,13.48,16.27,6.0,3.12,15.54,16.66
2020-04-19,31.24,14.47,30.97,11.61,5.44,0.75,20.0,17.19
2020-04-20,25.6,18.62,28.44,9.92,5.83,0.8,11.45,17.05
2020-04-21,16.67,14.65,18.3,16.4,7.2,2.49,8.37,17.38
2020-04-22,29.31,18.13,30.41,9.86,5.8,6.96,9.97,16.73
2020-04-23,25.41,18.14,26.28,15.02,6.79,6.34,14.73,17.02
2020-04-24,24.6,19.53,27.14,19.41,7.47,5.75,10.97,16.73
2020-04-25,17.05,13.09,16.83,20.76,5.89,7.66,11.01,16.78
2020-04-26,13.49,14.44,14.32,17.44,5.42,22.46,6.74,16.78
2020-04-27,10.7,12.78,9.55,17.24,5.87,3.3,7.73,16.86
2020-04-28,11.36,13.31,17.51,13.09,4.96,3.07,7.71,16.93
2020-04-29,,15.83,20.97,15.03,5.32,3.87,7.53,16.76
2020-04-30,,13.92,13.84,19.46,7.66,6.55,9.81,16.74
2020-05-01,,18.05,15.61,17.79,5.29,6.26,5.63,18.84
2020-05-02,,12.13,9.7,17.91,6.46,4.46,6.3,16.76
2020-05-03,,12.92,10.96,18.05,6.7,3.87,6.85,16.78
2020-05-04,,13.13,19.7,18.0,6.94,3.46,11.49,16.87
2020-05-05,,14.87,25.05,17.46,7.180000000000001,3.48,9.36,16.8
2020-05-06,,17.22,30.57,20.91,7.42,3.96,11.65,16.75
2020-05-07,,15.05,20.85,17.47,17.72,3.84,12.33,23.49
2020-05-08,,17.01,22.87,19.24,15.3125,3.77,9.21,29.11
2020-05-09,,14.74,15.6,16.96,12.905,3.9,8.6,19.6
2020-05-10,,14.62,16.01,14.82,10.497500000000002,7.07,8.31,11.76
2020-05-11,,16.95,20.73,13.74,8.09,8.5,12.17,17.17
2020-05-12,,15.04,23.48,14.25,7.88,6.57,14.15,8.35
2020-05-13,,18.16,24.27,16.9,6.64,4.67,18.49,20.34
2020-05-14,,19.59,28.38,17.38,6.51,5.99,15.77,15.05
2020-05-15,22.38,19.84,23.39,12.19,7.84,9.8,25.49,18.6
2020-05-16,20.32,20.99,26.61,1.97,7.87,4.18,12.7,32.77
2020-05-17,27.37,26.39,42.6,0.87,5.29,4.14,22.94,31.71
2020-05-18,40.61,26.62,45.27,0.99,5.69,6.74,27.91,22.42
2020-05-19,50.54,31.9,60.57,1.46,5.8,4.32,29.56,25.88
2020-05-20,34.84,28.24,42.61,0.91,6.12,7.63,17.369999999999997,11.91
2020-05-21,24.71,34.49,37.98,0.97,6.48,4.72,5.18,16.17
2020-05-22,122.53,32.19,62.01,1.11,6.35,3.36,3.77,9.4
2020-05-23,55.15,27.56,45.38,0.89,5.99,5.55,3.76,1.28
2020-05-24,29.83,20.45,30.58,0.91,5.11,11.48,3.76,15.38
2020-05-25,31.59,24.91,34.11,3.68,6.09,9.68,3.75,12.7
2020-05-26,45.89,31.2,54.11,10.06,5.94,4.81,3.77,15.24
2020-05-27,24.71,21.5,30.61,10.3,7.06,5.34,3.75,5.36
2020-05-28,12.4,13.71,15.06,10.24,6.58,6.83,3.74,1.64
2020-05-29,16.13,16.34,18.79,10.13,7.43,11.97,3.75,2.75
2020-05-30,14.67,16.56,12.03,10.9,11.14,5.43,3.76,3.88
2020-05-31,16.66,14.97,13.24,10.34,7.58,4.61,3.76,2.86
2020-06-01,19.09,21.19,35.37,10.14,7.13,6.01,3.77,19.09
2020-06-02,21.53,20.62,32.42,9.84,6.7,6.61,3.75,23.7
2020-06-03,26.25,18.79,38.2,10.16,5.97,5.23,3.76,20.99
2020-06-04,50.06,25.39,36.5,10.25,6.24,5.47,3.76,5.45
2020-06-05,25.75,23.2,20.25,11.99,6.47,6.25,3.76,15.66
2020-06-06,18.52,18.8,15.43,9.97,7.18,5.52,3.78,28.58
2020-06-07,21.22,20.22,21.55,10.24,5.97,5.92,3.76,19.89
2020-06-08,35.82,20.82,52.07,9.98,6.47,4.8,3.76,22.96
2020-06-09,48.23,25.86,40.59,10.01,6.91,7.98,3.76,33.11
2020-06-10,47.21,22.88,40.33,10.28,7.0,8.95,3.77,25.46
2020-06-11,36.97,21.85,45.71,10.3,6.56,0.65,3.76,27.34
2020-06-12,51.29,24.78,38.6,10.33,6.06,2.78,3.76,24.95
2020-06-13,53.49,19.31,24.02,12.54,6.91,1.83,3.76,26.82
2020-06-14,67.99,23.43,22.985,10.34,5.29,22.12,3.77,21.83
2020-06-15,69.63,23.09,21.95,10.12,6.02,7.83,3.76,28.83
2020-06-16,41.95,20.74,44.61,10.3,6.22,5.33,4.35,22.39
2020-06-17,43.73,15.27,15.08,10.25,6.11,8.68,17.61,24.82
2020-06-18,49.54,16.24,10.73,10.28,6.3,11.49,16.7,15.1
2020-06-19,33.9,14.5,12.81,10.2,6.28,2.48,14.38,9.13
2020-06-20,33.93,16.63,26.39,10.16,6.38,3.1,13.94,9.62
2020-06-21,30.11,20.49,33.94,10.1,5.23,2.11,15.37,8.06
2020-06-22,31.41,16.91,31.34,10.12,5.88,2.25,14.96,8.09
2020-06-23,16.33,14.88,17.52,10.18,6.87,13.87,24.27,11.19
2020-06-24,19.75,13.55,20.89,10.18,6.35,0.6,72.7,11.4
2020-06-25,22.1,17.0,34.03,11.01,7.01,0.87,87.25,11.95
2020-06-26,19.95,19.35,34.81,10.13,8.33,2.39,56.95,12.2
2020-06-27,26.51,18.07,27.15,10.49,8.03,5.11,44.08,17.27
2020-06-28,32.89,12.82,27.07,10.16,5.05,3.05,36.76,14.64
