Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2015-01-01,,,,,,,,
2015-01-02,,,,,,,,
2015-01-03,,,,,,,,
2015-01-04,,,,,,,,
2015-01-05,,,,,,,,
2015-01-06,,,,,,,,
2015-01-07,,,,,,,,
2015-01-08,,,,,,,,
2015-01-09,,,,,,,,
2015-01-10,,,,,,,,
2015-01-11,,,,,,,,
2015-01-12,,,,,,,,
2015-01-13,,,,,,,,
2015-01-14,,,,,,,,
2015-01-15,,,,,,,,
2015-01-16,,,,,,,,
2015-01-17,,,,,,,,
2015-01-18,,,,,,,,
2015-01-19,,,,,,,,
2015-01-20,,,,,,,,
2015-01-21,,,,,,,,
2015-01-22,,,,,,,,
2015-01-23,,,,,,,,
2015-01-24,,,,,,,,
2015-01-25,,,,,,,,
2015-01-26,,,,,,,,
2015-01-27,,,,,,,,
2015-01-28,,,,,,,,
2015-01-29,,,,,,,,
2015-01-30,,,,,,,,
2015-01-31,,,,,,,,
2015-02-01,,,,,,,,
2015-02-02,,,,,,,,
2015-02-03,,,,,,,,
2015-02-04,,,,,,,,
2015-02-05,,,,,,,,
2015-02-06,,,,,,,,
2015-02-07,,,,,,,,
2015-02-08,,,,,,,,
2015-02-09,,,,,,,,
2015-02-10,,,,,,,,
2015-02-11,,,,,,,,
2015-02-12,,,,,,,,
2015-02-13,,,,,,,,
2015-02-14,,,,,,,,
2015-02-15,,,,,,,,
2015-02-16,,,,,,,,
2015-02-17,,,,,,,,
2015-02-18,,,,,,,,
2015-02-19,,,,,,,,
2015-02-20,,,,,,,,
2015-02-21,,,,,,,,
2015-02-22,,,,,,,,
2015-02-23,,,,,,,,
2015-02-24,,,,,,,,
2015-02-25,,,,,,,,
2015-02-26,,,,,,,,
2015-02-27,,,,,,,,
2015-02-28,,,,,,,,
2015-03-01,,,,,,,,
2015-03-02,,,,,,,,
2015-03-03,,,,,,,,
2015-03-04,,,,,,,,
2015-03-05,,,,,,,,
2015-03-06,,,,,,,,
2015-03-07,,,,,,,,
2015-03-08,,,,,,,,
2015-03-09,,,,,,,,
2015-03-10,,,,,,,,
2015-03-11,,,,,,,,
2015-03-12,,,,,,,,
2015-03-13,,,,,,,,
2015-03-14,,,,,,,,
2015-03-15,,,,,,,,
2015-03-16,,,,,,,,
2015-03-17,,,,,,,,
2015-03-18,,,,,,,,
2015-03-19,,,,,,,,
2015-03-20,,,,30.65,,,,742.67
2015-03-21,,,,48.59,,,,518.1
2015-03-22,,,,47.38,,,,674.43
2015-03-23,,85.71,,65.91,59.52,,,41.71
2015-03-24,,73.29,,69.11,51.88,,,63.06
2015-03-25,,93.56,,76.82,40.63,,,50.6
2015-03-26,,91.58,,63.38,43.99,64.29,,55.31
2015-03-27,,45.69,,47.87,36.33,88.42,,60.99
2015-03-28,,134.89,,43.06,36.94,16.61,43.2,62.16
2015-03-29,,98.25,,37.01,27.31,108.66,35.62,76.52
2015-03-30,,46.42,,34.79,26.76,19.58,33.6,61.25
2015-03-31,,69.96,,45.42,32.56,26.49,34.24,61.02
2015-04-01,,104.25,,40.76,32.07,28.41,37.66,82.46
2015-04-02,,74.69,,42.67,33.64,94.99,40.42,79.13
2015-04-03,,74.65,,39.8,30.41,30.0,30.16,186.55
2015-04-04,52.36,51.25,47.92,48.22,24.81,319.24,23.71,61.21
2015-04-05,95.28,89.06,85.65,41.73,32.11,55.08,24.62,76.39
2015-04-06,90.3225,127.92,73.7025,34.39,27.39,138.49,26.25,55.94
2015-04-07,85.36500000000001,57.12,61.755,36.31,40.69,67.48,30.7,73.3
2015-04-08,80.40750000000001,117.48,49.80749999999999,26.45,33.74,61.68,27.53,46.01
2015-04-09,75.45,52.69,37.86,26.1,25.17,65.13,31.62,42.56
2015-04-10,106.38,93.76,104.86,24.56,24.24,63.35,46.76,49.99
2015-04-11,231.12,50.19,113.61,34.28,31.29,61.81,50.24,77.48
2015-04-12,66.65,84.54,61.01,22.54,14.69,60.93,44.81,87.9
2015-04-13,107.44,59.0,61.48,17.18,19.98,64.26,44.36,65.83
2015-04-14,81.62,33.0,64.7,17.22,22.25,62.91,45.94,
2015-04-15,115.84,29.9,144.61,21.66,22.25,47.8,44.87,
2015-04-16,109.24,50.3,66.25,21.36,23.04,67.46,47.12,
2015-04-17,95.38,44.35,65.53,25.05,23.83,67.86,43.82,
2015-04-18,162.84,55.23,193.72,21.2,15.45,64.87,44.13,
2015-04-19,216.75,75.85,123.93,19.63,12.62,80.22,50.0,12.8
2015-04-20,125.6,57.71,123.92,30.18,24.56,83.4,44.72,20.34
2015-04-21,137.34,50.1,108.24,26.81,25.07,83.1,41.605,44.07
2015-04-22,128.94,58.38,97.39,23.81,16.455,83.32,38.49,29.84
2015-04-23,192.07,65.54,139.85,28.03,7.84,82.87,44.52,55.68
2015-04-24,188.63,89.75,136.57,51.77,14.25,80.95,40.61,48.17
2015-04-25,127.62,68.35,96.17,95.56,19.59,,34.44,50.87
2015-04-26,63.36,43.4,69.88,139.35,38.25,,39.8,53.67
2015-04-27,73.56,54.81,64.44,25.68,24.86,,40.13,53.93
2015-04-28,135.8,43.29,70.07,32.26,32.81,,30.84,53.94
2015-04-29,58.86,45.79,57.5,44.53,35.60333333333333,,30.5,39.0
2015-04-30,62.17,46.94,63.94,26.68,38.39666666666666,,47.98,42.49
2015-05-01,167.5,43.85,60.62,41.11,41.19,,44.48,228.19
2015-05-02,149.58,53.17,70.81,58.46,41.19,,50.8,46.73
2015-05-03,237.29,89.69,142.17,32.68,223.45,,58.03,27.46
2015-05-04,177.87,78.42,113.31,45.93,44.59,,63.06,32.2
2015-05-05,269.0,98.0,136.26,43.07,31.13,,39.65,27.39
2015-05-06,332.41,93.02,149.06,43.57,37.99,81.47,33.3,26.6
2015-05-07,186.08,66.56,101.08,40.75,42.99,81.82,31.88,27.5
2015-05-08,147.97,58.67,104.91,32.44,27.08,83.6,29.75,26.97
2015-05-09,183.49,83.38,103.66,40.09,33.51,84.75,25.4,30.52
2015-05-10,156.52,65.65,109.34,46.88,34.73,84.93,26.69,39.93
2015-05-11,129.45,49.75,131.73,35.9,37.65,61.21,31.83,42.06
2015-05-12,149.65,43.38,127.21,24.59,32.92,64.79,25.41,34.22
2015-05-13,126.64,55.41,85.84,41.85,10.27,106.64,26.72,39.15
2015-05-14,183.4,43.02,89.64,15.77,41.97,65.26,26.27,40.53
2015-05-15,187.33,69.56,115.78,16.79,16.87,87.2,24.84,32.86
2015-05-16,106.87,49.81,92.95,34.61,26.6,146.45,33.03,40.33
2015-05-17,135.1,83.65,105.97,15.97,15.42,109.74,31.35,39.43
2015-05-18,88.75,42.69,69.03,15.71,21.37,134.63,27.6,41.5
2015-05-19,142.27,66.55,95.89,24.04,26.5,171.33,29.55,39.34
2015-05-20,91.64,40.88,76.07,27.82,25.57,239.71,25.37,39.64
2015-05-21,126.11,43.85,96.7,26.46,29.22,158.73,31.67,54.3
2015-05-22,93.01,60.19,63.19,28.0,31.03,124.47,25.99,43.2
2015-05-23,96.57,51.19,65.91,28.87,27.6,147.37,37.63,53.24
2015-05-24,104.94,62.6,90.72,31.15,25.19,216.96,32.13,41.46
2015-05-25,236.9,127.48,112.32,31.08,24.34,281.32,48.58,42.79
2015-05-26,187.49,86.38,113.17,29.02,27.01,178.14,26.84,48.86
2015-05-27,144.01,71.79,83.05,28.94,35.34,232.42,33.77,45.8
2015-05-28,232.84,129.21,233.5,47.93,16.36,194.58,28.43,48.26
2015-05-29,215.02,77.04,96.85,31.78,24.35,174.05,72.94,43.29
2015-05-30,177.49,36.27,107.17,27.17,25.12,196.79,25.39,51.3
2015-05-31,133.715,27.38,98.52,36.78,40.63,259.45,33.53,18.95
2015-06-01,89.94,19.79,53.9,29.49,23.27,262.27,27.33,15.54
2015-06-02,108.49,21.31,74.4,23.19,24.71,189.26,34.59,58.83
2015-06-03,99.96,18.65,85.39,25.08,17.94,211.97,22.72,120.84
2015-06-04,134.67,31.94,91.57,24.66,26.47,219.63,24.93,97.54
2015-06-05,122.15,48.65,214.95,21.23,23.59,90.47,39.12,115.85
2015-06-06,109.63,56.94,72.1,13.63,18.41,55.32,39.82,113.77
2015-06-07,97.11,56.07,137.71,10.07,15.31,55.29,27.56,113.71
2015-06-08,185.26,65.3,46.83,12.03,14.54,61.76,31.96,150.94
2015-06-09,170.96,76.52,78.28,9.56,15.43,55.8,25.16,118.32
2015-06-10,106.35,59.19,68.79,13.68,13.63,57.15,31.47,79.96
2015-06-11,201.355,105.03,141.87,10.84,18.28,58.84,23.21,78.53
2015-06-12,296.36,60.46,90.11,10.78,20.04,62.23,7.33,60.39
2015-06-13,99.3,70.92,81.34,6.75,17.83,60.42,7.21,64.72
2015-06-14,82.97,77.605,78.4,9.43,12.35,55.21,12.4475,42.28
2015-06-15,116.45,84.29,105.86,14.4,17.64,63.52,17.685,97.19
2015-06-16,185.08,89.26,123.76,19.51,26.39,54.53,22.9225,95.8
2015-06-17,153.5,90.56,140.98,17.29,21.8,54.87,28.16,41.56
2015-06-18,189.36,107.13,127.41,18.16,27.2,54.88,29.42,39.81
2015-06-19,125.69,91.23,112.47,24.77,19.17,63.14,28.68,47.53
2015-06-20,140.49,73.58,60.45,15.52,22.31,60.01,28.56,350.75
2015-06-21,66.61,65.79,51.14,17.27,18.69,60.38,28.95,44.63
2015-06-22,134.75,69.18,55.47,12.23,17.99,115.69,28.23,103.54
2015-06-23,162.03,71.69,65.0,9.92,25.03,130.92,28.18,78.19
2015-06-24,145.38,75.3,125.54,11.78,15.93,88.31,28.24,44.16
2015-06-25,47.94,31.55,39.88,12.84,14.97,75.1,28.59,49.24
2015-06-26,102.52,69.72,71.11,11.36,17.67,62.67,28.08,46.3
2015-06-27,78.28,73.42,78.71,25.19,29.78,59.71,27.52,10.79
2015-06-28,95.81,73.57,90.58,16.61,25.37,65.79,27.9,9.29
2015-06-29,52.36,63.98,48.68,17.07,27.45,64.79,27.46,9.1
2015-06-30,66.98,62.83,55.39,20.41,26.61,59.77,27.96,7.67
2015-07-01,65.96,60.29,54.63,16.07,23.45,79.76,28.02,8.28
2015-07-02,100.12,71.63,60.71,15.63,24.84,39.45,27.84,11.28
2015-07-03,74.94,67.45,80.0,14.21,18.98,51.11,28.34,8.94
2015-07-04,75.05,108.07,105.35,16.06,23.49,35.89,28.14,9.97
2015-07-05,158.34,123.81,207.08,17.23,21.64,35.28,28.23,9.63
2015-07-06,55.55,70.53,75.19,15.84,22.7,36.14,28.73,26.88
2015-07-07,57.42,58.28,58.2,21.56,24.98,37.34,29.94,7.76
2015-07-08,67.66,72.11,66.16,15.56,21.71,34.53,29.12,6.92
2015-07-09,66.29,66.14,62.73,11.89,17.15,34.99,28.12,7.93
2015-07-10,61.3,58.65,29.96,9.77,15.9,24.15,29.64,12.12
2015-07-11,23.75,52.735,30.93,14.84,23.31,19.79,28.29,23.07
2015-07-12,37.5,46.82,27.86,23.86,23.04,41.16,54.55499999999999,22.380000000000003
2015-07-13,51.25,54.91,41.34,23.49,24.67,51.93,80.82,21.69
2015-07-14,65.0,62.46,48.11,32.21,25.99,36.25,27.97,61.89
2015-07-15,79.63,67.46,69.02,23.84,24.2,27.56,28.08,41.63
2015-07-16,82.04,74.72,90.16,23.27,23.07,35.76,28.81,20.02
2015-07-17,87.19,60.65,82.42,28.88,24.79,20.6,27.97,20.01
2015-07-18,84.69,64.09,75.61,15.85,22.63,16.79,29.38,20.01
2015-07-19,89.04,50.38,73.28,9.02,19.89,24.25,31.07,19.84
2015-07-20,55.62,49.903333333333336,53.3,11.68,16.91,19.1,29.16,20.01
2015-07-21,38.21,49.42666666666667,43.54,15.11,23.48,17.92,27.36,20.68
2015-07-22,46.03,48.95,40.5,21.03,21.75,18.73,27.58,32.82
2015-07-23,40.12,48.89,37.3,72.95,21.12,116.35,28.03,96.34
2015-07-24,56.37,49.01,47.24,13.64,23.12,110.97,30.23,83.74
2015-07-25,51.85,49.23,46.35,23.81,24.65,44.74,31.61,71.92
2015-07-26,31.07,49.12,30.41,36.6,17.07,29.67,29.19,54.59
2015-07-27,21.95,48.83,21.28,10.71,17.08,59.02,29.67,93.05
2015-07-28,20.01,48.98,17.89,14.04,19.51,38.34,32.98,70.64
2015-07-29,20.48,49.0,23.61,19.78,18.3,34.1,30.02,56.91
2015-07-30,29.35,47.64,18.33,23.16,25.7,39.28,30.22,52.34
2015-07-31,50.3,49.29,37.12,17.45,20.87,58.5,34.22,62.7
2015-08-01,51.15,49.7,39.8,15.37,21.0,148.39,32.95,64.2
2015-08-02,64.19,49.29,47.67,14.53,16.51,45.05,31.49,66.51
2015-08-03,99.32,48.26,45.19,17.63,19.71,42.53,32.86,57.35
2015-08-04,81.44,48.49,43.25,14.29,17.4,57.59,32.57,80.85
2015-08-05,69.83,48.54,61.96,15.87,20.66,42.49,30.8,61.91
2015-08-06,96.21,49.53,59.67,13.34,22.1,40.52,28.6,72.99
2015-08-07,78.82,50.03,56.63,19.03,24.69,54.95,29.35,66.55
2015-08-08,83.97,49.64,74.18,36.46,57.26,56.38,29.87,85.5
2015-08-09,62.98,49.82,62.87,84.45,17.73,51.69,30.21,105.91
2015-08-10,122.06,50.32,97.1,14.0,28.05,47.33,31.44,94.72
2015-08-11,129.35,49.06,75.26,16.89,25.3,60.96,30.96,71.51
2015-08-12,51.29,48.74,61.35,11.69,21.6,50.34,33.21,36.0
2015-08-13,62.03,52.3,71.39,11.49,18.49,70.39,32.25,99.88
2015-08-14,77.3,51.87,67.6,17.57,22.85,42.31,30.81,
2015-08-15,60.32,49.43,46.96,18.86,17.23,30.12,32.36,
2015-08-16,80.05,49.73,51.48,25.19,16.41,35.86,32.23,
2015-08-17,88.82,49.61,71.2,12.63,18.61,67.64,31.72,
2015-08-18,91.92,55.81,54.45,25.71,28.91,74.26,31.98,
2015-08-19,51.97,48.52,25.8,26.85,35.92,78.13,33.01,
2015-08-20,82.99,48.64,25.2,20.19,26.33,66.26,33.85,56.33
2015-08-21,82.09,48.78,45.2,10.95,24.85,35.61,31.44,10.72
2015-08-22,54.18,49.13,50.95,8.9,13.08,40.23,34.11,48.07
2015-08-23,59.71,49.805,51.09,10.39,15.42,34.64,32.69,55.11
2015-08-24,44.87,50.48,44.15,17.73,26.85,44.38,30.61,89.83
2015-08-25,77.62,48.75,53.57,20.73,16.56,38.34,30.87,62.36
2015-08-26,97.86,48.56,54.87,15.05,22.18,41.68,32.72,58.15
2015-08-27,98.59,47.52,61.15,12.28,17.07,43.91,32.32,48.63
2015-08-28,86.05,49.26,83.3,16.63,21.29,37.44,32.29,56.86
2015-08-29,99.2,49.105,53.18,18.05,23.35,37.55,32.69,50.87
2015-08-30,79.58,48.95,50.98,14.87,19.95,26.55,32.33,52.83
2015-08-31,70.76,49.04,46.44,23.16,23.67,32.93,34.28,56.06
2015-09-01,98.41,48.77,73.07,23.85,27.12,24.6,33.19,60.32
2015-09-02,109.31,48.65,111.39,19.98,24.7,25.41,33.09,62.2
2015-09-03,103.79,48.81,101.58,25.06,26.51,28.42,35.17,71.2
2015-09-04,107.3,50.13,86.0,14.87,30.38,25.74,36.19,78.01
2015-09-05,95.45,49.83,72.96,15.4,31.55,26.61,40.87,61.85
2015-09-06,68.99,49.49,57.705,11.725,18.38,23.76,47.03,79.66
2015-09-07,68.23,49.4,42.45,8.05,19.45,28.24,39.34,75.05
2015-09-08,81.44,50.05,50.34,6.22,23.16,29.78,35.65,98.32
2015-09-09,70.38,49.3,42.59,43.07,30.34,28.43,36.18,97.58
2015-09-10,66.55,49.81,47.73,5.35,25.07,33.94,40.11,85.36
2015-09-11,78.35,49.34,58.45,15.04,20.57,43.67,42.7,85.01
2015-09-12,99.55,48.72,86.27,7.9,25.46,43.47,39.65,104.65
2015-09-13,120.13,48.1,94.23,6.52,17.97,33.05,38.88,97.58
2015-09-14,144.62,52.49,118.32,3.53,26.45,38.8,36.65,95.65
2015-09-15,123.04,62.22,114.75,4.62,18.87,41.13,38.57,104.89
2015-09-16,102.75,58.31,95.05,4.42,18.52,39.17,36.2,92.29
2015-09-17,101.22,57.15,121.34,2.76,17.03,37.12,42.25,90.09
2015-09-18,64.2,53.74,57.6,4.74,21.61,39.76,37.75,91.53
2015-09-19,92.15,52.33,69.38,6.49,19.67,65.65,33.62,107.5
2015-09-20,80.69,56.03,58.12,2.59,12.48,46.495000000000005,34.79,135.62
2015-09-21,54.41,52.2,35.98,8.11,25.77,27.34,27.66,29.99
2015-09-22,33.52,51.27,29.82,21.02,35.74,62.8,18.95,32.39
2015-09-23,37.03,50.48,27.4,20.37,35.1,26.55,,39.66
2015-09-24,83.32,45.23,56.85,20.42,37.77,23.74,,48.54
2015-09-25,104.16,58.36,69.86,11.64,22.38,23.26,,49.65
2015-09-26,104.62,64.25,83.01,14.4,17.55,69.38,,42.27
2015-09-27,106.33,67.08,90.28,15.51,41.44,24.94,,49.92
2015-09-28,74.8,47.91,66.69,15.19,24.78,24.42,,63.28
2015-09-29,76.94,46.59,66.41,22.2,39.55,39.18,,51.42
2015-09-30,64.44,,49.52,41.77,29.54,37.04,,47.21
2015-10-01,88.39,,74.82,21.93,28.78,41.92,,47.78
2015-10-02,99.14,,87.17,15.18,22.3,22.24,,54.13
2015-10-03,112.04,,96.28,8.43,16.6,29.01,69.2,49.65
2015-10-04,186.11,,124.53,4.17,15.08,24.26,75.5,40.19
2015-10-05,277.39,,131.25,8.03,55.31,26.87,61.4,57.27
2015-10-06,208.12,,123.84,7.04,79.06,27.33,21.13,48.23
2015-10-07,155.57,,147.27,15.07,16.56,25.24,57.51,49.75
2015-10-08,194.93,,118.71,6.99,17.3,25.49,83.16,54.19
2015-10-09,189.47,,112.22,5.71,17.41,26.68,58.62,56.89
2015-10-10,273.41,,111.26,13.38,11.32,27.11,52.22,34.13
2015-10-11,182.35,,86.67,10.24,9.8,27.05,21.04,36.51
2015-10-12,170.13,,97.65,16.24,18.03,28.29,21.04,120.45
2015-10-13,111.32,,109.04,30.0,21.3,283.13,37.16,107.7
2015-10-14,83.41,,86.69,38.11,25.95,242.35,43.37,100.27
2015-10-15,124.34,,98.5,46.43,46.48,121.44,70.27,94.51
2015-10-16,189.0,,134.35,45.06,52.45,61.71,69.16,121.79
2015-10-17,193.45,,149.49,40.58,40.93,42.57,78.82,161.24
2015-10-18,197.9,,164.63,30.14,32.22,54.59,77.19,191.86
2015-10-19,230.22,,172.06,25.18,58.86,36.14,95.77,174.83
2015-10-20,280.52,,176.01,26.4,58.18,35.05,111.02,266.37
2015-10-21,204.55,,190.71,27.26,58.01,44.25,99.22,272.35
2015-10-22,119.41,,145.25,39.61,72.27,46.53,98.12,234.07
2015-10-23,177.4,,159.07,35.68,66.32,106.5,50.44,179.13
2015-10-24,237.66,,178.83,28.33,61.94,31.5,124.74,185.85
2015-10-25,191.45,,148.48,26.54,49.98,27.73,162.83,158.01
2015-10-26,126.16,,106.33,28.77,65.42,30.82,190.97,161.20999999999998
2015-10-27,131.05,,115.85,25.91,61.46,27.45,186.99,164.41
2015-10-28,138.25,127.72,101.67,21.84,51.04,38.0,160.11,152.85
2015-10-29,115.83,124.99,88.01,16.61,42.94,29.19,153.9,92.67
2015-10-30,122.94,136.55,91.89,26.43,35.61,23.6,129.86,117.02
2015-10-31,188.035,319.94,171.035,13.28,38.26,6.79,163.05,118.45
2015-11-01,253.13,293.74,250.18,12.67,47.1,3.05,158.39,150.32
2015-11-02,286.29,212.41,164.14,18.91,38.21,19.9,167.04,157.69
2015-11-03,345.11,163.78,245.26,19.96,37.83,14.53,145.04,150.75
2015-11-04,416.3,315.2,263.89,10.65,46.85,12.59,183.64,227.6
2015-11-05,195.85,221.9,138.1,22.57,38.15,37.88,143.33,231.87
2015-11-06,168.43,185.53,133.93,28.65,46.22,22.24,109.27,145.72
2015-11-07,478.27,316.02,325.08,23.02,39.86,49.25,141.33,244.06
2015-11-08,278.56,129.39,231.22,21.71,41.1,30.01,105.04,268.76
2015-11-09,297.6,115.58,209.71,19.41,50.43,23.26,3.03,283.92
2015-11-10,345.64,113.59,299.26,5.66,19.6,110.26,137.78,325.59
2015-11-11,256.95,86.79,335.61,17.2,80.69,70.46,340.29,311.15
2015-11-12,389.55,125.76,312.58,16.43,170.99,65.86,362.56,327.29
2015-11-13,466.97,132.76,337.28,38.87,0.78,66.18,337.59,330.06
2015-11-14,335.35,102.57,243.64,45.47,0.9,82.73,364.03,404.78
2015-11-15,354.5,111.925,227.17,42.23,5.505000000000001,76.86,314.95,298.23
2015-11-16,301.88,121.28,212.1,16.03,10.11,39.15,269.23,248.17
2015-11-17,188.91,112.58,242.22,21.433333333333334,14.715000000000002,42.44,236.77,216.69
2015-11-18,301.04,128.65,213.51,26.836666666666662,19.32,49.52,227.72,208.0
2015-11-19,389.7,151.23,288.52,32.24,21.8,41.11,278.89,249.48
2015-11-20,356.25,159.42,297.28,10.5,17.28,49.91,332.07,279.2
2015-11-21,477.21,150.87,299.33,32.69,16.06,59.21,283.64,247.1
2015-11-22,372.27,130.92,280.76,54.88,16.97,51.66,308.83,291.5
2015-11-23,311.93,191.73,291.85,77.07,14.56,48.13,281.61,281.29
2015-11-24,369.75,169.12,283.94,18.9,21.35,42.74,311.66,278.1
2015-11-25,200.31,134.6,165.85,36.57,36.54,54.61,261.33,226.02
2015-11-26,304.5,161.38,215.76,39.73,48.09,65.81,321.5,201.23
2015-11-27,299.93,135.67,199.25,45.98,42.31,60.34,363.56,285.47
2015-11-28,227.89,129.53,197.05,42.67,49.7,73.24,364.21,241.31
2015-11-29,354.31,140.22,284.45,24.88,33.82,54.74,230.58,221.77
2015-11-30,458.68,161.87,309.64,14.64,16.04,58.39,268.95,223.79
2015-12-01,259.53,120.07,201.83,12.46,14.56,49.69,223.36,204.56
2015-12-02,232.39,102.21,207.4,6.93,19.78,45.59,60.28,65.19
2015-12-03,268.53,93.36,225.55,17.28,22.52,52.16,213.46,179.64
2015-12-04,275.46,101.37,288.21,36.39,20.31,,244.77,245.51
2015-12-05,426.12,121.9,540.88,30.71,19.37,,417.87,298.98
2015-12-06,310.94,126.49,253.91,28.26,29.99,,422.2,321.59
2015-12-07,359.59,113.2,258.6,30.52,51.8,,543.82,448.52
2015-12-08,474.58,125.48,228.9,40.17,52.49,83.79,479.68,426.39
2015-12-09,362.26,121.33,242.08,36.31,59.72,69.66,368.41,397.16
2015-12-10,275.44,114.6,235.35,30.96,41.93,63.85,407.1,361.16
2015-12-11,266.74,86.19,232.92,23.99,41.91,62.21,321.97,159.74
2015-12-12,271.93,70.94,177.05,33.84,66.54,74.23,497.63,200.5
2015-12-13,208.9,82.29,174.0,24.07,44.94,83.8,330.07,161.35
2015-12-14,209.6,98.31,,35.49,68.62,73.82,363.65,176.3
2015-12-15,,102.85,,29.67,52.4,61.8,266.72,145.99
2015-12-16,,110.33,,40.86,60.08,74.21,252.56,166.76
2015-12-17,,127.38,,36.89,47.65,82.84,216.9,166.2
2015-12-18,,109.46,,46.86,74.31,75.07,169.55,174.07
2015-12-19,,99.44,,38.64,46.5,64.74,72.86,187.17
2015-12-20,,128.88,,36.1,84.78,69.72,222.91,210.29
2015-12-21,,108.14,,33.03,63.77,63.83,202.98,216.02
2015-12-22,503.42,112.39,305.43,46.33,52.19,57.05,277.58,248.89
2015-12-23,486.15,55.41,450.87,43.62,64.58,60.64,305.8,250.13
2015-12-24,204.96,51.84,197.75,48.13,76.18,64.14,179.05,174.72
2015-12-25,184.44,54.58,171.48,56.04,88.91,62.57,120.75,119.01
2015-12-26,209.11,57.33,226.12,48.61,65.7,77.47,131.96,154.06
2015-12-27,217.86,54.14,259.29,59.64,93.06,81.23,146.75,145.02
2015-12-28,201.05,52.02,175.71,71.66,99.66,70.17,164.92,148.51
2015-12-29,191.89,51.69,195.5,48.83,50.21,69.48,153.72,154.47
2015-12-30,283.75,213.06,272.03,47.94,48.38,77.73,172.63,154.66
2015-12-31,299.73,234.63,275.82,62.54,80.04,67.45,192.36,221.71
2016-01-01,352.97,345.5,404.07,55.41,57.4,66.14,205.1,200.71
2016-01-02,332.97,105.04,297.16,53.01,54.37,62.28666666666667,146.73,225.94
2016-01-03,336.06,133.38,385.13,61.83,62.87,58.43333333333334,150.03,120.73
2016-01-04,477.71,188.16,441.53,64.74,65.19,54.58,169.51,103.63
2016-01-05,431.83,190.09,337.37,65.93,74.37,68.97,136.66,135.57
2016-01-06,378.81,200.15,366.46,66.01,65.49,86.87,168.45,178.21
2016-01-07,462.76,271.59,407.1,74.55,64.87,43.04,177.31,122.77
2016-01-08,533.23,180.14,311.45,54.59,89.29,78.91,146.6,163.04
2016-01-09,168.9,99.02,199.66,95.3,65.8,73.3,119.57,118.48
2016-01-10,273.66,87.89,188.72,91.21,61.15,72.94,97.25,119.43
2016-01-11,403.6,153.41,249.34,64.35,58.62,69.34,192.1,192.83
2016-01-12,295.42,131.06,166.21,66.44,80.56,98.38,216.43,276.95
2016-01-13,310.3,149.04,255.29,56.16,85.4,79.76,236.75,264.7
2016-01-14,264.25,96.37,215.76,54.76,99.38,163.33,232.4,268.94
2016-01-15,187.14,248.29,161.42,42.84,112.025,73.6,187.14,152.58
2016-01-16,144.83,175.97,137.25,56.53,124.67,89.07,169.55,183.36
2016-01-17,190.69,212.16,176.1,54.39,83.58,78.22,164.3,174.2
2016-01-18,336.9,245.66,258.04,59.69,88.1,85.34,219.27,245.65
2016-01-19,319.53,277.26,250.84,55.95,97.62,78.54,294.49,253.22
2016-01-20,312.51,288.76,234.32,69.99,86.15,89.51,129.24,150.17
2016-01-21,231.33,158.24,207.83,40.6,67.15,90.33,161.38,171.39
2016-01-22,300.8,249.02,296.86,58.17,80.8,102.33,268.97,242.29
2016-01-23,356.02,225.37,260.58,44.2,80.1,94.59,275.98,231.45
2016-01-24,398.97,209.92,296.96,31.87,50.84,90.97,231.11,252.68
2016-01-25,273.84,193.1,207.76,42.5,60.9,72.13,216.74,260.86
2016-01-26,370.73,256.98,301.51,48.65,60.04,88.56,241.21,256.31
2016-01-27,328.98,206.36,238.9,48.63,60.04,84.18,187.71,238.18
2016-01-28,354.51,276.54,203.18,68.32,101.39,81.32,243.65,268.06
2016-01-29,392.18,244.22000000000003,229.36,80.23,93.8,84.6,268.73,249.49
2016-01-30,356.7,211.9,249.34,56.51,86.33,96.49,291.54,263.77
2016-01-31,295.4725,249.6,213.34,99.61,136.05,212.37,225.64,196.23
2016-02-01,234.245,146.03,131.58,49.13,93.16,174.96,154.45,148.32
2016-02-02,173.01749999999998,153.33,151.29,79.55,74.05,49.41,180.07,126.77
2016-02-03,111.79,149.97,139.81,69.23,81.91,99.63,127.29,134.46
2016-02-04,136.66,143.4,133.99,74.94,74.73,151.19,74.8,159.69
2016-02-05,256.52,174.57,182.5,63.66,80.56,296.89,166.01,190.1
2016-02-06,411.34,207.01,139.2,48.61,78.24,114.14,263.84,242.53
2016-02-07,168.24,153.66,177.69,55.02,110.53,120.98,250.5,257.03
2016-02-08,116.41,143.44,121.57,53.65,98.31,147.33,293.66,246.67
2016-02-09,167.96,175.71,189.55,66.3,104.36,167.68,222.67,190.31
2016-02-10,257.63,179.65,209.57,64.67,103.98,127.14,201.41,216.26
2016-02-11,217.74,127.05,137.14,95.01,94.93,145.19,202.29,233.05
2016-02-12,207.7,150.7,128.98,70.69,106.55,120.28,165.06,171.4
2016-02-13,153.42,111.76,126.94,70.26,100.74,95.37,134.81,159.34
2016-02-14,85.06,100.09,106.09,50.69,73.48,70.46000000000001,141.63,183.78
2016-02-15,123.94,126.08,114.74,41.45,71.7,45.55,170.16,173.36
2016-02-16,138.82,148.14,115.24,35.33,49.08,92.26,191.77,174.75
2016-02-17,131.14,161.52,126.16,41.23,68.29,71.77,150.55666666666667,195.12
